# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.770500000000000114e+02 1.814299999999997226e+01 7.391770854212663835e+04 1.650484723049833065e+03 9.365217151703397747e+00 1.380238372034070238e-01 1.911724884114586812e-02 1.585949462308556823e+00 4.025235994199424794e-02 3.312910541865789855e+04 4.785870921823076060e+03 8.240085417496226228e+01 5.365962514662121485e+00
0.000000000000000000e+00 2.334899999999998954e+01 2.189042889649866993e+04 1.657486779450650829e+03 2.003931021737063833e+00 1.909495203058146628e-01 1.590627238158438816e-02 2.869153200769697154e+00 1.260317476381576096e-01 1.896957325158538879e+04 2.303593682636091671e+03 4.459376006008859150e+01 1.317855866393493391e+00
0.000000000000000000e+00 2.059499999999997044e+01 3.879539363561810023e+04 1.702499999170191813e+03 6.705886708637240901e+00 2.802205299286266715e-01 3.866051659963850445e-02 1.809688024897262659e+00 7.354061084152820060e-02 8.505273469430050682e+03 1.211032579046894853e+03 5.418163796353213968e+01 3.583293116165803038e+00
0.000000000000000000e+00 1.814299999999997226e+01 7.696260278271263815e+04 1.746512925118187013e+03 2.484189364553007540e+00 2.168450944414209158e-01 2.497172989231410956e-02 2.086330326348202924e+00 8.071332845908946174e-02 1.485410908330281018e+04 2.011863284936349146e+03 1.822665051393087481e+02 3.497724989604911183e+00
0.000000000000000000e+00 2.172999999999996135e+01 4.666670532391002780e+04 2.268666273864861068e+03 1.476712815963032277e+00 2.708038330901649249e-01 2.210009665360178344e-02 3.136061706722601095e+00 1.789590502548271123e-01 1.134341922176171829e+04 1.362322978701712145e+03 1.105351631114514532e+02 2.003413135912342824e+00
0.000000000000000000e+00 3.052600000000001046e+01 2.861040245374145525e+04 2.490731491147929830e+02 1.212451068886525860e+02 5.671835746165031222e-02 2.115705160772626131e-02 1.419361661542547726e+00 4.649859882015963675e-02 4.278658213057536341e+04 1.741003756237210837e+04 1.606717223036454367e+00 3.973592398049833108e+00
0.000000000000000000e+00 2.416399999999998727e+01 1.826736485596111015e+04 1.319387484668321122e+03 1.435078008576172959e+00 1.942896119963711254e-01 1.831228759755021071e-02 3.207760543327978553e+00 1.961767485391750776e-01 1.299564982976320607e+04 1.872786303477004594e+03 4.250253200451636104e+01 1.193752415509238718e+00
0.000000000000000000e+00 4.810699999999997090e+01 5.240539069126030881e+03 1.017298765661624316e+03 3.794303249237901065e+06 1.507748416867689678e-01 1.541853729239110911e-02 2.478822331229661113e+00 7.270048850203519875e-02 1.848676482745757676e+04 2.807296357852927940e+03 1.669609005688139410e-14 2.572845551307133549e-01
0.000000000000000000e+00 1.353100000000000591e+01 6.639950055518007503e+03 2.230655110546137223e+02 1.511478029082060104e+01 4.662639038550677600e-02 1.884142508456178658e-02 1.887148162401050211e+00 7.692831186405824084e-02 4.663484818535201339e+04 2.686986737688399808e+04 1.704266684012868405e+00 6.816221213305441173e-01
0.000000000000000000e+00 2.166300000000001091e+01 1.660887778273877484e+04 9.132682134209076139e+02 5.753846193282982995e+02 1.509771504186239732e-01 2.352701186191544572e-02 1.799488659081631692e+00 5.331178356236638410e-02 1.770382455077349732e+04 3.228315504268858604e+03 1.273630434514172287e-02 1.757888320064279641e+00
0.000000000000000000e+00 1.643899999999996453e+01 2.116121473704210803e+04 8.152394238094632328e+02 8.451491623158494448e+00 1.396186706987563864e-01 2.647840798613523144e-02 1.761341894665772623e+00 6.515871550366522658e-02 1.523439276266887464e+04 3.341081775369402294e+03 2.212311536315321092e+01 2.411406265508518665e+00
0.000000000000000000e+00 1.793999999999999773e+01 1.481435075658641654e+04 4.771401290271334688e+02 1.011639418663442758e+00 8.581790893518138896e-02 1.583874251772031741e-02 2.914197574809087588e+00 2.256029463131301316e-01 2.606180083608455607e+04 7.614542242426471603e+03 3.929129055396407466e+01 1.110861274938920173e+00
0.000000000000000000e+00 2.172999999999996135e+01 2.983876320519862202e+04 1.483435663201759326e+03 2.573697767820359417e+00 1.899486939168339716e-01 2.157572422679965296e-02 2.372140418102777648e+00 9.873839142263099444e-02 1.569097698897104783e+04 2.332835469470079715e+03 6.467076080657675163e+01 1.856985862178199609e+00
0.000000000000000000e+00 2.059499999999997044e+01 3.357786132323596394e+04 4.121210338766856012e+02 1.636616030612306094e+00 1.120265451549018187e-01 3.317139865104001828e-02 2.002734035610333585e+00 1.545338400261421219e-01 1.000529548933322440e+04 3.645015964064142281e+03 9.264218020503234641e+01 2.304409375427460382e+00
0.000000000000000000e+00 2.559199999999998454e+01 3.008683606054262054e+04 1.033303466006350618e+03 8.920736970869639348e-01 1.741202159614743672e-01 1.903442102057403135e-02 3.458465603363600316e+00 3.043417620844575122e-01 1.157202290230873587e+04 1.995666177584456818e+03 8.108778238515758119e+01 1.581729607764436940e+00
