# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.353031606695167284e+02 8.257550790090727233e+00 1.867819999999999823e+02 4.591348411393186097e+02 9.237834472360028304e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.795439999999999827e+02 3.889142183768346513e+03 8.706726119163452352e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.846399999999999864e+02 9.002643943908205415e+01 3.219302735970659674e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.309699999999997999e+01 2.160634546537969527e+02 2.600113725334424305e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.755409999999999968e+02 7.202115155126566037e+01 1.581677306181915470e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.763969999999999914e+02 7.202115155126566037e+01 1.529994785645194684e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.762490000000000236e+02 9.002643943908208257e+01 1.885973001759778279e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.807230000000000132e+02 8.102379549517387147e+01 1.665438551991405897e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.763969999999999914e+02 9.902908338299029367e+01 2.125113972332477138e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.309699999999997999e+01 9.002643943908208257e+01 5.202166702050447930e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.763969999999999914e+02 2.790819622611543309e+02 6.912571953259280518e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.759569999999999936e+02 9.002643943908208257e+01 1.821019749186346250e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.762490000000000236e+02 3.301269534231140278e+04 7.471645801810815441e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.788449999999999704e+02 1.260370152147149270e+02 3.592956154295852219e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.882019999999999982e+02 7.562220912882895618e+02 1.514286378901227426e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.834060000000000059e+02 9.272723262225456438e+02 1.892321774342550282e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.759569999999999936e+02 1.080317273268985048e+02 2.274829615408781387e+33
