# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.024055718399526995e+02 8.591687813986611744e+00 1.008159999999999741e+02 9.542802580542660280e+02 4.318230944723590472e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.819439999999999600e+02 8.192405988956435294e+02 1.694499294363221935e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.800489999999999213e+02 2.340687425416124938e+02 4.874985720975325686e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.811699999999996180e+01 4.321269093075924275e+02 3.670646205220382082e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.690599999999994907e+01 3.601057577563268524e+02 3.228089385320641831e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.814759999999999422e+02 8.102379549517355883e+01 1.683613926329214789e+33
0.000000000000000000e+00 0.000000000000000000e+00 9.482999999999947249e+00 7.902320795208288473e+01 6.750887810630787073e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.097600000000000087e+01 1.480434781887121858e+02 1.016280851547170430e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.949999999999931788e+00 8.802585189599102478e+01 7.231735099670575594e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.969399999999995998e+01 1.800528788781634262e+02 1.057832286674200173e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.460099999999999909e+01 9.902908338298989577e+01 1.206126015757501149e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.280579999999999359e+02 3.060898940928778984e+02 1.016767731369473781e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.162589999999999577e+02 9.002643943908171309e+01 5.169240821077625005e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.983599999999989905e+01 8.102379549517354462e+01 1.103890602403480721e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.157619999999999436e+02 8.102379549517354462e+01 4.138262500493213670e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.757849999999999682e+02 4.051189774758680642e+02 8.978680417359900701e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.851809999999999263e+02 1.980581667659797631e+02 4.213761573598149873e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.460099999999999909e+01 9.002643943908172730e+01 1.056063807046222500e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.460099999999999909e+01 9.902908338298988156e+01 9.851159266024881424e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.061599999999998545e+01 8.472488244989135637e+02 8.565544328472212514e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.126599999999996271e+01 2.880846062050614819e+03 2.017447373716809446e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.851809999999999263e+02 2.520740304294288308e+02 5.130480382639370442e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.110599999999999454e+01 3.727094592777982598e+03 3.199904110374606744e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.496499999999991815e+01 1.170343712708062327e+02 9.699646329702811367e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.495299999999997453e+01 7.202115155126537616e+01 6.752294502140911436e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.850599999999997181e+01 7.202115155126537616e+01 6.324803406939282448e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.110599999999999454e+01 9.002643943908171309e+01 8.374772497721200672e+33
