# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.604499999999999886e+02 1.540999999999996817e+00 5.236437864663347864e+04 3.080904816359663528e+03 2.346253614553543443e+01 2.734415038637032502e-01 2.868693901709723493e-02 1.727279167587962405e+00 4.482050141170678542e-02 1.682074536254780105e+04 1.849251324348943854e+03 1.538027824033951596e+01 4.485949896566467920e+00
0.000000000000000000e+00 4.412000000000034561e+00 1.814232813451780748e+04 1.672491186023817363e+03 6.334569572457974473e+00 1.985001601864401222e-01 2.202049420079563169e-02 2.162285912218737227e+00 6.569399721146680637e-02 1.615186851533343906e+04 2.304980459100233929e+03 1.807283634644702630e+01 1.415302216522782430e+00
0.000000000000000000e+00 6.747000000000014097e+00 3.899345180238293688e+04 1.502441244861108771e+03 1.981922984083140271e+00 1.351644245561481605e-01 1.452743291583393284e-02 2.470087777806325491e+00 9.389830193085102472e-02 3.244119140551316013e+04 4.946661989063371038e+03 8.528624098422955058e+01 1.950852538843007355e+00
0.000000000000000000e+00 1.392400000000003502e+01 5.686970179367577657e+04 6.381874262459302827e+02 7.802281696459408998e+19 9.677399292296365307e-02 2.972185085030241286e-02 1.250110854896898660e+00 4.788938757144314828e-02 2.297101087238824039e+04 6.239168039782070991e+03 3.363673333047517864e-22 8.279971348737767300e+00
0.000000000000000000e+00 3.150499999999999545e+01 1.231261603395150269e+04 7.472194473443728384e+02 5.552296978608436184e+00 9.374096005441159840e-02 1.401407442511281957e-02 2.160793775727157140e+00 6.727794058916597431e-02 3.257934858470717154e+04 6.834700841012639103e+03 9.634022713768379376e+00 8.161451863693730546e-01
0.000000000000000000e+00 5.127999999999985903e+00 2.250961074108464527e+04 2.341687719187653784e+03 2.439736098169303258e+00 2.417575795819550122e-01 1.960159401378660723e-02 2.902208524585280447e+00 1.224230243962537990e-01 1.453338867283984837e+04 1.733123937181116162e+03 3.541263078351983040e+01 1.277537978920972428e+00
0.000000000000000000e+00 6.747000000000014097e+00 3.921651731343755091e+04 1.524447707835106485e+03 1.854487411750371129e+00 2.049056051765895670e-01 2.416023152325763937e-02 2.419048043626973232e+00 1.333482155216598741e-01 1.009661861954558299e+04 1.536986282684003299e+03 9.747062770953908739e+01 2.125661644307037967e+00
0.000000000000000000e+00 6.307000000000016371e+00 3.521634252102680330e+04 2.130625733391586436e+03 9.001669025713852079e+00 2.529260952044157240e-01 2.826092735582666146e-02 1.905601295904254533e+00 5.843563219952718074e-02 1.357434597292311082e+04 1.729497728654521552e+03 2.999531968019946149e+01 3.022938870542065448e+00
0.000000000000000000e+00 2.271399999999999864e+01 9.162690947355258686e+03 8.282432428395458146e+02 2.414638357521017298e+00 1.113374043673631686e-01 1.513181427271673846e-02 2.590509263306068011e+00 1.185659746748127380e-01 2.414897500466145721e+04 4.897975108198757880e+03 1.668444115132945527e+01 8.207020707975282159e-01
0.000000000000000000e+00 3.992999999999994998e+00 1.813232519680224868e+04 1.485436250744837707e+03 6.018606864899433594e+12 2.163941009006604410e-01 2.781103594507515486e-02 1.979924775954409188e+00 6.286167200730503890e-02 1.279052165871666330e+04 2.006896756826165529e+03 6.156210730585983844e-23 1.466902336840750110e+00
0.000000000000000000e+00 5.466999999999984539e+00 8.738566388220038789e+03 9.032652757054469248e+02 8.770881398362730508e+00 1.269121312283751357e-01 2.258596693888517692e-02 1.985382686594688417e+00 7.847826720668986400e-02 1.388660171240669843e+04 3.149060387458261630e+03 6.184978305327027748e+00 1.071665269323795577e+00
0.000000000000000000e+00 6.747000000000014097e+00 1.887454317528895263e+04 6.241833134442956634e+02 3.251579495252754803e+00 9.030430031413864966e-02 1.764305934093544567e-02 2.136878415715644852e+00 9.258704452959783116e-02 2.938904537418565451e+04 7.986709350971646927e+03 2.774616008089649810e+01 1.431796360315420236e+00
0.000000000000000000e+00 3.859000000000037289e+00 9.049657751170636402e+03 8.002350172362758940e+02 2.231196766124372566e+00 1.465744130473171092e-01 1.952711888257580714e-02 2.846058169655744763e+00 1.723907837943838561e-01 1.244547481987734318e+04 2.500338997139720050e+03 1.072625806923089620e+01 6.619934661416719823e-01
0.000000000000000000e+00 1.392400000000003502e+01 5.535625731732600252e+04 6.972047587671054316e+02 7.645637062809593765e-01 1.570301364138470268e-01 2.932215963217281451e-02 2.978806934528862804e+00 3.507650301072559595e-01 8.771508382831918425e+03 2.344804819849386149e+03 1.557784431488142047e+02 2.252595535537519567e+00
0.000000000000000000e+00 3.150499999999999545e+01 1.252867948860529395e+04 4.881433605141287444e+02 6.571136252806452305e+00 1.046281185301961014e-01 1.908621801080238184e-02 2.043937544775501269e+00 7.419937440216015090e-02 2.153547961506718639e+04 5.191002924052091657e+03 9.101422863041472411e+00 9.303825837003970589e-01
