# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.229700000000000273e+02 7.008400000000000318e+01 1.067713571747500282e+04 1.062311985381169052e+03 1.814569527653017156e+00 1.692017695943691113e-01 1.808355003856481832e-02 2.990577771075545677e+00 1.690194517511534045e-01 1.245458018359015296e+04 2.053039026146525430e+03 2.063485398780368740e+01 8.383224065621772692e-01
0.000000000000000000e+00 9.402699999999998681e+01 1.393609282516968960e+04 9.632829019981784313e+02 2.387806440564946620e+00 1.581293143837645410e-01 1.893196794618973861e-02 2.546659837914869495e+00 1.195391957910241082e-01 1.460805076369991366e+04 2.457402847140262566e+03 2.902100834362982340e+01 1.097816306706766110e+00
0.000000000000000000e+00 6.926900000000000546e+01 1.801429053176036541e+04 1.386407167361864595e+03 2.149588907489675904e+00 1.666817205336771912e-01 1.680115582779057037e-02 2.707985814879187991e+00 1.159690878381935825e-01 1.840135398406544482e+04 2.725279840780868653e+03 3.616785008714101934e+01 1.186004532025471070e+00
0.000000000000000000e+00 6.693400000000002592e+01 1.598869564438070665e+04 1.638481197791294107e+03 3.022860901071195983e+00 2.604923844897700236e-01 2.344212192955435689e-02 2.668489727965212222e+00 1.118111295273069711e-01 9.723549966712549576e+03 1.204973385892701344e+03 2.800870374040028210e+01 1.151778936888430138e+00
0.000000000000000000e+00 6.651499999999998636e+01 1.883353113065614161e+04 1.332391303698415413e+03 1.383509997942229752e+01 2.580097107205283624e-01 3.284869672314851691e-02 1.910910591795605962e+00 6.772386398894211790e-02 8.453927684650563606e+03 1.215046760602530412e+03 8.380060513916486542e+00 2.001361258595322212e+00
0.000000000000000000e+00 6.882900000000002194e+01 2.228154376117359061e+04 1.746512925118192925e+03 5.772990557139278778e+00 2.648882129070710412e-01 2.538621210047956392e-02 2.159881568828518006e+00 7.013176370515900038e-02 1.085684529365980598e+04 1.261077019993197837e+03 2.789480455247172941e+01 1.746908152136012360e+00
0.000000000000000000e+00 5.945100000000002183e+01 7.841302875143994243e+03 5.581639245223090029e+02 8.223963873128267821e+00 1.221786123676752434e-01 2.116589718779050833e-02 2.023433046359684351e+00 8.167669206585784214e-02 1.257274459503800608e+04 2.824960379251416725e+03 5.027633502791402975e+00 8.659973176429885955e-01
0.000000000000000000e+00 6.755200000000002092e+01 1.323388659754486798e+04 1.206354288483700202e+03 2.047601648408496475e+10 1.972769598219893394e-01 2.631175750112955264e-02 1.895764575696457843e+00 5.927529452113076969e-02 1.100884439951358036e+04 1.736471650086899899e+03 2.875468284517937036e-17 1.342829142036369161e+00
0.000000000000000000e+00 7.529599999999997806e+01 7.805292299368361455e+03 9.632829019981788861e+02 2.801710711681120181e+00 2.142723829613877029e-01 2.730945319760647721e-02 2.704893312064198696e+00 1.555768399983253614e-01 6.982333555376661025e+03 1.250423482684536566e+03 1.332657723506837222e+01 7.630356413889310963e-01
0.000000000000000000e+00 6.764999999999997726e+01 1.603370886410024832e+04 1.170343712708067642e+03 3.926121002908695701e+00 1.981185024065449385e-01 2.432480395945455648e-02 2.259852525952295910e+00 9.365655199893371807e-02 9.432072470529630664e+03 1.495328065170388754e+03 2.208067903341882143e+01 1.175558557578778807e+00
0.000000000000000000e+00 9.289499999999998181e+01 4.375284956739424160e+03 1.170343712708067301e+02 4.754588414481527359e+00 3.191825788376946582e-02 2.305524294884325059e-02 2.043507203881991696e+00 9.739996281232006503e-02 7.401230714245025592e+04 9.127929290852117992e+04 5.365699361047888694e+00 5.922963944325291274e-01
0.000000000000000000e+00 6.235899999999998045e+01 1.059611192197983473e+04 9.902908338299032494e+02 6.769822831489531900e+00 2.576067225223090396e-01 3.343202811518965895e-02 2.150928176600349850e+00 9.040719311494216370e-02 5.985678326456378272e+03 9.572240297370332200e+02 1.057447183195056972e+01 1.160245753672368263e+00
0.000000000000000000e+00 9.402699999999998681e+01 1.683494417510816857e+04 7.832300231200139251e+02 1.403805667679677072e+00 2.040865447692833956e-01 2.591300721362761739e-02 3.018322661415536068e+00 2.379716760720823332e-01 7.015817935609300548e+03 1.294232536053706326e+03 4.149532100174749161e+01 1.159646757573796316e+00
0.000000000000000000e+00 1.143100000000000023e+02 5.014472676756891815e+03 4.591348411393187803e+02 1.553515041988837497e+00 1.679140426169876132e-01 2.829135963546865543e-02 3.126376372552118532e+00 2.942992937397804765e-01 6.160794507849930596e+03 1.652128373622472509e+03 1.173435287772454316e+01 6.150184944622066885e-01
0.000000000000000000e+00 7.151200000000000045e+01 2.085912601803584403e+04 5.401586366344929502e+02 1.255004276848206146e+00 1.855736763185607263e-01 3.274374130154793922e-02 2.801360567001937252e+00 2.576861936436231626e-01 6.116514139972076919e+03 1.547567387661065368e+03 5.754347445481265311e+01 1.392600235381641793e+00
0.000000000000000000e+00 7.008400000000000318e+01 6.796996177650669779e+03 2.070608107098887558e+02 1.242105474802410292e+00 7.812098999453001569e-02 3.201104751606998616e-02 2.624646553049630793e+00 3.171605381160713666e-01 8.479394829855697026e+03 5.539043848535292454e+03 1.190868261061516620e+01 6.199859586274734102e-01
0.000000000000000000e+00 1.478000000000000114e+02 2.997880433321457531e+03 2.250660985977054054e+02 4.464715503309275135e+00 8.341445385554847880e-02 2.582916463949467070e-02 2.230936664970971428e+00 1.429736287973777942e-01 1.098264407812113859e+04 5.042564315608299694e+03 3.057632890807934878e+00 4.040501830509378722e-01
0.000000000000000000e+00 6.926900000000000546e+01 1.438622502236508808e+04 6.121797881857582979e+02 1.639644024882329187e+00 1.819276701312166067e-01 3.447956838221128556e-02 2.574936318632294885e+00 2.273825980921669321e-01 4.654679342018176612e+03 1.194686071213637206e+03 3.226501744357757673e+01 1.097255319599441670e+00
