# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.091600000000000250e+02 5.024799999999999045e+01 7.212018063465820160e+04 2.673785251340735613e+03 2.548165332376536441e+01 2.661955299200558511e-01 3.666872141777199196e-02 1.529287346816817106e+00 4.689965046909901070e-02 1.514911864705097469e+04 1.959593542837892301e+03 2.827825108305082580e+01 7.067211826131710950e+00
0.000000000000000000e+00 5.269999999999998863e+01 1.530449470464370097e+04 1.746512925118190651e+03 2.357336144518758658e+01 3.087791801131255509e-01 3.166147563784814378e-02 2.012792697367855599e+00 6.499591821139059922e-02 7.028476427175743083e+03 8.404510487989090279e+02 2.281329085224555353e+00 1.490236309300060569e+00
0.000000000000000000e+00 5.373700000000002319e+01 1.741111338751840231e+04 2.790819622611542172e+02 3.370920929722399251e+01 6.148706891628780841e-02 1.636722055891363242e-02 1.628354552806564381e+00 4.593450970648813719e-02 4.550003475792730023e+04 1.486982778693396904e+04 3.155156494120221033e+00 2.001003660528485106e+00
0.000000000000000000e+00 5.545400000000000773e+01 3.985470473968550505e+04 2.070608107098885739e+03 3.283423662467660264e+00 2.742561334445894894e-01 2.842543379808208995e-02 2.214455651976622974e+00 8.571503710179671776e-02 1.031919277964573303e+04 1.303033507561102397e+03 8.420526338213694828e+01 2.481620758261784410e+00
0.000000000000000000e+00 5.545400000000000773e+01 2.944764834052578226e+04 1.269372796091056443e+03 1.810621605842721360e+00 1.707130149768019689e-01 2.004718740165980020e-02 2.617450942299482275e+00 1.271446996689123421e-01 1.628299661841409034e+04 2.690122770364162989e+03 6.722195875022434564e+01 1.604229250570660348e+00
0.000000000000000000e+00 5.311900000000002819e+01 1.800528788781644471e+04 1.368401879474046382e+03 3.650531744012037283e+00 1.983047833168863072e-01 2.159930451089052406e-02 2.315579437794652584e+00 8.363674809419706369e-02 1.270787835467783952e+04 1.827331838416748042e+03 2.987659624739606201e+01 1.298955458280051323e+00
0.000000000000000000e+00 7.142099999999997806e+01 2.609866479339133730e+04 9.542802580542689839e+02 1.040588722784726583e+00 1.786220667075661406e-01 2.093606858753282660e-02 3.206663767858823455e+00 2.733450830263292608e-01 1.038767752572675272e+04 1.778282733612114271e+03 7.274851579902441756e+01 1.493763119601225320e+00
0.000000000000000000e+00 5.383499999999997954e+01 1.269372796091038981e+04 1.197351644539790868e+03 4.808435755968444525e+00 1.960357646353025618e-01 2.495894866587288624e-02 2.278966225462003337e+00 9.174394234051540253e-02 1.053060976797211879e+04 1.770896182855315601e+03 1.432782850141398256e+01 1.104210450011160471e+00
0.000000000000000000e+00 5.311900000000002819e+01 1.657386750073478470e+04 1.215356932427607262e+03 1.503939576386624788e+00 2.139658130804189817e-01 2.146348096024805821e-02 3.183793416597040071e+00 2.055782375335924450e-01 9.087501555683778861e+03 1.369337811587459782e+03 3.649987496473071502e+01 1.078915872401668530e+00
0.000000000000000000e+00 8.021199999999998909e+01 5.095496472252063541e+03 1.071314629325075657e+03 8.367536359452231787e+06 1.467757557471609242e-01 1.562146050431306894e-02 2.442893212621707555e+00 7.429045061006249451e-02 1.789612165139110948e+04 2.816712291422291401e+03 4.044340528953377675e-15 2.990292260689095261e-01
0.000000000000000000e+00 4.563600000000002410e+01 5.509618093671828319e+03 6.391877200174820928e+02 7.234432339398623846e+00 1.221319379987927251e-01 1.873146122328348678e-02 2.207342165411207535e+00 8.202596796940538060e-02 1.542223268611446838e+04 3.290072412477476973e+03 3.770892443045980702e+00 6.047896467292093181e-01
0.000000000000000000e+00 7.431400000000002137e+01 7.661249996265812115e+03 7.922326670639213262e+02 8.909261927341081133e-01 1.516154974985973736e-01 1.657133786550798321e-02 3.922519620875413615e+00 3.962609087370943528e-01 1.008875347252315805e+04 1.862071276360693446e+03 1.939310643603917228e+01 7.507253648689840020e-01
0.000000000000000000e+00 4.854399999999998272e+01 1.532249999253151691e+04 6.571930079052987139e+02 6.348292645114126387e+00 1.602471649773919427e-01 2.760127413584611417e-02 1.896143339938628047e+00 7.831185574596237486e-02 1.039328672140554227e+04 2.102016809951391224e+03 1.939070072138095568e+01 1.658691927264522414e+00
0.000000000000000000e+00 5.383499999999997954e+01 1.489937572716780778e+04 7.832300231200130156e+02 1.240502670945223374e+00 1.475294565560072713e-01 1.963630713730268873e-02 3.054921130113440686e+00 2.247402896206232847e-01 1.213216180038763741e+04 2.443960434607456136e+03 3.625561614071348515e+01 1.059457356370552938e+00
0.000000000000000000e+00 6.148099999999999454e+01 1.218957990005154352e+04 5.761692124101251693e+02 6.553180058111328421e+00 1.210749205087099517e-01 3.217557609632404336e-02 1.755199074032311568e+00 9.948182743278277673e-02 8.103489019920497412e+03 2.363132703767645125e+03 1.468418924297831296e+01 1.576043339927018394e+00
0.000000000000000000e+00 5.024799999999999045e+01 5.625752200548911787e+04 6.932035836809318425e+02 5.853913329754871775e-01 1.554253437027269258e-01 1.975657810640900347e-02 3.675846265179643080e+00 4.668965712546619407e-01 1.026941122592430838e+04 2.042682395975476766e+03 1.556901646876561358e+02 2.131219535964584910e+00
0.000000000000000000e+00 6.148099999999999454e+01 1.148737367242672190e+04 1.800528788781639946e+02 1.283816269819669742e+01 1.463502464534506275e-01 5.571803467853002345e-02 1.556615287010809645e+00 1.175445136116403388e-01 4.155849829729721023e+03 1.556653853742176807e+03 7.845234039333206510e+00 2.231511468408249321e+00
0.000000000000000000e+00 5.527300000000002456e+01 1.507942860604597809e+04 1.530449470464393471e+02 1.284689219172627794e+00 9.811094499022628146e-02 4.474684685455881938e-02 2.132928237127528437e+00 2.755237629041184522e-01 5.273084094891250061e+03 3.054736536116044135e+03 4.351572219946388032e+01 1.375929903069762261e+00
0.000000000000000000e+00 7.907999999999998408e+01 2.736803758948110953e+03 2.340687425416131759e+02 2.542892812702386379e+09 6.671634428194787858e-02 1.801827845676443399e-02 2.138303029081463524e+00 8.361487335483840100e-02 2.667244683603142767e+04 1.102347360196212139e+04 1.263291649859732408e-18 3.112024027722504749e-01
0.000000000000000000e+00 4.696199999999998909e+01 3.745099880665854016e+03 2.610766743733378235e+02 6.809899563593186933e+00 9.937883300118455221e-02 2.791599382403960397e-02 2.027019965552797398e+00 1.080376741606331459e-01 9.403747225978435381e+03 3.658548688427751131e+03 3.572319531306654916e+00 6.248388389834035328e-01
0.000000000000000000e+00 5.545400000000000773e+01 1.845542008501191594e+04 1.080317273268983627e+02 2.302450182711853532e+00 5.056301444945707213e-02 3.150627367662101053e-02 1.773174476255955589e+00 1.420824034816564330e-01 1.738949815149428832e+04 1.378261541078885057e+04 3.983478910326503808e+01 1.656472935991794682e+00
0.000000000000000000e+00 5.626900000000000546e+01 9.695847527589030506e+03 4.231242653636853674e+02 7.754031550357407543e-01 1.755910564752928005e-01 3.016761542411191752e-02 3.890765502891602168e+00 7.041172155982815539e-01 3.742047895492172756e+03 1.020357554309834995e+03 2.307578675708218086e+01 8.219517309831771978e-01
0.000000000000000000e+00 6.053100000000000591e+01 5.176520267747227990e+03 4.591348411393184392e+02 1.197881209533839364e+00 1.582206542609064792e-01 2.410319711101596360e-02 3.457994377016138543e+00 3.658790844571114809e-01 6.283981655610445159e+03 1.522160080239387753e+03 1.144909984482363186e+01 5.852095991826238297e-01
0.000000000000000000e+00 5.501400000000001000e+01 4.381586807500578288e+04 4.501321971954101286e+01 2.124182729417331550e-01 9.024311823227446072e-02 1.095528335016191956e+00 3.537565452222700912e+00 1.321512779652873348e+01 1.402427294273798907e+03 3.902408028533013567e+04 1.294782016418081128e+02 1.942557746437284072e+00
0.000000000000000000e+00 4.431799999999998363e+01 1.548454758352185672e+04 3.060898940928788079e+02 1.083595925494762913e+00 1.346625947648962540e-01 3.196741050647548821e-02 2.701645547895239474e+00 3.059496689768919087e-01 6.199346776271137060e+03 2.077584775145969616e+03 4.417337702922819176e+01 1.202175351338041986e+00
0.000000000000000000e+00 8.131299999999998818e+01 3.105912160648351346e+03 4.681374850832262950e+02 3.413809714578861065e+00 1.464938547394356028e-01 2.480487026753759594e-02 2.701886556904264491e+00 1.592312817416090820e-01 8.362061815494591428e+03 2.186638974773422888e+03 3.377864233327698251e+00 3.825391698900081905e-01
0.000000000000000000e+00 1.339850000000000136e+02 9.902908338299017714e+02 2.880846062050623573e+02 4.403768925316767557e+00 1.106155401808718713e-01 2.554345779611159190e-02 2.812858490137310152e+00 2.266438439814638939e-01 6.808065864759473698e+03 2.507928128061241750e+03 4.299746773705146463e-01 1.313787897657631987e-01
0.000000000000000000e+00 5.504700000000002547e+01 3.853131607992753743e+03 3.601057577563282166e+02 4.195393880280465559e+00 1.413845525380486301e-01 3.253173046250985162e-02 2.228324357105149645e+00 1.527895239562083451e-01 5.197554046901448601e+03 1.584002651535401583e+03 5.441040537905537988e+00 6.066235958390528982e-01
0.000000000000000000e+00 5.139300000000002910e+01 5.257544063242404263e+03 3.961163335319607199e+02 2.728528994953804077e+00 1.840006320215867297e-01 4.454569907688381292e-02 2.411552515705503996e+00 2.051779044308258693e-01 3.502616522948188958e+03 1.143465894011883847e+03 1.048529319765534673e+01 7.136074241327261536e-01
0.000000000000000000e+00 6.249200000000002575e+01 1.998586955547620391e+03 1.890555228220721915e+02 6.015967548907313223e+00 8.836605621163515223e-02 2.829364514699718447e-02 2.177551925526169718e+00 1.419798062649852977e-01 8.586558798509329790e+03 3.933023494721100633e+03 1.751090536606287884e+00 3.822730841336409724e-01
0.000000000000000000e+00 5.552800000000002001e+01 6.166811101577102818e+03 9.002643943908206836e+01 7.256350154555288867e-01 7.652861439775530961e-02 4.384010206560683132e-02 2.744467616653589737e+00 6.699046655116377424e-01 4.427166582206809835e+03 4.198014054469797884e+03 1.841605650904634928e+01 7.542633849170579108e-01
0.000000000000000000e+00 5.545400000000000773e+01 4.465311396178492942e+03 4.501321971954102708e+01 4.499175895055025909e-01 8.024862071907643002e-02 2.944119989780715763e+00 3.458521526113119471e+00 1.363824171771238269e+01 2.661672391678407166e+03 2.794722810979969800e+05 1.366749690256925653e+01 6.509862960825113509e-01
0.000000000000000000e+00 5.004500000000001592e+01 6.373871912286995212e+03 5.401586366344919554e+01 3.357564091851057952e+01 4.906223053212215024e-02 1.511338908115000546e-01 1.128443956372174428e+00 2.156140230386018874e-01 2.906625257027269072e+03 8.128375182400862286e+03 3.670232161570255780e+00 3.613406108727033939e+00
0.000000000000000000e+00 6.009800000000001319e+01 2.475727084574765286e+03 1.350396591586230102e+02 4.486849274085005668e+00 8.878576452337266778e-02 3.327403139128409099e-02 2.171289928308542727e+00 1.545138029817730851e-01 8.135873584380131433e+03 4.526534237875222971e+03 3.253432921837971392e+00 4.888413014304678339e-01
0.000000000000000000e+00 6.670900000000000318e+01 9.101673027291020844e+03 2.340687425416132328e+02 5.237309781997966596e+00 2.746378030469456832e-01 1.440060618902422873e-01 1.673468447288935179e+00 2.555630788515414475e-01 9.605422679432713267e+02 4.654340210491783409e+02 1.373436367368754141e+01 1.965057509723513007e+00
0.000000000000000000e+00 4.431799999999998363e+01 1.667289658411777054e+04 2.700793183172460488e+01 5.163028240624953913e-01 1.254245778232834507e-01 3.967265784712537879e+01 3.825036850683763312e+00 1.576615781236561986e+01 5.897198394450332671e+03 6.972918216093691066e+06 5.238101714121128794e+01 1.274878765538299374e+00
0.000000000000000000e+00 5.897199999999997999e+01 1.386407167361862321e+03 9.002643943908198310e+01 9.367101267952408605e+00 3.799674712421938216e-02 3.146819145379575744e-02 2.003039954421125035e+00 1.485874957618301684e-01 1.896019134967989157e+04 2.519972061649054012e+04 6.135881290725467840e-01 3.175013485848266481e-01
0.000000000000000000e+00 5.893099999999998317e+01 2.889848705994546435e+03 1.350396591586230102e+02 2.085528892713764293e+00 1.578621290282551159e+00 8.831859863671825961e-01 3.951004417479976993e+00 3.638851924410998695e+00 1.738572569978211391e+01 1.579485000758377744e+01 8.682263767577001801e+00 6.411213237940779353e-01
0.000000000000000000e+00 5.552800000000002001e+01 6.643951230604229750e+03 3.601057577563278755e+01 5.746884163038092908e-01 1.324951161087598583e-01 2.991032797537353516e-01 3.314314514392893152e+00 5.719727088659866787e+00 1.318787072579669712e+03 2.282311516036459125e+03 2.022425889372720675e+01 7.992954566312472364e-01
0.000000000000000000e+00 6.148099999999999454e+01 1.290979141556417744e+04 2.700793183172460488e+01 2.977509132727297891e-01 8.243604792489947486e-02 3.783055206370766310e+00 3.942221981639240092e+00 2.084085328313048535e+01 2.851673977514945818e+03 4.342035826230314560e+05 3.586504169257928964e+01 1.025313645275212293e+00
0.000000000000000000e+00 5.997199999999997999e+01 4.051189774758725889e+03 2.700793183172459777e+01 6.143006669855020085e-01 4.466753719612054363e-02 6.524834686332742706e+01 3.938888536719112210e+00 7.145200284384443101e+00 1.940264079234338424e+05 1.113405719205140829e+09 1.273178481332406164e+01 6.176658466708022655e-01
0.000000000000000000e+00 4.854399999999998272e+01 5.428594298176657503e+03 2.700793183172460488e+01 6.332882951475241606e-01 9.853964681842315720e-02 1.299384687882613676e+01 3.352098188392291345e+00 7.041117616632816656e+00 4.295554311718636200e+03 1.840322967120744754e+06 1.677787195488883043e+01 7.295365621218619090e-01
0.000000000000000000e+00 5.004500000000001592e+01 4.231242653636897558e+03 3.601057577563280887e+01 6.368721604752436427e-01 7.920482827014743710e-02 3.005397014381993159e+01 3.037801562841883740e+00 1.241969850717627111e+01 3.608000620722440999e+03 4.052947695683632512e+06 1.280564932231580144e+01 6.929078269696773429e-01
0.000000000000000000e+00 5.893099999999998317e+01 4.384287600683323035e+03 2.700793183172460488e+01 4.461787409196012466e-01 8.645805834620050312e-02 2.798497700823020296e+00 3.558038886664005584e+00 1.437125910471831247e+01 2.291269342791561030e+03 2.121708499044735800e+05 1.330506399123637351e+01 6.374341210779317368e-01
0.000000000000000000e+00 5.893099999999998317e+01 9.092670383347198367e+03 2.700793183172459777e+01 3.054667450112482086e-01 8.209503864775104243e-02 2.119543093877806150e+00 3.861661251846606469e+00 2.021801147556911005e+01 2.255914799676340863e+03 1.636167969552455761e+05 2.805422915069963352e+01 9.105064043538638741e-01
0.000000000000000000e+00 8.131299999999998818e+01 2.241658342033146255e+03 2.700793183172459067e+01 1.217571947586595371e+00 7.996004573791669345e-02 1.042708987796449804e+01 2.564249903178323908e+00 3.643408214983355542e+00 3.453179839560994878e+03 1.121975480732315453e+06 6.401903310295258720e+00 6.125576675434775131e-01
0.000000000000000000e+00 5.545400000000000773e+01 7.292141594565640617e+02 3.601057577563280887e+01 1.892786383712509179e+00 5.728464112227919791e-02 4.304253493859371247e+02 2.610535411771087944e+00 1.023679705155793407e+01 8.429215109415503321e+03 1.650369428796440065e+08 1.824741323392497172e+00 4.991095157389554005e-01
0.000000000000000000e+00 6.107299999999997908e+01 1.017298765661626362e+03 2.520740304294296266e+02 5.396757678350998511e+00 2.212121373812853398e-01 4.801551756910314717e-02 2.756882650824212355e+00 2.594236959952317401e-01 1.845538354348440862e+03 6.048872553454423269e+02 5.525844701432517381e-01 1.804731214326265321e-01
0.000000000000000000e+00 5.997199999999997999e+01 4.789406578159185301e+03 2.700793183172460488e+01 4.591493339516507510e-01 2.171215541902795504e-02 2.698194266221697646e+01 2.961137767382471697e+00 1.517109334564494283e+01 6.341012024081926211e+04 2.300494258265939653e+08 1.509683905020732197e+01 7.124135896135809221e-01
0.000000000000000000e+00 5.262500000000000000e+01 1.332391303698413367e+03 3.601057577563280887e+01 1.266680439391137281e+00 1.255406449225729415e-01 1.788475805521940174e+03 3.632010399873839557e+00 2.923550913450800337e+01 8.569962516446144946e+03 4.427570488532062173e+08 3.870779125510045215e+00 4.565852145985485611e-01
