# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.043799999999999955e+02 4.547099999999999653e+01 5.435796413332407246e+04 3.448012630516808713e+03 6.207431693051014499e+00 3.078341465914870567e-01 2.783645954202903366e-02 1.973194014016174780e+00 5.640566553642508557e-02 1.376257009464429757e+04 1.408241287304386333e+03 7.317354714295572649e+01 3.646980151651288526e+00
0.000000000000000000e+00 5.067700000000002092e+01 9.407762921383866342e+03 1.161341068764147167e+03 5.402168151934611195e+00 1.805124223249478799e-01 2.023471764431859429e-02 2.377427872619401583e+00 8.259169038392395745e-02 1.421831850625253901e+04 2.165176650608428190e+03 8.800659814116698954e+00 7.820971036865141945e-01
0.000000000000000000e+00 4.547099999999999653e+01 5.332266007977442496e+04 1.620475909903460888e+03 2.089056558356220616e+00 2.220680222110894553e-01 2.444129700648946940e-02 2.324565039318113868e+00 1.052263919833083677e-01 1.239432613280696387e+04 1.721776050804191755e+03 1.345884314102878818e+02 2.620827179098133453e+00
0.000000000000000000e+00 4.834200000000004138e+01 2.011190657069122244e+04 1.188349000595871303e+03 3.357023586527208003e+00 1.651923987059144283e-01 1.858072241594662527e-02 2.280402515393531004e+00 8.021419593053584485e-02 1.807031560341424483e+04 2.673222817288227816e+03 3.757152766401792832e+01 1.432171467010522559e+00
0.000000000000000000e+00 4.792300000000000182e+01 1.943670827489799558e+04 2.601764099789445936e+03 2.540077764698118301e+01 4.231130735206470317e-01 4.037379351521512560e-02 2.042378061348855578e+00 6.837559833624042016e-02 5.271996157519323788e+03 5.821908134179179797e+02 2.458996466586898411e+00 1.901456007221140831e+00
0.000000000000000000e+00 5.023700000000002319e+01 3.263458429666973825e+04 9.812881898859842522e+02 6.728265347266850327e+00 1.607418255310360533e-01 2.299467713982528486e-02 1.789427670901647005e+00 5.731937104676113059e-02 1.726831798862227151e+04 2.768601054949166610e+03 4.322037650837212652e+01 2.731008407047493147e+00
0.000000000000000000e+00 4.376699999999999591e+01 1.992285104786912416e+04 7.652247352321901417e+02 1.177756439179201697e+00 1.773746909904069524e-01 2.756225286898827953e-02 3.033978980245604085e+00 2.719002298162009335e-01 7.786778564470974743e+03 1.770398906196966664e+03 4.972458351481741801e+01 1.257675233898320588e+00
0.000000000000000000e+00 4.896000000000003638e+01 1.299081521105924003e+04 8.912617504469031928e+02 5.958713813027681351e+09 1.210252363813472398e-01 1.814252318864475674e-02 1.889712630234910762e+00 4.975440248413733751e-02 2.466847885399738152e+04 4.729422943273093551e+03 3.074979690096655360e-16 1.211870807071907530e+00
0.000000000000000000e+00 4.085900000000003729e+01 1.123529964199718597e+04 5.851718563540275682e+02 2.858237581117008208e+00 1.096645194197053280e-01 1.884610486885922656e-02 2.284366757227940692e+00 1.076888984093691409e-01 1.929741162267633990e+04 4.604731254406868175e+03 2.246670180067142653e+01 1.075687901091791909e+00
0.000000000000000000e+00 5.149200000000002575e+01 5.509618093671717361e+03 9.362749701664440636e+02 3.447035548201783151e+00 1.390232117199480810e-01 1.662855024125569486e-02 2.672863927767807901e+00 1.127371040615493397e-01 1.748383203007282646e+04 3.163836613577635944e+03 6.556239293100599497e+00 5.414440830625031342e-01
