# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
5.976192806809444846e+02 8.642841556257815583e+00 1.771570000000000391e+02 8.912617504469043297e+02 1.948207426809762152e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.602900000000005321e+01 9.812881898859853891e+02 4.713894032405438260e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.752620000000000005e+02 2.970872501489681667e+02 6.785679989806552682e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.932450000000000045e+02 4.141216214197739305e+02 8.067850308472096155e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.396070000000000277e+02 2.520740304294274097e+02 3.699627775722430540e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.293299999999999272e+01 1.930566979082521186e+02 3.333390682759680492e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.305000000000006821e+01 7.392170971720116768e+02 1.269950951399898489e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.004399999999998272e+01 1.440423031025300133e+02 1.444640637599199824e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.113600000000008095e+01 1.620475909903462934e+02 1.278067705471101668e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.066340000000000146e+02 5.311559926905794100e+02 2.181986260703559535e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.192590000000000146e+02 7.022062276248339003e+02 2.563569693344612251e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.704010000000000105e+02 9.902908338298935575e+01 2.303523701435971059e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.371900000000005093e+01 8.102379549517314672e+01 3.748807487329673826e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.616899999999998272e+01 1.584465334127829692e+03 1.358538765904520993e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.616899999999998272e+01 2.430713864855194117e+02 1.877237385868923001e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.500400000000001910e+01 7.202115155126500667e+01 5.808806121704305045e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.993220000000000027e+02 3.150925380367845037e+02 5.957554779382350969e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.159290000000000305e+02 1.980581667659786547e+02 7.488980173421959968e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.011099999999999000e+01 1.260370152147137759e+02 1.210537081862115454e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.004399999999998272e+01 1.260370152147137901e+02 1.177513650781599247e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.004399999999998272e+01 9.002643943908125834e+01 6.060793265593094104e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.873599999999999000e+01 9.002643943908127255e+01 8.548945154536984474e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.017799999999999727e+01 9.002643943908125834e+01 4.783509491514244939e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.152900000000000347e+01 1.800528788781625735e+02 1.605008916363003333e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.709980000000000473e+02 9.902908338298941260e+01 4.797383199428224753e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.146600000000000819e+01 1.440423031025300133e+02 1.420666429607937226e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.709980000000000473e+02 4.771401290271309676e+02 1.502937184150856952e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.765030000000000427e+02 1.530449470464381250e+02 6.968379574642841214e+33
