# 			 time 				 redshift 				fof_bound_mass 		 fof_field_mass 			fof_bound_lumi 		 fof_field_lumi 			prof_bound_mass 		 profiler_field_mass 			prof_bound_lumi 		 prof_field_lumi 		
4.512079640138076684e+02 1.062897489367584747e+01 1.287308063414869393e+05 3.143023059572674538e+04 2.331629805358595844e+38 2.919284645137529609e+37 1.265201571063717129e+05 3.364087983084199368e+04 2.289746227612543574e+38 3.338120422598053727e+37
4.514295257425632713e+02 1.062516271704349435e+01 1.293169784916124190e+05 3.079504405079541903e+04 2.344093168779897664e+38 2.971554853788877463e+37 1.266501952966725075e+05 3.346182724573534506e+04 2.291820291219758141e+38 3.494283629390271744e+37
4.516312064949879641e+02 1.062169478358843833e+01 1.290068874224332831e+05 3.104711808122482398e+04 2.302350175841256538e+38 2.970476801579591381e+37 1.258019461784019659e+05 3.425205932525615208e+04 2.246015056627283342e+38 3.533827993719323344e+37
4.518346560023940128e+02 1.061819853182745099e+01 1.346495445877197199e+05 3.084105756428626773e+04 2.351124141362972713e+38 2.986407048310570704e+37 7.073677434860105859e+04 9.475382780340494355e+04 1.173021185525407897e+38 1.476743660668622264e+38
4.520512475561771453e+02 1.061449485266623327e+01 1.349296268437519029e+05 3.156326966734189045e+04 2.336518285652178070e+38 2.885289974788497786e+37 1.314766127443773439e+05 3.501628376671642764e+04 2.270007802310077658e+38 3.550394808209499549e+37
4.522613435835602900e+02 1.061091227979277285e+01 1.339933518735879625e+05 3.242152172332840200e+04 2.285510594763914468e+38 2.906083031266156994e+37 1.298201262587006931e+05 3.659474733821567497e+04 2.205509213371731406e+38 3.706096845187988556e+37
4.524720202802787981e+02 1.060732202392780543e+01 1.342254200285843399e+05 3.326376907896907505e+04 2.242407732634566803e+38 2.840479801545178175e+37 1.246876189168994315e+05 4.280157019065398345e+04 2.022114663363253042e+38 5.043410494258312955e+37
4.526944323904778571e+02 1.060353418700751860e+01 1.320807901823924913e+05 3.536238541167158110e+04 2.175398724897117664e+38 3.020478368987007216e+37 1.290839100428426173e+05 3.835926555122149148e+04 2.130740548242056275e+38 3.467060135537621575e+37
4.529002029666640965e+02 1.060003196825874205e+01 1.325269212045017339e+05 3.485523646949807880e+04 2.110861255905896169e+38 2.981880658058898313e+37 1.272053583398804185e+05 4.017679933411940146e+04 2.025864409929374322e+38 3.831849117824115843e+37
4.531129362396520719e+02 1.059641346621402214e+01 1.301232152714773983e+05 3.718592095719854115e+04 2.020248802860850375e+38 3.164613716901211469e+37 1.185888277917879168e+05 4.872030843688802270e+04 1.751419546647845205e+38 5.852906279031263171e+37
4.533219115834155559e+02 1.059286108230345747e+01 1.353617537530621339e+05 3.804217242564185290e+04 2.061455992133681575e+38 3.241731862834729719e+37 6.331659515127864142e+04 1.100873310274253599e+05 7.664343419596054591e+37 1.619194836457549182e+38
4.535272578032245860e+02 1.058935804811650527e+01 1.347235663268151693e+05 3.860433752525005548e+04 1.993322735413816191e+38 3.312222268157450497e+37 1.173154538206112920e+05 5.601245003145394730e+04 1.615692735468339686e+38 7.088522267612216487e+37
4.537400661747676622e+02 1.058571849672714471e+01 1.373323324830055062e+05 3.952160691375716124e+04 1.990510481134344671e+38 3.341938872228515819e+37 1.158620269705559185e+05 6.099191242620676348e+04 1.659271652886902233e+38 6.654327154702940674e+37
4.539490303248869623e+02 1.058214691476053915e+01 1.418756667933644785e+05 4.082398940430920629e+04 2.047665971391741211e+38 3.332482987984091304e+37 1.207204538189516752e+05 6.197920237872200232e+04 1.762078061914465473e+38 6.188362082756844432e+37
4.541638701311716773e+02 1.057848169020608076e+01 1.524297663769385836e+05 4.239945209449286631e+04 2.198471793706225453e+38 3.435528744408397936e+37 1.313435736727625481e+05 6.348564479866890906e+04 1.889538308453963465e+38 6.524863596931019703e+37
4.543779319208531433e+02 1.057485131621681873e+01 1.574562425789546105e+05 4.392089892101353325e+04 2.241761095902174716e+38 3.575807123281261261e+37 1.338052966445361963e+05 6.757184485543193296e+04 1.892185122973608678e+38 7.071566852566921640e+37
4.545922419413180933e+02 1.057121901218201820e+01 1.725516758853465144e+05 4.437903346838153811e+04 2.474844273248141907e+38 3.549033788614073715e+37 1.538931961647108546e+05 6.303751318901716877e+04 2.226115433035542419e+38 6.036322190740069548e+37
4.547942149551447528e+02 1.056779789198745512e+01 1.847452569604821329e+05 4.562740009526956419e+04 2.683790737913856833e+38 3.656175347411056219e+37 1.367511618017362780e+05 9.362149525401543360e+04 1.792619587860227580e+38 1.256788684794734875e+38
4.549967314487233239e+02 1.056436959659209407e+01 1.834028627190671104e+05 4.689477230381722620e+04 2.637520696789672141e+38 3.744829575342543753e+37 1.461769300110071781e+05 8.412070501187717309e+04 1.983767977049279726e+38 1.028235677274646695e+38
4.552025173746408768e+02 1.056088803559619116e+01 1.816283415683489293e+05 4.858626907150127954e+04 2.585709465533593519e+38 3.927288873497438947e+37 1.711042507979201910e+05 5.911035984193002514e+04 2.431483085780002164e+38 5.469552671033355331e+37
4.554043686094409509e+02 1.055747507910427352e+01 1.885143638916644268e+05 4.988565068073796283e+04 2.699529839122431027e+38 4.032576400621594303e+37 1.843211324013463454e+05 5.407888217105605872e+04 2.646916201305985035e+38 4.558712778786052338e+37
4.556204498017184505e+02 1.055382375106598936e+01 1.871979772883101541e+05 5.261045091442732519e+04 2.661850047631126290e+38 4.344934241979116958e+37 1.808091009694500826e+05 5.899932723328743305e+04 2.581508370023683372e+38 5.148351018053544251e+37
4.558224434771392453e+02 1.055041255888803420e+01 2.120622795676157693e+05 5.563333869203813811e+04 3.157540778587932577e+38 4.697980579152584422e+37 2.057744329196816543e+05 6.192118533997226041e+04 3.076450319765256216e+38 5.508885167379349925e+37
4.560339934091709324e+02 1.054684214308506007e+01 2.111690172296236269e+05 5.790700643476015830e+04 3.145087838570853297e+38 4.932384791855122107e+37 1.833318418612881796e+05 8.574418180309563468e+04 2.613376777036803079e+38 1.024949540719562051e+38
4.562413330171977464e+02 1.054334492789975286e+01 2.088033224599214736e+05 6.016566977091030276e+04 3.124614570675722836e+38 5.277776098573921173e+37 1.801399044362892164e+05 8.882908779454258911e+04 2.676476872076977738e+38 9.759153084561372158e+37
4.564516273850869652e+02 1.053981107257786043e+01 2.217591273889762815e+05 6.162309779605169024e+04 3.412313638830140246e+38 5.492034886092231388e+37 2.080200924368007691e+05 7.536213274822714448e+04 3.321817171841846250e+38 6.396999555975169457e+37
4.566548463198208765e+02 1.053640978960830665e+01 2.214580389637391781e+05 6.184116183824803738e+04 3.443324810374433633e+38 5.530546990449782380e+37 1.630628891684648697e+05 1.202363116335223458e+05 2.436790701807434202e+38 1.559588807611977102e+38
4.568575046110742619e+02 1.053300361316755662e+01 2.373357019994790608e+05 6.303651289524487947e+04 3.808908207192608378e+38 5.677959674123794065e+37 1.795127202415285574e+05 1.208594946531953756e+05 2.774663380908840800e+38 1.602040793696147740e+38
4.570688947254026289e+02 1.052944393252592548e+01 2.446778582826222701e+05 6.500108986256003845e+04 4.016979572492607578e+38 6.107809441731258168e+37 1.479224426423550467e+05 1.617565055028272618e+05 2.033461749132117747e+38 2.594298767533616026e+38
4.572819113900829961e+02 1.052585908390670077e+01 2.433424660976106534e+05 6.624545531436282909e+04 4.057864228540797848e+38 6.424055547223107127e+37 2.346038997093903599e+05 7.498402170258309343e+04 3.915746804757733821e+38 7.845229785053744557e+37
4.575091813615757701e+02 1.052203682417296982e+01 2.413018668036585441e+05 6.819802875641951687e+04 4.087357055667374831e+38 6.609959444796955545e+37 1.932797634193089325e+05 1.162201321407690994e+05 3.004551079471344769e+38 1.743801920675726278e+38
4.577138105475111729e+02 1.051859750871292043e+01 2.389001614581766771e+05 7.051370883754658280e+04 4.076847606518694097e+38 6.933418146898566644e+37 2.001117698789625429e+05 1.093021004167607462e+05 3.337557914138990642e+38 1.432631507069559931e+38
4.579157067936699832e+02 1.051520613899804957e+01 2.371216391323665157e+05 7.221320795540137624e+04 4.052921753105596522e+38 7.254201758431639889e+37 2.180790466034578567e+05 9.125580048431006435e+04 3.859302182284692908e+38 9.190397466640679808e+37
4.581244410157566449e+02 1.051170200676205191e+01 2.426182534070106631e+05 7.493400701400547405e+04 4.153710214968238306e+38 7.544760135073901605e+37 2.367745371936427255e+05 8.077772322737342620e+04 4.070968288712646196e+38 8.372179397629831205e+37
4.583374692263446946e+02 1.050812798728548891e+01 2.405536470625403454e+05 7.690858691903577710e+04 4.104614580922048880e+38 7.586173952786264631e+37 2.338066655734670057e+05 8.365556840810914582e+04 3.990485929167151128e+38 8.727460470335247825e+37
4.585515200540777982e+02 1.050453904569256913e+01 2.375437631039599655e+05 7.977342828074150020e+04 4.014379902008437447e+38 8.046888741241628072e+37 2.079090598281574785e+05 1.094081315565439872e+05 3.569722630097335948e+38 1.249346146035264401e+38
4.587734041036083568e+02 1.050084045596015869e+01 2.439446429480811057e+05 8.241620442516515322e+04 4.134539996441932544e+38 8.493125605907412334e+37 2.138668095314837410e+05 1.124940378417625325e+05 3.688635957656883806e+38 1.295216599375789121e+38
4.588353925686163279e+02 1.049980896278230524e+01 2.440706799632942711e+05 8.224215330891571648e+04 4.131993688860615199e+38 8.532534418313166281e+37 2.125044094146375719e+05 1.138084238575723721e+05 3.650236738338154726e+38 1.335010392353776912e+38
4.589850486767290363e+02 1.049731943519269706e+01 2.509947134499298700e+05 8.353753374306652404e+04 4.235861464320164105e+38 8.731931251951008373e+37 2.267926056473901845e+05 1.077396415456061659e+05 3.925695387950134804e+38 1.183359201565129950e+38
4.591866335248784594e+02 1.049396777692485294e+01 2.541876511687075254e+05 8.558313450587840634e+04 4.205564018632730096e+38 9.185319571450153424e+37 2.228504478937342938e+05 1.169203377808516088e+05 3.781207078949162998e+38 1.342888896828582440e+38
4.593913489885841273e+02 1.049056606664905367e+01 2.677146238413149258e+05 8.721261305972561240e+04 4.422165307455823750e+38 9.350323780453635521e+37 2.400494990016848024e+05 1.148777378993557213e+05 4.180727092998071824e+38 1.176470592503115666e+38
4.596098672193394918e+02 1.048693721996252393e+01 2.754548970455332892e+05 8.844897616135580756e+04 4.517473334613836549e+38 9.350829972720183182e+37 2.513418153886607615e+05 1.125620578182283498e+05 3.917417840034283100e+38 1.535138491851571579e+38
4.598213303179981608e+02 1.048342771667595485e+01 2.771834046827588463e+05 9.087268796980864136e+04 4.467468243369115831e+38 9.508448438330973138e+37 2.174908738657902577e+05 1.505652187867772591e+05 3.721577139554937940e+38 1.696735947647274827e+38
4.600325693140845260e+02 1.047992407305561180e+01 2.771003802997248713e+05 9.428869119963745470e+04 4.395170971090688556e+38 9.870867701265611096e+37 2.151421840902050608e+05 1.562468874091572361e+05 2.959960034656578193e+38 2.422297706560671851e+38
4.602361479825864308e+02 1.047652857491661393e+01 2.755799337669757078e+05 9.568410101094316633e+04 4.278695573533163952e+38 9.903864670381489489e+37 2.169417125852150493e+05 1.543223221927038394e+05 3.240947485463906654e+38 2.028134555107406247e+38
4.604525444902504887e+02 1.047291750108981034e+01 2.764061764222676284e+05 9.792976052806088410e+04 4.172677625947800617e+38 9.968734247597868115e+37 2.386570900716894248e+05 1.356788468786391313e+05 3.377302467763538314e+38 1.792248582944049115e+38
4.606551095846306225e+02 1.046953929483360390e+01 2.748527201950624585e+05 9.936518209023019881e+04 4.036591151021283404e+38 9.765578713185735409e+37 1.998716993737936427e+05 1.743462029114990728e+05 3.274175217087368541e+38 1.738973805252488404e+38
4.608698115073376016e+02 1.046596270263448503e+01 2.755629287728577037e+05 1.007335839697035262e+05 3.964728680523942444e+38 9.625335794508908806e+37 2.056934091241861752e+05 1.706031036183750839e+05 3.185594967421869647e+38 1.741667292552964433e+38
4.610782155021546487e+02 1.046251401781559665e+01 2.859509795903546037e+05 1.025921297972342145e+05 4.093715088347293751e+38 9.707820291328012780e+37 2.275198192193045397e+05 1.610232901682842639e+05 3.602444030487120664e+38 1.462053086992974742e+38
4.612980458899160681e+02 1.045887849577950490e+01 2.867982284148521139e+05 1.034983959542537923e+05 4.038830163794101530e+38 9.669713052296183577e+37 2.068167390296293888e+05 1.834798853394765174e+05 3.331622597664914732e+38 1.674178871358804589e+38
4.615105908223659981e+02 1.045536565159410003e+01 2.860730154304825119e+05 1.040805669292934763e+05 3.999294794470110143e+38 9.655723436284862077e+37 1.992545181167471164e+05 1.908990642430288426e+05 3.258117057819323063e+38 1.706750080279273665e+38
4.617141640497031290e+02 1.045200310635152263e+01 2.889648647240206483e+05 1.046287279161004990e+05 4.044325448184194265e+38 9.513581391773979515e+37 2.232745724528660066e+05 1.703190201872551697e+05 3.541578494585816894e+38 1.454105092775775323e+38
4.619192613512869912e+02 1.044861738270917684e+01 2.884807225385917118e+05 1.049468213354515465e+05 4.030880011118727176e+38 9.516263996521304193e+37 2.142159120577505673e+05 1.792116318162926764e+05 3.430207361224375685e+38 1.552299049546481154e+38
4.621274179264550526e+02 1.044518320325882144e+01 2.877024939843349857e+05 1.055640025924970832e+05 4.008529515716989348e+38 9.588475681435827057e+37 2.733322736623142846e+05 1.199342229145178135e+05 3.873966154664292053e+38 1.093410929196279056e+38
4.623341647649309039e+02 1.044177432050197574e+01 2.866331799425483914e+05 1.064352584675113903e+05 3.980179538324398087e+38 9.624960688680616851e+37 2.724170048613458639e+05 1.206514335487139033e+05 3.848433890306844412e+38 1.094241716885615738e+38
4.625356179018670559e+02 1.043845467408376670e+01 2.882366508583351388e+05 1.076886265632575378e+05 3.981174724475873685e+38 9.815149565614218944e+37 2.775395092654291657e+05 1.183857681561634963e+05 3.881460763461110388e+38 1.081228917576185191e+38
4.627361649462852711e+02 1.043515187147000844e+01 2.869142624923557742e+05 1.088119564687043458e+05 3.888662327547715014e+38 1.001757066637793722e+38 2.772674293595723575e+05 1.184587896014877915e+05 3.739415108880259070e+38 1.151004285305249856e+38
4.629404376709622397e+02 1.043178967099399124e+01 2.864101144314936246e+05 1.111476424252614524e+05 3.800910483601108252e+38 1.018483768870516948e+38 2.800852569140123669e+05 1.174724999427427101e+05 3.694144483770493481e+38 1.125249768701131908e+38
4.631463246535853955e+02 1.042840495448947458e+01 2.841304449261419941e+05 1.132502599330498924e+05 3.618837346993451620e+38 1.047366727664180796e+38 2.763691655527217081e+05 1.210115393064702657e+05 3.508192792929570830e+38 1.158011281728061209e+38
4.633650218808634236e+02 1.042483315690471102e+01 2.809605139641143614e+05 1.162061280279662169e+05 3.444467984253903342e+38 1.056783743426426146e+38 2.529102760224396770e+05 1.442563659696408722e+05 3.259691800348604563e+38 1.241559927331724925e+38
4.635712125818554341e+02 1.042145024983101820e+01 2.778636044474125956e+05 1.191349881910521217e+05 3.276363065864578514e+38 1.085038957367175170e+38 2.489791215002688696e+05 1.480194711381958623e+05 3.079199571486150213e+38 1.282202451745603470e+38
4.637823171940660814e+02 1.041798142078131661e+01 2.764751966925049201e+05 1.203333401293622592e+05 3.141346652722849801e+38 1.087508961867657436e+38 2.463623529939037398e+05 1.504461838279634248e+05 2.943152642611831444e+38 1.285702971978676171e+38
4.639935516977051861e+02 1.041451256573433426e+01 2.787898764798659249e+05 1.230731447696272080e+05 3.130872448788253516e+38 1.090552743633888692e+38 2.628902069811522961e+05 1.389728142683408223e+05 2.949967105107287456e+38 1.271458087314855130e+38
4.642064063094368294e+02 1.041101923694159126e+01 2.767352730731065385e+05 1.248636706206910749e+05 3.012523373729961185e+38 1.099222231360921329e+38 2.668393667912083911e+05 1.347595769025891786e+05 2.876945891002049823e+38 1.234799714088833069e+38
4.644241595492118222e+02 1.040744772471407131e+01 2.745426291258778074e+05 1.268522546385226015e+05 2.887289937688904266e+38 1.082601565634828671e+38 2.649718183197319158e+05 1.364230654446684639e+05 2.762799084735614347e+38 1.207092418588118401e+38
4.646273289527013048e+02 1.040411742695905595e+01 2.718928509250598145e+05 1.293269814293284435e+05 2.761765999593503569e+38 1.079266812580964131e+38 2.511047457648040436e+05 1.501150865895841853e+05 2.628074701594927065e+38 1.212958110579540067e+38
4.648289603991028116e+02 1.040081426089763461e+01 2.724940274817572208e+05 1.313675807232803782e+05 2.716660772425055155e+38 1.064794022847637022e+38 2.638044754883426940e+05 1.400571327166949050e+05 2.617354035953073430e+38 1.164100759319618936e+38
4.650389551691952761e+02 1.039737611880929791e+01 2.708625483403654653e+05 1.328070034605335095e+05 2.613813909544462804e+38 1.042715772105641772e+38 2.626371326569480589e+05 1.410324191439509741e+05 2.525285135597396135e+38 1.131244546052708441e+38
4.652425230880022582e+02 1.039404517930266536e+01 2.734613115588407964e+05 1.330030610397566343e+05 2.580270982748310278e+38 1.009910437656795885e+38 2.645076820097382879e+05 1.419566905888591136e+05 2.497577216437167357e+38 1.092604203967938617e+38
4.654505115429539615e+02 1.039064794971396744e+01 2.709585765424355050e+05 1.353097384769407799e+05 2.486153314775683370e+38 9.949799632507619305e+37 2.613357504601691035e+05 1.449325645592071814e+05 2.394527044517123654e+38 1.086606233509321080e+38
4.656678290034034262e+02 1.038711954665090076e+01 2.695641670248995069e+05 1.365190936467382417e+05 2.407927123644332994e+38 9.801691402040349858e+37 2.612767331276462355e+05 1.448065275439915131e+05 2.330377443971572248e+38 1.057718819876795921e+38
4.658794364095391529e+02 1.038368595290184082e+01 2.679466919963121181e+05 1.379555155026781140e+05 2.343441029248710808e+38 9.599885400799551529e+37 2.610196576283604954e+05 1.448825498706297367e+05 2.279866736804664100e+38 1.023562832524001294e+38
4.660923811814055853e+02 1.038023274844990596e+01 2.661961778961089440e+05 1.395139731987464183e+05 2.258593624703880988e+38 9.475163151419306949e+37 2.593411646797085705e+05 1.463689864151467918e+05 2.194801217794742553e+38 1.011308722051069507e+38
4.663068625541203005e+02 1.037675674293563510e+01 2.664782607396841631e+05 1.389428054551937385e+05 2.190652707491644282e+38 9.241093150431927742e+37 2.544337234365065233e+05 1.509873427583714365e+05 2.102210258558385189e+38 1.012551763976452055e+38
4.665131960658496268e+02 1.037341478961233676e+01 2.637004449361020816e+05 1.414525425280007476e+05 2.113669601948948018e+38 9.221751883973956174e+37 2.564473147986267286e+05 1.487056726654761587e+05 2.056422092283673831e+38 9.794226980626696163e+37
4.667199064319316335e+02 1.037006870065389741e+01 2.647187439955343725e+05 1.402021753135685576e+05 2.077143780074515794e+38 8.888411792653569434e+37 2.576386646805363707e+05 1.472822546285665885e+05 2.024299938874476862e+38 9.416850204653958756e+37
4.669250733952309247e+02 1.036673634340045069e+01 2.640045342426496209e+05 1.406843169114526827e+05 2.033201647572659026e+38 8.720714013042199490e+37 2.548928582776430121e+05 1.497959928764592623e+05 1.967844621168716222e+38 9.374284277081625645e+37
4.671328817884999012e+02 1.036335185379147816e+01 2.636504302475213190e+05 1.408313600958691968e+05 1.986238234264620056e+38 8.583751957085056535e+37 2.546847971731604193e+05 1.497969931702301255e+05 1.916130416777339767e+38 9.284830131957857537e+37
4.673373731050536435e+02 1.036002335495588866e+01 2.630852642666002503e+05 1.412144726103721769e+05 1.929762259830857610e+38 8.369628998124855830e+37 2.473316376585324469e+05 1.569680992184398929e+05 1.847869346701605597e+38 9.188558129417372182e+37
4.675407811412525803e+02 1.035671442254652241e+01 2.630472531032807310e+05 1.410364203190366388e+05 1.880219830917787923e+38 8.173818349185158700e+37 2.569314569840524637e+05 1.471522164382649353e+05 1.836467989759616054e+38 8.611336760766878342e+37
4.677456019308253303e+02 1.035338753142361590e+01 2.607905903546735935e+05 1.431150307763074525e+05 1.829361554557464949e+38 8.115891431603873677e+37 2.539035677375838859e+05 1.500020533933971601e+05 1.772547166432853874e+38 8.684035312849982535e+37
4.679513103295641372e+02 1.035006701143468177e+01 2.603624646204546443e+05 1.433601027503373916e+05 1.781843872440508148e+38 7.952898155199747741e+37 2.254592140499225061e+05 1.782633533208695007e+05 1.573018734696815616e+38 1.004114953263667212e+38
4.681533733654367779e+02 1.034680722488480775e+01 2.596162454668819555e+05 1.439172663810882368e+05 1.737738938144359760e+38 7.805760454087150485e+37 2.165816068274576101e+05 1.869519050205126114e+05 1.513528689798271307e+38 1.004786293754803406e+38
4.683543326402685807e+02 1.034356710138909463e+01 2.606245415885985421e+05 1.427209150303193601e+05 1.704922197629144675e+38 7.536032089144509375e+37 2.546267801344125764e+05 1.487186764845052967e+05 1.668149268230705689e+38 7.903761383128901124e+37
4.685644220757450285e+02 1.034018174760459630e+01 2.604514907661224715e+05 1.427139129739192431e+05 1.663382391653933166e+38 7.306380557424593481e+37 2.474126614540287410e+05 1.557527422860130027e+05 1.613768831120547710e+38 7.802516162758449931e+37
4.687788015683200342e+02 1.033672934671657551e+01 2.628531961116046878e+05 1.401151497554453963e+05 1.625394834488088670e+38 6.984843275431241031e+37 2.488960971172322170e+05 1.540722487498178671e+05 1.570014846939935398e+38 7.538643150912773751e+37
4.689931130889601718e+02 1.033328014091573976e+01 2.623700542199439369e+05 1.404152378869066597e+05 1.565651691136254425e+38 6.805598098775655413e+37 2.564233077481068322e+05 1.463619843587437354e+05 1.536654560306486761e+38 7.095569407073328275e+37
4.692011087023358300e+02 1.032993459195442831e+01 2.616528435857486329e+05 1.409483944671418285e+05 1.514535839160080349e+38 6.650308516184622379e+37 2.260813967758241924e+05 1.765198412770662690e+05 1.329300414377683722e+38 8.502662764008591482e+37
4.694129764653179109e+02 1.032652879067238416e+01 2.605255125052147487e+05 1.418956726687940245e+05 1.457159869904014101e+38 6.548626392518424302e+37 2.254282049430030747e+05 1.769929802310056984e+05 1.280393550226382264e+38 8.316289589294737950e+37
4.696291709273270385e+02 1.032305554723619423e+01 2.588890318949672510e+05 1.433270930558757973e+05 1.406956642188311063e+38 6.444336706671542247e+37 2.229954904906053853e+05 1.792206344602376630e+05 1.232915143242923113e+38 8.184751696125422697e+37
4.698431285879717620e+02 1.031962033537284817e+01 2.589880609783517721e+05 1.429719887669780292e+05 1.370014069321915240e+38 6.268241764744826619e+37 1.919403700592094683e+05 2.100196796861203038e+05 1.125982525639627029e+38 8.708557201567704958e+37
4.700597704929641623e+02 1.031614707361557493e+01 2.587539922358073236e+05 1.429189731970845605e+05 1.334364350497238230e+38 6.120638975866086391e+37 1.885823838681296911e+05 2.130905815647622221e+05 1.080098574938916616e+38 8.663296731449304420e+37
4.702622725774138530e+02 1.031291659173519903e+01 2.587139804849496868e+05 1.427359194368940662e+05 1.301690081465054052e+38 5.967924061939476467e+37 1.872059796384862857e+05 2.142439202833574382e+05 1.050965134551136852e+38 8.475173531078650353e+37
4.704753499668973973e+02 1.030949923605118279e+01 2.578197178531876416e+05 1.434251218454885529e+05 1.266906690624826709e+38 5.878330165899510218e+37 2.078110310385487974e+05 1.934338086601273681e+05 1.131651570653535277e+38 7.230881365612425483e+37
4.706781037640850514e+02 1.030624936756121635e+01 2.564253083356491115e+05 1.445864629142503254e+05 1.232333297657814891e+38 5.813523154499680507e+37 2.433904801986417442e+05 1.576212910512576927e+05 1.185963676036302747e+38 6.277219370714803831e+37
4.708782271707392511e+02 1.030304349170453904e+01 2.560872090408722579e+05 1.447285046298128145e+05 1.206977776262359275e+38 5.666198198614954085e+37 2.343208165720450343e+05 1.664948970986399800e+05 1.112380986561714958e+38 6.612166095621395374e+37
4.710810787561362076e+02 1.029979576666129049e+01 2.532463747296794027e+05 1.473682798929187411e+05 1.169697732104545055e+38 5.678869810673170759e+37 2.323002231535197643e+05 1.683144314690783503e+05 1.081230072797400106e+38 6.563546403744619304e+37
4.712867187311251200e+02 1.029650530297632116e+01 2.541396370676698571e+05 1.462709576255337161e+05 1.147948944545128437e+38 5.507971132514625400e+37 2.315029890175985056e+05 1.689076056756050384e+05 1.051223170212409118e+38 6.475228875841819529e+37
4.714897552638013849e+02 1.029325837677116873e+01 2.532083635663640162e+05 1.470041729600781691e+05 1.121065740087671138e+38 5.429361580996585613e+37 2.292753347883696842e+05 1.709372017380725010e+05 1.022364111152506728e+38 6.416377870348230660e+37
4.717000458904235529e+02 1.028989741145879933e+01 2.497063350721843890e+05 1.503151453438937315e+05 1.085073521424281688e+38 5.468002717666225863e+37 2.378348485914840130e+05 1.621866318245941366e+05 1.026742207557291521e+38 6.051315856336128476e+37
4.719045554183356899e+02 1.028663076063758552e+01 2.505015686205618840e+05 1.493178524536623736e+05 1.064708184665884487e+38 5.358975532757741837e+37 2.430183709156310360e+05 1.568010501585932216e+05 1.040961534385643595e+38 5.596442035560150759e+37
4.721111292841415548e+02 1.028333305446580326e+01 2.504075410060326976e+05 1.492508327709664591e+05 1.046042037122195809e+38 5.235500014040083108e+37 2.387171076979822246e+05 1.609412660790169321e+05 9.908524483591985312e+37 5.787395901670055887e+37
4.723221704687775855e+02 1.027996602226223466e+01 2.496783268465784204e+05 1.497939922889169538e+05 1.016306515979700266e+38 5.209357228431834648e+37 2.424962175668827840e+05 1.569761015686126484e+05 9.892097188899987772e+37 5.480325199328848590e+37
4.725367770279009960e+02 1.027656209372450391e+01 2.501114540496587870e+05 1.491237954619823140e+05 9.958812511388515094e+37 5.105289593376941364e+37 2.444167816082510399e+05 1.548184679033900320e+05 9.771346878248128376e+37 5.292755226517329970e+37
4.727514277943281513e+02 1.027316409286148691e+01 2.484139555193472479e+05 1.505522149677496636e+05 9.705162143444824911e+37 5.072715602407620990e+37 2.410187836663123453e+05 1.579473868207845371e+05 9.435787828818988260e+37 5.342089917033455751e+37
4.729674365104697813e+02 1.026974666186056950e+01 2.473696488218528393e+05 1.513154391154381447e+05 9.480717718721621190e+37 5.000100250927244287e+37 2.429773588709971518e+05 1.557077290662938030e+05 9.309268726257040160e+37 5.171549243391826261e+37
4.731740627679359932e+02 1.026647960724277553e+01 2.484119549318008067e+05 1.500620710196904256e+05 9.332255508289375029e+37 4.881131502391627517e+37 2.375827745610508719e+05 1.608912513904403895e+05 8.974379528145257192e+37 5.239007482535745355e+37
4.733766057325275369e+02 1.026327895319553285e+01 2.472146032872630458e+05 1.510453597971207346e+05 9.136254997095887058e+37 4.824576646000561916e+37 2.421411132779849868e+05 1.561188498063987645e+05 8.956307290557710997e+37 5.004524352538738921e+37
4.735927914208443212e+02 1.025986471788286103e+01 2.467514672710373125e+05 1.513084370590369799e+05 8.929398058659781325e+37 4.764344537314299262e+37 2.410147824912247015e+05 1.570451218388496491e+05 8.735586750057275077e+37 4.958155845916806454e+37
4.737990889915322441e+02 1.025659278641498240e+01 2.453520562846443499e+05 1.525397986918087117e+05 8.728238232429837771e+37 4.718526479284002062e+37 2.399594725622433762e+05 1.579323824142096855e+05 8.562180460576064234e+37 4.884584251137776544e+37
4.740053067553126311e+02 1.025331599489601686e+01 2.468855066364227678e+05 1.507972869417763432e+05 8.611098965758502205e+37 4.594212250869040950e+37 2.414159002936127654e+05 1.562668932845862873e+05 8.422088464546937686e+37 4.783222752080607358e+37
4.742077599352128914e+02 1.025010087774940004e+01 2.456701497039977112e+05 1.517905786569224438e+05 8.422962237539822459e+37 4.540957237077035960e+37 2.212969916665233904e+05 1.761637366943966772e+05 7.781403013582465730e+37 5.182516461034392688e+37
4.744203601299961406e+02 1.024672659492984650e+01 2.456521444161095715e+05 1.516095254842725117e+05 8.257879961964445198e+37 4.463903644789827272e+37 2.383960133973195625e+05 1.588656565030625497e+05 8.033607929925780773e+37 4.688175676828492642e+37
4.746281806558597509e+02 1.024343012839925748e+01 2.451459957677058701e+05 1.519296194911659695e+05 8.129628757788696324e+37 4.389193567229414734e+37 2.390091934792751272e+05 1.580664217795967124e+05 7.931479152836216372e+37 4.587343172181893741e+37
4.748328081593888328e+02 1.024019889825039620e+01 2.430433782599179249e+05 1.538331785384169780e+05 7.934735562556574386e+37 4.398010912905048466e+37 2.381349367229448399e+05 1.587416200753900339e+05 7.781505808568195440e+37 4.551240666893426467e+37
