# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.265099999999999909e+02 6.760299999999995180e+01 3.973767036841467052e+04 4.051189774758695876e+03 1.408694117475458185e+01 5.850842282396768734e-01 5.065974774893299698e-02 1.974313458144233646e+00 6.958601985151158242e-02 5.280631303550594566e+03 4.757531999077917817e+02 1.973310794732624629e+01 3.656166114918906196e+00
0.000000000000000000e+00 7.998599999999999000e+01 3.819821825400609669e+04 8.642538186151884929e+02 2.984869150085160960e+00 1.311635341688620060e-01 2.098780551286682367e-02 1.969392742884765735e+00 7.618479671624053817e-02 2.064401351983761197e+04 4.062158012929464803e+03 8.754179314115278032e+01 2.565416385289617018e+00
0.000000000000000000e+00 7.998599999999999000e+01 3.398498088825632294e+04 2.259663629920961284e+03 2.481966824289773665e+00 3.462990501186185011e-01 3.265104284314256783e-02 2.595492764026114951e+00 1.229352310112990371e-01 6.497698997829946165e+03 8.135901833676057322e+02 7.782872087667480798e+01 1.972740151241901163e+00
0.000000000000000000e+00 7.280899999999996908e+01 1.317987073388142016e+04 7.562220912882900166e+02 4.322203909548941070e+00 1.218405470998058654e-01 1.688757072850171834e-02 2.223499907432527234e+00 7.556065970156101985e-02 2.413237391501189995e+04 4.618044633298897679e+03 1.726801059207896216e+01 1.012075595011648232e+00
0.000000000000000000e+00 9.643499999999994543e+01 1.845542008501194141e+04 6.481903639613913128e+02 1.285885262702230136e+00 1.337437065402123371e-01 2.530886503951013458e-02 2.589842531766054723e+00 2.053681636019406842e-01 9.025306797100094627e+03 2.412172969447279229e+03 5.124203448879215728e+01 1.312369648322665228e+00
0.000000000000000000e+00 7.236899999999997135e+01 2.281269975386427177e+04 1.494438894688763412e+03 6.052207749494329825e+00 2.404177021034056283e-01 2.663546115590801136e-02 2.066618667860184999e+00 6.875439890178446090e-02 1.122024320945520230e+04 1.486371256357924949e+03 2.852698070647383233e+01 1.880537076585508061e+00
0.000000000000000000e+00 7.005499999999994998e+01 1.771720328161132784e+04 2.043600175267164332e+03 7.389071697076536438e+00 3.562781043030161521e-01 3.332531276085173161e-02 2.189472762800834360e+00 7.837731778465395482e-02 6.134568405015123062e+03 6.925570316671550017e+02 1.603786558317715460e+01 1.608634056069227380e+00
0.000000000000000000e+00 9.756699999999995043e+01 7.841302875143992424e+03 6.481903639613913128e+02 4.648964595254583720e+00 1.230133030212851586e-01 1.852680059829207165e-02 2.255726098957728354e+00 8.955631151926107814e-02 1.754573562477968517e+04 3.627007022146191957e+03 9.702636246797890607e+00 8.038264646170122374e-01
0.000000000000000000e+00 7.109199999999998454e+01 1.257669358963958621e+04 1.008296121717719871e+03 7.744457849571428223e+11 1.774117375583338929e-01 2.389022031841369145e-02 1.935885408484423253e+00 5.644385394158973196e-02 1.359393499760844861e+04 2.274677995587089299e+03 9.220762483286444149e-21 1.162994128405682170e+00
0.000000000000000000e+00 7.362399999999996680e+01 8.885609572637320525e+03 1.017298765661628181e+03 2.264690640516886511e+00 1.840472891470547878e-01 2.014004797826146262e-02 2.834033487231986115e+00 1.494030733984628434e-01 1.087827741817877359e+04 1.751102279308111747e+03 1.769762612187184203e+01 8.087555311671023039e-01
0.000000000000000000e+00 6.299099999999998545e+01 7.625239420490202974e+03 6.932035836809322973e+02 4.014704562950424993e+00 1.523485356922935630e-01 2.235677513707065231e-02 2.289012804371459264e+00 1.068418531165955671e-01 1.023864438216673261e+04 2.013713681734075180e+03 1.144893632221122637e+01 8.325542571910100609e-01
0.000000000000000000e+00 7.280899999999996908e+01 1.280175968823728726e+04 9.902908338299030788e+01 4.003218834496680145e+00 3.288726004893328253e-02 2.862655932499582820e-02 1.753248862912447192e+00 1.106856886523112093e-01 4.017583832488227927e+04 4.925646792828296020e+04 1.772989309601484820e+01 1.236072779424624901e+00
0.000000000000000000e+00 7.118999999999994088e+01 8.579519678544447743e+03 7.292141594565654259e+02 8.580226914775261449e+00 1.359594803122065598e-01 2.054839511823157439e-02 2.070143198851639443e+00 7.125355057427543159e-02 1.532547601434823446e+04 3.033722572027898877e+03 5.753337698654573451e+00 9.077035091146412604e-01
0.000000000000000000e+00 6.589899999999994407e+01 1.881552584276831840e+04 8.012353110078311147e+02 3.408100637641074737e+00 1.922139558799688674e-01 3.008472038379107413e-02 2.097787001152311426e+00 1.032349318526292886e-01 8.168020535310171908e+03 1.543526134574371099e+03 3.913279941497227554e+01 1.683093907109050713e+00
0.000000000000000000e+00 7.505199999999996407e+01 1.256769094569567824e+04 7.382168034004739638e+02 1.303511687053161117e+00 2.166658627799436521e-01 3.244912708647287869e-02 3.092917912214632192e+00 3.180393195047111488e-01 4.341428605140847139e+03 9.406491968033271860e+02 3.361950516166668734e+01 1.041884093981785719e+00
0.000000000000000000e+00 1.167519999999999527e+02 3.574049645731595319e+03 1.980581667659808716e+02 2.438181638410076069e+00 9.521088362582992570e-02 2.808890196691476993e-02 2.459907545575570342e+00 1.999001865552617330e-01 9.687361181591826607e+03 4.395079040239742426e+03 6.646656146781928953e+00 5.331399582319804598e-01
0.000000000000000000e+00 7.883599999999995589e+01 4.357279668851610040e+03 6.842009397370246688e+02 7.001001515878316539e+00 1.554780081530403590e-01 2.186566649978618701e-02 2.367652829484240051e+00 9.934931739491205394e-02 9.996382636058877324e+03 1.972432680861561266e+03 2.431794727897222508e+00 4.620305139444430553e-01
0.000000000000000000e+00 7.005499999999994998e+01 1.560158195479266578e+04 5.131507048027681321e+02 9.995724863286926665e-01 2.169144048388608470e-01 3.825748219359167979e-02 3.325867230696655685e+00 4.683778420130022546e-01 3.051197829920221466e+03 8.156258853609446078e+02 3.767142175257345116e+01 1.076138041353018160e+00
0.000000000000000000e+00 7.998599999999999000e+01 4.034084751265661180e+04 4.501321971954106260e+01 2.255059055529118339e-01 7.664636096339882965e-02 1.025744512667476194e+01 3.676000845002649342e+00 2.664523232457205637e+01 2.845689464143437363e+03 1.283297262976339087e+06 1.057437145530688269e+02 1.761836796377564518e+00
0.000000000000000000e+00 7.236899999999997135e+01 2.116521591212876956e+04 2.880846062050628689e+02 5.201316685889260105e-01 1.287401829861459235e-01 2.713379160344861138e-02 3.859058774769938527e+00 7.992483379972549207e-01 5.975502472347061484e+03 1.996867992677494840e+03 5.436186846764056924e+01 1.254320030295443811e+00
0.000000000000000000e+00 9.866799999999994952e+01 8.822591065029962920e+03 1.404412455249680988e+03 2.234170742248616115e+00 4.709840308649172469e-01 5.127447737030236402e-02 3.436180808204417403e+00 2.993312182219750595e-01 1.852899486407963877e+03 2.953530511768317410e+02 1.752212180984923151e+01 7.947079248878474722e-01
0.000000000000000000e+00 7.867399999999997817e+01 5.482610161840106230e+03 5.131507048027682458e+02 2.675677604983236257e+00 1.840896966701392468e-01 3.195201442437586858e-02 2.539238735609949948e+00 1.815168476431381905e-01 4.934491280521050612e+03 1.173774451935330262e+03 1.101958283489224399e+01 6.936861124579070115e-01
0.000000000000000000e+00 9.643499999999994543e+01 1.344995005219866107e+04 4.411295532515024433e+02 7.629230832471277646e-01 1.997570193134431960e-01 3.721544636319491089e-02 3.804383901522605971e+00 6.563346994451370042e-01 3.084010678939555419e+03 8.585682485688411134e+02 3.744817521985356734e+01 1.045495685712542810e+00
0.000000000000000000e+00 7.305199999999996407e+01 3.204941244031349015e+03 3.961163335319612315e+02 3.141616629738773536e+00 1.503877530863622358e-01 2.916881583673375938e-02 2.558979429758847957e+00 1.781394848197948577e-01 5.901542618329273864e+03 1.642152201331316292e+03 4.944386758122869097e+00 4.686742830148272754e-01
0.000000000000000000e+00 9.643499999999994543e+01 1.553856344718531000e+04 4.501321971954106260e+01 4.690519900204310200e-01 1.246769738457287058e-01 1.627804447557605450e+00 3.617991304960005650e+00 8.210323891249361239e+00 2.880294315738588466e+03 1.009098846597092779e+05 4.731157805368979297e+01 1.207369340674816272e+00
0.000000000000000000e+00 6.878599999999994452e+01 7.409175965836413525e+03 3.691084017002369819e+02 9.077492241135377560e-01 1.965784531044965644e-01 3.485550634388147329e-02 3.730830123657491448e+00 5.678054328900747905e-01 3.089671825642660679e+03 8.707316175487814007e+02 2.044690430488920896e+01 7.732282573400880432e-01
0.000000000000000000e+00 7.632699999999994134e+01 2.961869857545822015e+03 9.902908338299033630e+01 2.574767281523487661e+00 6.205703988510831437e-02 2.430243762745501121e-02 2.428104489280880074e+00 1.721560788848186252e-01 2.021660243764194092e+04 1.368110010060826244e+04 4.765876442829529935e+00 4.361936930176235627e-01
0.000000000000000000e+00 7.236899999999997135e+01 5.860721207484242768e+03 4.501321971954108392e+01 5.706985057746726264e-01 8.319651212534312501e-02 8.496241497846749979e+00 3.071854756984880641e+00 7.141323808374012039e+00 3.333767804856238399e+03 9.965318013251405209e+05 1.793899889973821615e+01 7.644605481024511207e-01
0.000000000000000000e+00 6.725899999999995771e+01 1.341393947642321791e+03 4.861427729710434278e+02 3.002189572185039346e+00 2.745630748656948117e-01 4.076073229195447539e-02 3.449388383501994504e+00 3.568727054513380903e-01 2.056165267733683322e+03 4.671839010225005495e+02 1.073405572915815620e+00 1.999089057815504056e-01
0.000000000000000000e+00 6.878599999999994452e+01 9.983932133794092806e+03 3.601057577563287992e+01 4.493414207989930298e-01 7.769075212815088061e-02 1.634957194602019470e+01 3.194451281067574921e+00 1.130507080198952252e+01 4.200859558065443707e+03 2.724285923870625906e+06 3.075684945085366806e+01 9.890473083643437358e-01
0.000000000000000000e+00 6.651799999999997226e+01 3.682081373058495501e+03 6.301850760735749191e+01 6.640263978015297219e-01 5.058794705251746376e-02 3.151260185863519886e-02 3.107532384833112449e+00 6.211151542367109313e-01 1.585994526908799708e+04 1.961213575927055354e+04 1.063004660909971300e+01 5.590401730922567314e-01
0.000000000000000000e+00 7.362399999999996680e+01 1.673591509172514998e+04 2.700793183172464751e+01 3.487461819032020571e-01 8.497319730610275457e-02 8.898995154800934060e+00 3.542533996695842902e+00 1.424217254156846479e+01 3.458539922478636072e+03 1.200373254827691708e+06 4.619906014668906380e+01 1.179596773921056663e+00
0.000000000000000000e+00 7.737099999999998090e+01 4.780403934215286426e+03 3.601057577563284440e+01 1.108812539456639490e+00 8.058522451398066055e-02 1.444726515189688598e+01 2.447330107805078203e+00 3.591534374229377491e+00 4.091043049027038251e+03 1.756068862698970828e+06 1.335420236559031615e+01 9.570670581344422612e-01
0.000000000000000000e+00 7.240199999999998681e+01 5.230536131410684902e+03 4.321269093075945307e+02 2.119926493679838320e+00 2.161103747820253551e-01 3.852726092887727438e-02 2.754062665048710112e+00 2.521978697263885238e-01 3.204567337731800308e+03 7.936123076401639764e+02 1.188339208021460536e+01 6.622984766835667836e-01
0.000000000000000000e+00 7.984699999999997999e+01 1.296380727922781034e+03 2.610766743733382782e+02 9.013896808732667938e+06 1.363038156385754096e-01 3.308976073721458383e-02 2.463490572266256340e+00 1.558130290541367147e-01 4.834175738021669531e+03 1.822596101826531140e+03 5.246377107754883319e-16 1.248017539032425932e-01
0.000000000000000000e+00 6.431699999999995043e+01 3.682081373058495046e+03 4.501321971954108108e+02 3.270537872441047433e+00 2.641750151049309103e-01 4.452819624140774007e-02 2.682511032651927252e+00 2.107218672613297705e-01 2.489863424544042573e+03 5.797224419638414474e+02 5.826981243122637544e+00 5.119920886122314441e-01
0.000000000000000000e+00 7.745299999999997453e+01 5.194525555635053024e+03 1.080317273268985758e+02 2.129213703000026658e+00 1.304457413548609779e-01 4.195138413036864078e-02 2.363885621922827696e+00 2.380166890380069622e-01 4.587266332543027602e+03 2.052631561240345945e+03 1.244798342120739143e+01 7.151545072352004651e-01
0.000000000000000000e+00 1.513399999999999750e+02 1.215356932427607035e+03 2.430713864855217992e+02 2.566551448347427655e+00 1.072762583566910649e-01 2.896711525106971524e-02 2.987390943865515514e+00 2.824270685621790844e-01 7.764770100083123907e+03 3.575215010129103121e+03 1.180245817511780926e+00 1.999002715463264468e-01
0.000000000000000000e+00 7.118999999999994088e+01 1.089319917212892506e+03 4.501321971954106260e+01 1.541869114996766932e+00 9.483148348747863499e-02 5.221611007393204318e+02 3.022072904089522449e+00 1.264481583142248589e+01 7.092747835443328768e+03 1.177557275271538496e+08 3.102646086247391466e+00 4.826061066312986592e-01
0.000000000000000000e+00 6.739999999999997726e+01 7.742273791761008397e+03 3.619062865451101970e+03 8.212741695091306582e+00 5.294970570372863783e+00 5.071888343132877619e-01 3.931571648778488193e+00 1.726985778667565974e+00 3.601802297626644389e+01 8.297685862678038760e+00 1.088757750305189020e+01 4.964109864816508733e+00
0.000000000000000000e+00 7.362399999999996680e+01 9.911910982242829050e+03 2.700793183172464040e+01 3.020199329106229569e-01 8.397096385984334499e-02 4.452053620418386259e+00 3.931438360359407191e+00 3.655063383845840264e+01 2.044065083661155541e+03 3.089878689037191798e+05 2.649651362644260999e+01 8.859613840472079227e-01
0.000000000000000000e+00 7.262799999999998590e+01 5.086493828308157390e+03 2.700793183172464751e+01 3.543242658392741218e-01 8.432301980215017867e-02 3.584179410403716126e+00 3.913029490379975162e+00 2.744612975139133937e+01 2.130165046325681487e+03 2.568041621494376159e+05 1.542662832745027934e+01 6.795756690351394402e-01
0.000000000000000000e+00 6.878599999999994452e+01 7.625239420490204793e+03 2.700793183172464396e+01 4.343211968763068809e-01 9.019624148115618079e-02 2.237628907493781849e+00 3.451607314441345942e+00 7.313177026146719051e+00 2.613496920692131880e+03 1.944390652681148786e+05 2.291914514162358074e+01 8.268013514382701601e-01
0.000000000000000000e+00 9.756699999999995043e+01 7.364162746116873677e+03 3.601057577563285150e+01 3.888786715653894110e-01 8.167624930954302254e-02 1.995855282415864451e+01 3.895641290522591227e+00 6.001681754588099693e+01 2.920488570511913622e+03 2.409571609502007253e+06 1.334579741557511667e+01 6.357467321901201229e-01
0.000000000000000000e+00 7.118999999999994088e+01 1.836539364557272847e+03 3.601057577563286571e+01 8.049236073156756932e-01 9.866202210072293199e-02 4.451769925824878271e+01 3.623784803403548249e+00 1.535159595212386741e+01 5.572154782468477606e+03 8.922893994379669428e+06 5.538321945388497092e+00 4.437185941835272707e-01
