# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
4.962275239576504759e+02 9.914923564971084957e+00 3.806499999999999773e+01 1.388407754904941839e+03 2.039485964199782955e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.046899999999999409e+01 5.725681548325563199e+03 7.969977872627386328e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.130400000000003047e+01 3.691084017002328892e+02 4.996216677945155094e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.688200000000000500e+01 3.519933752690919209e+04 5.153822231767725747e+36
0.000000000000000000e+00 0.000000000000000000e+00 3.688200000000000500e+01 7.202115155126494983e+01 1.086397881786894964e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.717400000000003502e+01 7.202115155126492141e+01 1.034422853570892974e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.910300000000000864e+01 2.610766743733353792e+02 3.713513046563202190e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.625799999999997425e+01 9.102673321062650302e+01 1.417946288623787953e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.732200000000000273e+01 1.620475909903461229e+02 2.378324945009899126e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.094800000000003593e+01 1.774521150721443519e+03 1.556850583863069902e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.688200000000000500e+01 1.270373089862589495e+02 1.886287125993459075e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.206190000000000282e+02 8.372458867834543526e+02 3.037266839202742330e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.233100000000001728e+01 1.854544652445071051e+03 2.455747964454237853e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.208800000000002228e+01 5.941745002979357196e+03 7.880301397377622234e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.190699999999998226e+01 1.980581667659784671e+03 2.643356355060832666e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.433100000000001728e+01 2.394703289079560818e+03 2.958620489045627769e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.811500000000000909e+01 3.691084017002331166e+03 4.129653754293020907e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.579800000000000182e+01 3.370990010107818193e+02 5.385198598153233733e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.646600000000000819e+01 8.102379549517306145e+01 1.171208277728531370e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.646600000000000819e+01 7.302144532281027978e+01 1.043943464197046978e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.046899999999999409e+01 1.422417743137482375e+03 1.979963056407432429e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.517799999999999727e+01 8.609528491690794908e+03 1.401779588819726543e+36
0.000000000000000000e+00 0.000000000000000000e+00 4.673300000000000409e+01 1.233362220315412287e+03 1.423320785809867431e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.543400000000002592e+01 1.350396591586217880e+02 8.756097331515288341e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.602500000000003411e+01 1.080317273268973963e+02 5.756928688354132762e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.602500000000003411e+01 9.902908338298928470e+01 5.638639553341780240e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.604200000000003001e+01 3.357986191077727199e+03 2.769895557668015283e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.543400000000002592e+01 2.340687425416110727e+02 1.265562389991832029e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.975299999999998590e+01 7.346157458229022268e+03 1.030868707524133637e+36
0.000000000000000000e+00 0.000000000000000000e+00 4.560599999999999454e+01 1.206354288483687014e+03 1.439224263654570726e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.794700000000000273e+01 1.998586955547601519e+03 1.463366047442402371e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.543400000000002592e+01 1.080317273268973963e+02 8.147096840109122296e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.602500000000003411e+01 7.202115155126493562e+01 4.568676960777890512e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.837500000000000000e+01 1.170343712708055079e+02 1.294323503398483507e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.926499999999998636e+01 1.502541274238264486e+04 1.665260421865935057e+36
0.000000000000000000e+00 0.000000000000000000e+00 4.604200000000003001e+01 9.902908338298928470e+01 9.900870264676712053e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.890100000000001046e+01 8.102379549517306145e+01 7.944077647718910701e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.797700000000003229e+01 9.002643943908117308e+01 8.197463945447124973e+33
