# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
4.409613377503167726e+02 1.080829658365545676e+01 3.076400000000001000e+01 2.708795533344838077e+03 5.085660096092393987e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.078700000000003456e+01 8.102379549517425517e+01 1.556834723293590062e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.268000000000000682e+01 6.141803757288513225e+03 2.713566675988927116e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.157900000000000773e+01 8.002350172362882574e+01 5.177140925988665262e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.044700000000000273e+01 3.351984428448501603e+03 2.520174592427502111e+36
0.000000000000000000e+00 0.000000000000000000e+00 3.016700000000003001e+01 1.845441979124036152e+04 3.469276623394511570e+36
0.000000000000000000e+00 0.000000000000000000e+00 3.054300000000000637e+01 1.422417743137503749e+03 2.958161720108414769e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.016700000000003001e+01 8.202408926671957090e+01 1.563181470092876013e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.788000000000010914e+00 1.200352525854432173e+02 3.541451071999653771e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.681000000000040018e+00 2.400705051708864630e+02 4.085044692248394323e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.788000000000010914e+00 8.002350172362882574e+01 2.360967381333102391e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.788000000000010914e+00 7.326151582798217532e+03 1.780224255537399737e+37
0.000000000000000000e+00 0.000000000000000000e+00 6.535200000000003229e+01 1.296380727922786718e+03 1.012424140632723240e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.243300000000000693e+01 7.832300231200168810e+02 4.608071961857391142e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.788000000000010914e+00 2.460722678001586416e+02 6.102993118694386991e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.186200000000002319e+01 1.230361339000793208e+02 1.748772924545570631e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.075800000000003820e+01 7.302144532281131717e+01 1.383024818518349932e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.681000000000040018e+00 8.902614566753705105e+01 1.429692073738002767e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.157900000000000773e+01 8.802585189599169269e+01 5.753907389380919308e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.157900000000000773e+01 6.200821089809687692e+03 4.131332230848186609e+36
0.000000000000000000e+00 0.000000000000000000e+00 3.075800000000003820e+01 7.302144532281133138e+01 1.220971497254939713e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.016700000000003001e+01 7.302144532281133138e+01 1.240519609941527796e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.157900000000000773e+01 9.702849583989993221e+01 6.471426157485831809e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.157900000000000773e+01 8.702555812444637695e+01 4.275895236690348471e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.065899999999999181e+01 7.302144532281133138e+01 1.370817674036112742e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.016700000000003001e+01 1.100323148699897047e+02 1.781355714281014097e+34
