# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.184900000000000091e+02 5.958500000000003638e+01 5.810306401399066090e+04 9.902908338299098432e+02 3.087138145374196777e+12 1.434465388127885987e-01 3.022289472893330275e-02 1.338478716164392068e+00 4.655769891273225242e-02 1.864959299966131948e+04 3.457358974755846248e+03 5.320372016880916775e-14 7.260755826438308524e+00
0.000000000000000000e+00 7.196800000000007458e+01 3.976467830024640716e+04 3.691084017002390851e+02 5.795953806283734799e+00 7.093370976298075947e-02 2.371346843583406472e-02 1.543943475055690628e+00 6.127998252038104748e-02 3.093959040590470249e+04 1.157381825332295375e+04 6.896361510027222153e+01 3.857130448118388788e+00
0.000000000000000000e+00 6.479100000000005366e+01 1.480034664378486195e+04 1.953573735828094414e+03 2.299507983408565881e+00 2.885100720431406640e-01 2.152225289815743250e-02 3.144922807536161713e+00 1.534050142051054666e-01 8.516651339890026065e+03 9.472153019003438885e+02 2.486557155955280152e+01 9.539482881604619546e-01
0.000000000000000000e+00 8.954900000000003502e+01 5.563633957335283412e+03 7.742273791761112989e+02 1.602349763239438118e+01 1.132147859606730811e-01 1.603935237907361602e-02 2.250048741978010636e+00 7.545600179132848362e-02 2.075779216466415892e+04 4.232171418233669101e+03 6.007283801514627930e-01 5.020866008852754581e-01
0.000000000000000000e+00 6.245600000000007412e+01 2.357792448909661471e+04 1.809531432725561899e+03 2.566826724901057233e+00 2.832091792773960282e-01 2.652581519221081097e-02 2.580410453587581809e+00 1.189137640164288495e-01 7.767549800231911831e+03 9.682721888256187412e+02 5.243804502882935736e+01 1.561827868506576289e+00
0.000000000000000000e+00 6.307400000000006912e+01 1.419716949954302981e+04 9.182696822786435860e+02 2.402819011297658443e+09 1.421386680262330116e-01 2.081793810492290481e-02 1.809986598233392474e+00 5.098902899305987613e-02 1.693407696532148839e+04 2.997629161923960964e+03 1.040477366924770969e-14 1.452870727326317724e+00
0.000000000000000000e+00 8.075800000000003820e+01 1.573662161395129260e+04 4.141216214197803538e+02 7.646392030199650192e-01 1.354678239492552727e-01 2.403248773303545693e-02 3.420504657890153233e+00 4.880189008293701614e-01 7.450721021517440931e+03 2.205139108623332049e+03 3.991556861664320621e+01 1.089918256819537135e+00
0.000000000000000000e+00 6.203700000000003456e+01 1.442223559814072905e+04 1.836539364557287172e+03 7.135978914554926753e+07 3.282903397713272109e-01 3.377470818024612409e-02 2.034365699357433055e+00 6.513317566061314901e-02 6.307932106884649329e+03 7.758494969314160699e+02 1.380424136062355909e-13 1.245988751536815098e+00
0.000000000000000000e+00 6.317200000000002547e+01 1.461129112096279459e+04 1.260370152147158024e+03 2.730673647317226838e+00 2.422443945528295894e-01 2.554594131825873790e-02 2.651567463325060103e+00 1.245703813687557143e-01 8.818720754640127780e+03 1.314062628020386910e+03 2.859166372734139472e+01 1.140498484882851882e+00
0.000000000000000000e+00 7.081800000000004047e+01 1.074915686902627749e+04 5.851718563540379137e+02 3.023079173042158008e+00 1.324295262111451210e-01 2.129345956320365107e-02 2.285912487148552330e+00 1.087307738393842454e-01 1.376127707862413627e+04 2.987558195602546220e+03 2.157827349459482136e+01 1.048996848980506602e+00
0.000000000000000000e+00 6.560600000000005139e+01 8.633535542207906474e+03 1.431420387081415129e+03 1.903617490112642585e+00 2.943155047991377060e-01 2.487888436689187494e-02 3.428299278887219526e+00 2.230803156715728541e-01 5.309956581310530055e+03 7.017179937405272767e+02 1.761366401603657650e+01 7.597023832015681322e-01
0.000000000000000000e+00 5.497300000000007003e+01 5.212530843522876239e+03 5.761692124101292620e+02 6.268469036512598791e+00 1.169859025866996083e-01 1.870753313993271660e-02 2.258606614000885138e+00 9.014819351570291239e-02 1.616711819985132570e+04 3.635399155006066849e+03 4.021745768048901049e+00 5.883000971763600040e-01
0.000000000000000000e+00 6.703400000000004866e+01 1.214456668033201277e+04 4.321269093075972023e+02 1.902780880384713935e+00 1.249345234123294957e-01 2.352354047675419765e-02 2.425543418128714546e+00 1.594162486686702407e-01 1.137400426812233854e+04 2.907067226627432319e+03 3.073623494236945319e+01 1.089591517787728225e+00
0.000000000000000000e+00 8.075800000000003820e+01 1.594368242466117772e+04 1.044306697493359025e+03 1.373779003050358494e+00 2.261736173340963274e-01 2.330750838063115268e-02 3.271533818097259960e+00 2.431604870033685084e-01 7.239490854843524176e+03 1.117631702931485506e+03 3.948093673524029867e+01 1.111120847703217063e+00
0.000000000000000000e+00 6.479100000000005366e+01 1.734809487991103015e+04 1.305383371866699235e+03 3.161764162437809667e+00 2.858209711723670443e-01 3.239117356183316560e-02 2.466066106312599704e+00 1.237028960441352021e-01 5.870628315381925859e+03 8.723875784319698141e+02 3.121701034746518033e+01 1.356537536938812405e+00
0.000000000000000000e+00 8.841700000000003001e+01 2.610766743733403018e+03 4.231242653636884938e+02 2.336191080798431250e+13 1.019502556828026374e-01 2.676082587539328761e-02 2.197884212007477966e+00 9.706212164620132976e-02 1.258022399586220854e+04 4.945961796099381900e+03 6.899811819298617152e-28 2.792197195371108331e-01
0.000000000000000000e+00 6.317200000000002547e+01 7.742273791761016582e+03 2.070608107098903190e+02 1.663888904884380127e+00 8.019857385272613493e-02 3.011066166836835062e-02 2.282286407858117538e+00 2.060943304482328875e-01 9.877782519381496968e+03 5.373708004484770754e+03 1.947988535762383577e+01 8.650602803465260449e-01
