# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.371299999999999955e+02 2.847199999999997999e+01 2.330684487700671639e+02 3.801116331872340481e+01 2.801625105470582966e+00 1.193808448654035403e-01 2.570471303315055138e+02 3.271941354807147651e+00 5.994781570587157660e+00 8.776031874406258794e+03 6.168804254697771370e+07 5.757035346732305436e-01 2.313911533226801487e-01
0.000000000000000000e+00 2.847199999999997999e+01 1.710502349342552577e+02 4.601351349108622912e+01 3.384971684891417087e+00 1.421078906036242095e+00 6.361835426729651743e+00 3.774357528951381102e+00 1.374906817171269324e+01 5.919252356194674825e+00 5.264554936876180591e+01 4.310181310643731445e-01 2.570023169710590749e-01
0.000000000000000000e+00 2.889400000000000546e+01 2.010590480806161622e+03 3.601057577563268097e+01 1.130530142554035722e+00 9.345126156443014920e-02 8.357034784697306407e+01 2.923056770589056441e+00 8.544085256920508797e+00 4.328707287000667748e+03 1.121797821842288226e+07 5.919791619289911822e+00 5.557209888451926094e-01
0.000000000000000000e+00 2.677699999999998681e+01 3.812119563359310177e+03 4.701380726263155907e+01 6.537243463403511479e-01 1.116002820272211649e-01 4.868589838151478375e+02 3.914885131380857697e+00 4.173568895351373698e+01 5.953859342260975609e+03 1.011221336809520125e+08 1.174431617279808648e+01 6.375438590913418135e-01
0.000000000000000000e+00 2.715299999999996317e+01 1.604471209558748342e+03 3.431007636400561296e+02 6.597019627606140801e+00 2.710908768150867565e-01 5.458320210242570414e-02 2.599824302343482607e+00 2.146886741624444428e-01 1.566012168506643775e+03 4.445934481981178124e+02 7.793905359342525596e-01 2.466206592948592680e-01
0.000000000000000000e+00 2.847199999999997999e+01 3.345982665819180511e+03 6.091789068711198070e+02 3.206657240045795998e+00 1.305650076052939368e-01 1.718838517901117441e-02 2.838570606468971302e+00 1.513833680144934246e-01 1.444763857750012357e+04 2.942617496268908781e+03 3.269819565361054892e+00 3.615880912718171247e-01
0.000000000000000000e+00 2.677699999999998681e+01 1.797727966221298266e+04 6.111794944142104669e+02 1.824260852697728907e+01 8.197822173998003947e-02 1.514364719728208443e-02 1.753603757990922274e+00 4.638398828004332286e-02 4.125697702336729708e+04 9.465539657118315517e+03 6.311098836521401800e+00 1.806814891072174190e+00
0.000000000000000000e+00 9.289999999999963620e+00 3.558044945386786821e+03 8.602526435290030804e+02 8.306354886832423290e+00 2.204960703118606924e-01 2.510530757780654598e-02 2.740557495444124303e+00 1.217928153523883811e-01 6.628806125054255062e+03 1.126616336683762256e+03 6.357692016812052094e-01 2.338592262686028933e-01
0.000000000000000000e+00 2.737399999999996680e+01 3.846129551591869131e+03 5.351571677767637993e+02 6.380059465695961052e+00 1.515461433990100693e-01 2.431208995841319109e-02 2.419121782203513149e+00 1.148840793584616354e-01 9.358107062188038981e+03 2.135532592147792002e+03 2.202095594999761818e+00 3.974874283675171593e-01
0.000000000000000000e+00 8.188999999999964530e+00 3.741098705579620400e+02 1.900558165936170596e+01 2.210631510280455903e+00 1.308154499890079037e-01 3.944902333639412291e+02 3.480085253956167968e+00 1.483138614326807847e+01 6.292546713525711311e+03 6.578342920573920757e+07 6.710967613023449685e-01 2.438865380598650157e-01
0.000000000000000000e+00 2.290999999999996817e+00 3.975167448121186681e+03 2.000587543090704656e+01 1.609101450732867811e+00 3.756609667682982850e-02 1.131323515806586784e+02 2.972025043492007690e+00 2.528626068683662353e+00 1.432561948471005890e+05 1.281037349392595053e+09 4.049714294183589303e+00 4.212984568159299226e-01
0.000000000000000000e+00 2.290999999999996817e+00 5.852718857311767351e+03 1.190349588138969239e+03 1.725576653255197046e+00 1.476590364215427942e-01 1.518283135498318774e-02 3.362603292312279724e+00 2.099907732745929789e-01 1.703348049453538260e+04 2.891683623079216886e+03 8.750985231984921953e+00 5.539260266909065145e-01
0.000000000000000000e+00 8.188999999999964530e+00 7.649246471007181754e+03 1.798528201238543716e+03 5.225561205672359932e+00 2.033728846279217461e-01 1.563483680252598582e-02 2.886182624950589748e+00 9.096120531916997154e-02 1.687005272530129514e+04 2.049789038702680955e+03 2.877756192624418397e+00 4.374880167027200839e-01
0.000000000000000000e+00 7.056999999999959527e+00 3.428006755085888017e+03 5.111501172596750848e+02 6.841384110909780860e+07 7.087800377078506964e-02 1.370409260965141374e-02 2.281014937509225682e+00 7.391999467817465808e-02 3.530454940167198220e+04 1.104678400434604373e+04 2.263496015788485927e-16 2.295659352634371320e-01
0.000000000000000000e+00 7.056999999999959527e+00 3.516032606981881145e+03 3.901145709026873476e+01 3.424448992634958496e+11 2.035111099685716143e-02 6.138180918883915815e+00 1.112000824775011054e+00 3.241555909068778440e+00 1.234635636549319543e+03 3.944173939448010060e+05 4.844433825786476677e-12 5.573762491032897337e+00
0.000000000000000000e+00 6.196199999999998909e+01 1.544453583266027863e+03 6.301850760735718637e+01 1.946184790713788004e+02 3.127408059614174285e-02 3.217203025081435963e-02 2.138438746503080523e+00 1.095951001482996512e-01 6.568741044580879679e+04 1.267103179081968992e+05 1.012223810433495732e-03 2.218021986771212262e-01
0.000000000000000000e+00 7.904300000000000637e+01 1.116327849044615505e+03 3.601057577563268808e+01 1.816418009777394005e+01 4.810879760936392219e-02 6.183358373317228429e-02 1.770806627033418623e+00 1.885217513105234832e-01 5.708754276234044482e+03 1.054169602849352304e+04 3.120370837613147263e-01 3.533472140411385021e-01
