# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.635699999999999932e+02 4.661999999999977717e+00 5.039580050423162174e+04 2.170637484253394177e+03 1.091372224263254761e+12 1.365063989947441214e-01 1.708569237800335039e-02 1.642819232561674170e+00 3.379167107246238561e-02 4.276749873368163389e+04 5.977475236292045338e+03 5.434294659524425881e-17 3.986060870262862821e+00
0.000000000000000000e+00 9.867999999999994998e+00 1.198852085197080669e+04 9.482784954249849534e+02 1.430798553703521847e+01 9.830817255223346651e-02 1.398649831609018179e-02 1.991654168463956376e+00 5.203198661424549704e-02 3.721418081369165884e+04 7.089080318150598032e+03 3.662615161871610514e+00 1.054001777521876848e+00
0.000000000000000000e+00 9.427999999999997272e+00 5.191624703698097437e+04 3.930154228401651380e+03 3.776029488988178695e+00 4.171936630883417152e-01 3.618052098433953423e-02 2.319330045887026959e+00 8.723286244072483986e-02 8.156047508466822364e+03 8.577407429389114668e+02 9.794819582803786773e+01 3.012851718918209798e+00
0.000000000000000000e+00 1.704500000000001592e+01 4.789606636913928378e+04 1.498440069774923359e+03 6.947848934927352005e+00 1.982601344278103750e-01 3.007609071418677546e-02 1.698508546453929791e+00 6.057469741411600217e-02 1.428207731858535408e+04 2.272768139580310162e+03 6.780278541878706733e+01 4.332208854497250350e+00
0.000000000000000000e+00 3.462599999999997635e+01 5.760691830329566073e+03 9.892905400583437086e+02 1.183574285993622155e+01 1.153599966700318835e-01 1.309291587391527012e-02 2.383433960735275026e+00 6.834966877384560102e-02 2.848976220239132817e+04 4.775500013268735529e+03 9.168362442767066245e-01 3.730532662723990978e-01
0.000000000000000000e+00 7.533000000000015461e+00 2.142629258650137854e+04 1.779522619579164257e+03 5.877650405070431461e+00 2.377852966238131749e-01 2.277117233718383912e-02 2.197455383787322525e+00 6.686196860600222835e-02 1.327821006680748360e+04 1.620769647724731612e+03 2.305132170253729029e+01 1.568160285950565669e+00
0.000000000000000000e+00 1.068299999999999272e+01 1.188449029973009601e+04 1.365400998159392657e+03 1.843180105840627192e+00 1.903672080244292186e-01 1.776216203834780558e-02 3.181409713667333161e+00 1.739423721990922544e-01 1.418436402310396807e+04 2.081720607515715983e+03 2.068857461571763068e+01 8.654368714303722898e-01
0.000000000000000000e+00 8.248999999999966803e+00 2.152632196365567506e+04 2.102617507788310832e+03 2.483612674793969521e+00 2.476497048006447432e-01 2.068559412135646119e-02 2.783765412250236437e+00 1.137006546085072706e-01 1.354507545510758428e+04 1.589494370786384252e+03 4.414373009438351403e+01 1.392716520525871804e+00
0.000000000000000000e+00 2.112299999999999045e+01 3.732096061635645583e+03 9.872899525152525939e+02 6.680466803831405898e+00 1.538017535141953107e-01 1.859919080452997198e-02 2.589488357233970195e+00 1.069181754080425067e-01 1.156155196355783482e+04 2.108061748685246585e+03 1.326903364014859310e+00 3.154706895620171814e-01
0.000000000000000000e+00 2.583499999999998309e+01 2.518939775505498619e+04 1.047307578807973641e+03 1.404997459052572006e+00 1.644513797691914414e-01 2.109476476997211927e-02 2.830396164726943997e+00 1.834559433451744825e-01 1.341265288087476983e+04 2.471338781413465313e+03 6.175030923039060582e+01 1.497414398956788073e+00
0.000000000000000000e+00 9.427999999999997272e+00 5.260945062066264654e+04 7.402173909435532551e+02 8.283114323859133155e-01 1.019641370701509786e-01 1.926733774237267618e-02 2.708115185458080276e+00 2.286115977284341461e-01 2.147907813514196823e+04 5.740241171873095482e+03 1.471829767618062874e+02 2.191345532073823765e+00
0.000000000000000000e+00 1.589499999999998181e+01 1.191249852533337253e+04 3.611060515278687717e+02 1.354384279449309147e+01 7.754167125802918781e-02 2.146381536467387857e-02 1.765504833930893858e+00 6.853539717786413799e-02 2.473866109663681709e+04 8.599939133901054447e+03 5.441662071683178503e+00 1.531462382648210774e+00
0.000000000000000000e+00 9.687000000000011823e+00 1.929466655933804577e+04 6.481903639613819905e+02 1.206675087846138528e+00 1.707546413164674481e-01 2.874111170164005136e-02 2.878058103120274769e+00 2.599513025005624756e-01 7.612549000036346115e+03 1.823472831186603116e+03 5.456355086429127255e+01 1.381028315591609212e+00
0.000000000000000000e+00 1.000000000000000000e+00 1.129531726828990031e+04 9.602820206835289127e+02 2.277851899845408479e+00 1.607902458942850887e-01 1.978941630056533368e-02 2.767156739120346209e+00 1.585174811023661590e-01 1.440492501911657928e+04 2.520308342901008473e+03 1.877262664837795114e+01 8.941456035803213576e-01
0.000000000000000000e+00 2.583499999999998309e+01 3.925352818298505008e+04 3.008883664808390222e+03 1.622199014234616543e+00 5.011797494649744555e-01 3.349862385150507299e-02 3.672452839722036622e+00 2.734446419053011001e-01 3.937559733410232184e+03 3.882200064009197149e+02 1.040219922197935603e+02 1.928630995543983317e+00
