# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.622900000000000205e+02 3.385999999999967258e+00 5.730382929052572581e+04 1.666489423394553114e+03 2.132471598212574904e+01 1.454894325091469209e-01 1.830167963081215723e-02 1.622653364938172027e+00 3.636434590660218152e-02 3.661646375683569204e+04 4.952746113129726837e+03 2.237805902804263880e+01 4.590011750510314847e+00
0.000000000000000000e+00 1.540499999999997272e+01 6.296649233124621969e+04 1.810531726497083582e+02 5.950439583122385938e+13 3.492841798492370142e-02 1.905267838093333693e-02 1.220543755008512310e+00 3.990007967360174185e-02 7.427084376861697820e+04 4.019436457725568471e+04 3.813244527503464349e-14 7.754837166766813894e+00
0.000000000000000000e+00 8.591999999999984539e+00 1.768619417469308610e+04 1.574462396412380940e+03 3.751337584685169535e+00 1.387907118044826305e-01 1.473099789574231454e-02 2.397563658593060421e+00 7.655748570886929116e-02 3.028634126922725773e+04 4.587413372186964807e+03 2.234720333319997465e+01 1.210987046388494415e+00
0.000000000000000000e+00 1.540499999999997272e+01 5.917137776200164808e+04 6.892024085947463163e+02 9.559381246449236258e+00 8.716344530644415389e-02 2.007232939857522477e-02 1.458071123148227510e+00 4.748581022765417659e-02 3.107325926170487219e+04 7.279566114198703872e+03 6.581917250703925504e+01 5.038834386295462764e+00
0.000000000000000000e+00 6.257000000000005002e+00 1.543553318871602823e+04 1.705500880484821664e+03 9.174222595125078428e+00 1.856186522768067393e-01 2.061798999091689691e-02 2.144883931815785072e+00 5.956017252086008573e-02 1.765489647815773787e+04 2.572974165120770067e+03 8.212455633921509346e+00 1.152433627746066502e+00
0.000000000000000000e+00 6.972999999999956344e+00 1.853644388050658017e+04 1.681493829967733518e+03 3.067848399493970479e+00 1.667750509760307087e-01 1.658929830980724815e-02 2.504843969514144231e+00 8.429999823166368922e-02 2.400206980577583818e+04 3.412645968963281575e+03 3.259121288165688668e+01 1.321083858238485842e+00
0.000000000000000000e+00 1.461899999999997135e+01 6.683962981465936537e+03 8.882608691322712957e+02 8.568419127145528336e+00 1.666883399945781052e-01 2.303604123658606340e-02 2.212001635657986132e+00 8.219140591842108434e-02 1.118208251394461695e+04 2.077087632609584489e+03 3.670765132298251743e+00 7.126310561942066357e-01
0.000000000000000000e+00 3.334999999999996589e+01 5.950747646923212415e+03 9.812881898859886860e+02 8.721514080317819051e+00 1.285580155080065512e-01 1.384981652346931220e-02 2.446508633673249555e+00 7.140852435188753400e-02 2.513340032258466817e+04 4.017982449467374863e+03 1.661514444399504686e+00 4.020905165307165352e-01
0.000000000000000000e+00 9.406999999999980488e+00 2.347989569948444114e+04 1.247366333117051681e+03 1.407462241223368382e+00 1.561322674284286449e-01 1.661660361298300526e-02 2.985960678014150549e+00 1.678040463760787637e-01 1.935794803020298787e+04 3.116034082049896369e+03 5.443181404852818872e+01 1.359296037904367704e+00
0.000000000000000000e+00 1.445699999999999363e+01 3.800416126232493843e+04 6.681962393922935917e+02 7.248793057407685314e-01 9.545143163050631707e-02 1.644593727621972840e-02 2.986167311101664446e+00 2.579956396796880824e-01 2.390647768238796198e+04 6.686217333618592420e+03 1.120099679023008576e+02 1.884642581022363705e+00
