# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.487622786482702395e+02 8.129057760163128421e+00 1.050099999999999909e+02 3.150925380367886646e+03 1.339886601608874395e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.890719999999999459e+02 5.131507048027700648e+02 1.015955897445405627e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.204809999999999377e+02 1.260370152147153931e+03 2.133673855316207006e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.981399999999999295e+02 5.041480608588617542e+02 9.598160922047222724e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.681999999999902684e+00 1.160340774992618691e+02 2.478274277614108349e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.730999999999994543e+00 8.298437128740311891e+03 2.494621743971419856e+37
0.000000000000000000e+00 0.000000000000000000e+00 3.659999999999968168e+00 8.702555812444639116e+01 1.893329570336482686e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.659999999999968168e+00 1.090320210984443321e+02 3.451032569193890515e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.681999999999902684e+00 1.070314335553536296e+02 2.477296005087049950e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.730999999999994543e+00 7.702262040899276485e+01 1.554709553483913163e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.554999999999949978e+00 3.954161278918812513e+03 6.559861706321689213e+36
0.000000000000000000e+00 0.000000000000000000e+00 5.554999999999949978e+00 7.902320795208353843e+01 1.318529913220402846e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.779999999999972715e+00 4.501321971954122887e+02 1.349623133544432988e+36
0.000000000000000000e+00 0.000000000000000000e+00 3.659999999999968168e+00 8.902614566753709369e+01 2.519885204306427602e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.663999999999987267e+00 1.740511162488928107e+02 4.025775623608653760e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.663999999999987267e+00 8.702555812444639116e+01 1.858843358408256820e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.009089999999999350e+02 8.102379549517422674e+01 1.445158488872073363e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.996989999999999839e+02 4.411295532515040918e+02 8.344140923170734142e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.000999999999999091e+01 1.899557872164640457e+03 1.626803019468373211e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.916369999999999436e+02 7.202115155126597301e+01 1.343182948998725786e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.948649999999999523e+02 5.491612805784025113e+02 1.116262257954662144e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.394179999999999495e+02 8.102379549517424095e+01 2.702994390473579026e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.980989999999999327e+02 7.202115155126594459e+01 1.581447838032835194e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.905989999999999327e+02 4.861427729710455878e+02 9.580623196806951202e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.929359999999999218e+02 9.002643943908248048e+01 2.443561726819813209e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.304499999999996618e+01 1.170343712708072417e+02 5.141806565822342877e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.894159999999999400e+02 1.260370152147154386e+02 2.375328648265203262e+33
