# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.764300000000000068e+02 1.752499999999997726e+01 9.526997938953907578e+04 1.819534370441019973e+03 4.704033195460198158e+00 1.536108489766653817e-01 2.046418173517150496e-02 1.716990500264279129e+00 4.774449593823425209e-02 3.219034373434655572e+04 4.677737709686754897e+03 1.803044649554013859e+02 5.457744535106903605e+00
0.000000000000000000e+00 2.273099999999999454e+01 1.585965774785137000e+04 1.690496473911668090e+03 3.160753115192953100e+00 1.778192615668336973e-01 1.593327838490404824e-02 2.608677800480009967e+00 9.232186073354836653e-02 2.061673876822800230e+04 2.644653466293894326e+03 2.262847764400997264e+01 1.059098292037755407e+00
0.000000000000000000e+00 2.111199999999996635e+01 6.576331371648782806e+04 2.575756461729316015e+03 1.164815166038974503e+00 3.389070312335599189e-01 2.240639684469061810e-02 3.715562174144349861e+00 2.613671503734599777e-01 8.455960150628390693e+03 8.613207537668245095e+02 1.704498840793712873e+02 2.365537964823138051e+00
0.000000000000000000e+00 2.111199999999996635e+01 4.547935661708543921e+04 1.647483841735217311e+03 1.737419833931089785e+00 1.984889408474346251e-01 2.265408234185484898e-02 2.580084924713023753e+00 1.290099779331461138e-01 1.526957722255542831e+04 2.350954250811643305e+03 1.128171264726144898e+02 2.174975680962887292e+00
0.000000000000000000e+00 2.990800000000001546e+01 3.362587542427034350e+04 6.281844885304897161e+02 1.166793483908842788e+01 1.091422888260094454e-01 2.170929236672791002e-02 1.580324069046617153e+00 5.015009308614861577e-02 2.427333326226900681e+04 5.207882520394718995e+03 3.015855409611119597e+01 3.555335420430064897e+00
0.000000000000000000e+00 1.997699999999997544e+01 2.633273353593244974e+04 1.861546708845925423e+03 6.739351098300820020e+00 2.690389343264784627e-01 2.789066082361622151e-02 2.040982900449732629e+00 6.666418474607152533e-02 1.059242003665290031e+04 1.277985586606638435e+03 2.954514908111743665e+01 2.088526543602167163e+00
0.000000000000000000e+00 1.732200000000000273e+01 1.538051703128115332e+04 8.102379549517455644e+02 8.781207032741130680e-01 1.541773695590041016e-01 1.802861456454414243e-02 3.596416837607410155e+00 3.353774221154415813e-01 1.088283672375276547e+04 2.061053937896934258e+03 4.166067900168501126e+01 1.129276171701669718e+00
0.000000000000000000e+00 1.752499999999997726e+01 7.695860160762633313e+04 1.035304053549452647e+03 5.889321656096228041e-01 1.448110496660371949e-01 1.525173032825976986e-02 3.621028927747127923e+00 3.485987323313938235e-01 1.829860730375507774e+04 3.063979246642866201e+03 2.262526964957899054e+02 2.634903137380905758e+00
0.000000000000000000e+00 1.997699999999997544e+01 3.212843564826680813e+04 6.932035836809385501e+02 7.157241167333999732e-01 1.417867699361500533e-01 2.951410411166432643e-02 3.192653888597356104e+00 4.312648734533530703e-01 7.378981940450823458e+03 2.441927087887659582e+03 8.351703120744218722e+01 1.612154265886174498e+00
0.000000000000000000e+00 1.291300000000001091e+01 6.713971794612420126e+03 2.980875439205188968e+02 1.007731676931914144e+01 5.159094285846427957e-02 1.634110740280093899e-02 2.003243380888580560e+00 7.703011009620991389e-02 4.774723771948067588e+04 2.217597805690793393e+04 2.460335442845479115e+00 5.639566382699453539e-01
0.000000000000000000e+00 4.748899999999997590e+01 5.340568446280681201e+03 1.224359576371527055e+03 2.195985611312731933e+01 1.726378008965210042e-01 1.687951929174103666e-02 2.501629968804722548e+00 7.453361204877870239e-02 1.473139676041041093e+04 2.131699472020109170e+03 1.601796405556477343e-01 3.101153539126095815e-01
