# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.895099999999999909e+02 3.060499999999996135e+01 4.898838716766737343e+04 2.799822266555439455e+03 1.722257373015494508e+01 2.611208699782328058e-01 2.808732549720506164e-02 1.708281442028254382e+00 4.625075611702213901e-02 1.515711680552991675e+04 1.688446299817575891e+03 2.363229129869938205e+01 4.304628060781165111e+00
0.000000000000000000e+00 3.419199999999995043e+01 3.622563893651803664e+04 5.761692124101225545e+02 7.134924675517986259e+00 1.174030015982098912e-01 2.352968025241004152e-02 1.639212847052204713e+00 5.702351179346667326e-02 2.027689447967142405e+04 4.457763792503799777e+03 4.826514225860881879e+01 3.309802896334241407e+00
0.000000000000000000e+00 3.537099999999998090e+01 4.461510279847055062e+04 4.781404227986778892e+02 1.014564718926697751e+01 8.780139138472038696e-02 2.344191074826152549e-02 1.472729058054345064e+00 5.316553271660948154e-02 2.764680943471781211e+04 7.553024186700487007e+03 5.062483032935651295e+01 4.645034340267542916e+00
0.000000000000000000e+00 3.581099999999997863e+01 1.152738542328842777e+04 1.586465921670928310e+03 3.693389409652966915e+00 2.035800660153314068e-01 1.821515341887471051e-02 2.570452417513371834e+00 9.249108208637665807e-02 1.405563762906458396e+04 1.759789732436937129e+03 1.633900803950331948e+01 9.068260102447633919e-01
0.000000000000000000e+00 3.305699999999995953e+01 1.571061397589099943e+04 1.698498824084007538e+03 2.130096880402334847e+01 2.631635070935352538e-01 2.570610711854940875e-02 2.058085785350475039e+00 5.965093962199654459e-02 1.014298057867518764e+04 1.197082224572294308e+03 2.398606943339846254e+00 1.338219195204028544e+00
0.000000000000000000e+00 3.347599999999999909e+01 1.771720328161120415e+04 1.371402760788677369e+03 4.128852001293795482e+00 1.817612478953631039e-01 2.012820658149222161e-02 2.241905841914451081e+00 7.695710094355234787e-02 1.530485583837902595e+04 2.212754824219906368e+03 2.784224929757317213e+01 1.369166328864855453e+00
0.000000000000000000e+00 3.412500000000000000e+01 1.740111044980279985e+04 8.402467680980955720e+02 2.194816490587380997e+01 1.518062950452999660e-01 2.320159449957516842e-02 1.769061580556661406e+00 5.414819561841226203e-02 1.553971531977630730e+04 2.739035711692999939e+03 4.688594704242050604e+00 1.927348156495070741e+00
0.000000000000000000e+00 2.599299999999999500e+01 9.897906869441085291e+03 7.602232663744674710e+02 3.613437302942734242e+00 1.449038968237801317e-01 2.088894892376709153e-02 2.286713956362905975e+00 1.052580285935295762e-01 1.295807774535470890e+04 2.468086683420557620e+03 1.656221325039205539e+01 9.887272535005633411e-01
0.000000000000000000e+00 3.662599999999997635e+01 6.401880137890158039e+03 9.142685071924518070e+02 3.881392167892561584e+00 1.517308593422613261e-01 1.709016934088972497e-02 2.649087160920204465e+00 1.063500825924947324e-01 1.573559163810016253e+04 2.624901579472322737e+03 5.863356355135874054e+00 5.125145050204751307e-01
0.000000000000000000e+00 3.419199999999995043e+01 3.303270121774482686e+04 1.812532314040177880e+03 1.749929035733929661e+00 2.678020857622990802e-01 2.431758141886480526e-02 2.932130618185587512e+00 1.593336101224565315e-01 9.163369600509411612e+03 1.178502821982806381e+03 7.430685171421286839e+01 1.640166028102333362e+00
0.000000000000000000e+00 6.056899999999995998e+01 1.243465187408004385e+04 1.260370152147143017e+03 4.190782191584638383e+00 2.079773288831532063e-01 2.438981706466062868e-02 2.384769989613621188e+00 1.010155908838796662e-01 9.966742503314011628e+03 1.572436653920454319e+03 1.544688519265764270e+01 1.075854640985180355e+00
0.000000000000000000e+00 2.890099999999995362e+01 1.930166861573928327e+04 8.212411864387338483e+02 1.874347677796319900e+01 1.576890436819830543e-01 3.250557746543671772e-02 1.678482155210399895e+00 6.535402745907965827e-02 1.185342727462822040e+04 2.661068511241651322e+03 7.794693020562051267e+00 2.532731529242900681e+00
