# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.215601800479207668e+02 8.393540914497291894e+00 1.676629999999999541e+02 5.491612805784048987e+02 1.310176589219627994e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.730389999999999304e+02 4.951454169149552058e+02 1.125544550198570696e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.720649999999999409e+02 4.411295532515056834e+02 1.012036276347154168e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.742329999999999472e+02 8.102379549517451096e+01 1.848696313680745472e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.112579999999999245e+02 9.002643943908279311e+01 1.940808255246247087e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.751299999999992352e+01 8.202408926671986933e+01 5.406214735459138865e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.622139999999999418e+02 3.188636455555157954e+04 8.864360921448934220e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.803399999999999181e+01 8.202408926671985512e+01 5.416505571150933397e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.724969999999999573e+02 4.501321971954137666e+02 1.027945297992076657e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.622139999999999418e+02 7.202115155126622881e+01 1.702299447546960661e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.709379999999999313e+02 7.202115155126622881e+01 1.422196036461976640e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.617979999999999450e+02 9.002643943908279311e+01 1.973058005719455916e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.280799999999999272e+01 2.148631021279442393e+03 3.689617589105456893e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.713739999999999668e+02 4.231242653636888349e+02 9.793752352006867966e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.719379999999999313e+02 1.260370152147158933e+02 2.712075964124782457e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.733089999999999691e+02 8.102379549517448254e+01 1.844654523304733266e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.615899999999999181e+02 8.102379549517448254e+01 1.807794892906267452e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.617979999999999450e+02 7.202115155126620039e+01 1.604154513156486795e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.615899999999999181e+02 8.102379549517451096e+01 1.875591783734785822e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.113569999999999709e+02 9.002643943908277890e+01 4.223461894798025638e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.622139999999999418e+02 7.202115155126622881e+01 1.773607071930778206e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.625059999999999718e+02 7.202115155126622881e+01 1.648357616863168111e+33
