# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.448548377106895941e+02 8.165903427921762159e+00 1.538700000000000045e+02 4.051189774758722706e+02 1.062215204931253641e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.276299999999999955e+02 2.250660985977068833e+02 3.647035650688384039e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.868430000000000177e+02 1.800528788781654725e+02 2.143038610475218929e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.151099999999996726e+01 1.980581667659820937e+02 2.050369108825472549e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.119299999999998363e+01 2.970872501489730553e+02 3.080176394530134001e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.371500000000003183e+01 1.314386015810607432e+03 1.305062545880901396e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.254100000000000250e+02 2.430713864855233624e+02 4.003172863041723896e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.574900000000002365e+01 1.040305522407178245e+02 4.609632154607765488e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.574900000000002365e+01 7.492200348874774818e+02 3.064624002696058294e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.162549999999999955e+02 1.980581667659820937e+02 5.644606800785558074e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.151099999999996726e+01 7.202115155126620039e+01 6.884669993374026087e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.151099999999996726e+01 7.202115155126620039e+01 7.411134434939242006e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.173599999999999000e+01 8.102379549517443991e+01 7.841043755529790609e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.792399999999997817e+01 1.080317273268992722e+02 1.013852075263460823e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 4.141216214197803538e+02 4.636372788077143285e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 1.044306697493359479e+03 1.093721906061122487e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.856600000000003092e+01 7.202115155126618617e+01 4.484186247869954640e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.165999999999996817e+01 8.102379549517445412e+01 6.629362756454858852e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.563900000000001000e+01 1.140334899561714508e+02 4.252571953432243687e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 2.030596356237088855e+02 3.725630820007206845e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 1.170343712708075259e+02 1.237298691631711193e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 2.710796120887935672e+02 4.369071250861170139e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.230590000000000259e+02 3.691084017002392557e+02 6.175014689347142111e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 7.202115155126617196e+01 7.929065511317637848e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.792399999999997817e+01 9.902908338299097579e+01 1.108334530402455393e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.792399999999997817e+01 2.250660985977068265e+02 2.524349700322754959e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 2.700793183172481804e+02 2.702031689448948211e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 9.002643943908270785e+01 1.031889069539390096e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 3.240951819806977028e+02 3.572678839403521396e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.856600000000003092e+01 1.657486779450667427e+03 1.835715333843232391e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.845600000000001728e+01 7.202115155126617196e+01 6.681839921813192365e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.738499999999999091e+01 1.260370152147158223e+02 1.252780766012373044e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.892000000000007276e+01 9.002643943908276469e+01 9.697417991344499047e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.303800000000001091e+01 7.202115155126620039e+01 3.770869835187199270e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.881600000000003092e+01 8.202408926671981249e+01 1.365204696106428356e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.738499999999999091e+01 1.170343712708076112e+02 1.230349054479412469e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.826000000000021828e+00 2.460722678001594659e+02 1.233384466557581451e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.186000000000035470e+00 2.210649235115254214e+02 1.554296001966648891e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.186000000000035470e+00 1.400411280163509389e+02 6.553353110896818981e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.186000000000035470e+00 1.020299646976271220e+02 3.293576163245077108e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.303800000000001091e+01 5.811706812678564802e+02 7.201900472188146832e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.243930000000000291e+02 5.311559926905882776e+02 8.874342074041402883e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.705070000000000050e+02 8.102379549517448254e+01 1.884701210265794660e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.278659999999999854e+02 2.430713864855233624e+02 8.172666255873559111e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.835900000000003729e+01 1.260370152147158080e+02 1.408777984963164501e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.223190000000000168e+02 3.421004698685142102e+02 7.501705819621028957e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.223190000000000168e+02 8.102379549517443991e+01 3.913032329956104537e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.836900000000002819e+01 8.102379549517445412e+01 7.622288700107219292e+33
