# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.625099999999999909e+02 3.603999999999984993e+00 5.758491184032997990e+04 1.295380434151226154e+03 2.362784199762527138e+01 1.122557666682392069e-01 1.584475371007968911e-02 1.591363130758276290e+00 3.382433322641940909e-02 5.034551441734662512e+04 7.823354776494193175e+03 2.022200533202440553e+01 4.552761274489314225e+00
0.000000000000000000e+00 8.810000000000002274e+00 1.306983841901132109e+04 1.099322854928338074e+03 6.147791017095614485e+00 1.074378302061267665e-01 1.283514178460272610e-02 2.188393664443650799e+00 5.807680171664322127e-02 4.126308216828837612e+04 6.986756949913651624e+03 1.175689203867617394e+01 1.078210465354955794e+00
0.000000000000000000e+00 1.562299999999999045e+01 5.944645854917657562e+04 1.046307285036434223e+03 6.454140127609725219e+00 1.157192593744039572e-01 1.996179276877994846e-02 1.661585265534588407e+00 4.755989457419140809e-02 3.190453380038326941e+04 6.129837150008190292e+03 7.988981203088532368e+01 3.807443312224129794e+00
0.000000000000000000e+00 7.190999999999974079e+00 1.824335780544378940e+04 1.830537601927987680e+03 3.211276996925251037e+00 1.648527854042141638e-01 1.603208249408146976e-02 2.459943171725712752e+00 8.035527553484907159e-02 2.320439363998125191e+04 3.232351384257633981e+03 3.118969261470773091e+01 1.319638667111928454e+00
0.000000000000000000e+00 1.562299999999999045e+01 6.385775408169320144e+04 2.220652172830672839e+02 4.242567512303814400e+17 4.091647108967366026e-02 2.102970783906776137e-02 1.178994662493449974e+00 4.270486107045606133e-02 5.233426606796698616e+04 2.502391056126348849e+04 3.984476433808042475e-18 8.722559396270492371e+00
0.000000000000000000e+00 6.475000000000022737e+00 1.537451526865176129e+04 1.698498824084001626e+03 9.639659590522397181e+00 2.263102710975232745e-01 2.253617976382579075e-02 2.194134721500335505e+00 6.168212282279882108e-02 1.386454628799655256e+04 1.792272931783836839e+03 7.375482042303122654e+00 1.116247401278076756e+00
0.000000000000000000e+00 2.006499999999999773e+01 3.717091655062486097e+03 7.622238539175548340e+02 7.756432426437944727e+00 1.224785404656949100e-01 1.669913611440495410e-02 2.504066891918993232e+00 9.248436244132471340e-02 1.849357104133414396e+04 3.852422755539028913e+03 1.139476696916012388e+00 3.253394524653057118e-01
0.000000000000000000e+00 3.356799999999998363e+01 5.995760866642745896e+03 9.982931840022573624e+02 9.364361795129815036e+00 1.198303662186956942e-01 1.391181218938736079e-02 2.374188063292141493e+00 6.811897799776508999e-02 2.638617551133126472e+04 4.564274791110132355e+03 1.691473171908373097e+00 4.537293143648656324e-01
0.000000000000000000e+00 1.105299999999999727e+01 2.537545239656246849e+04 1.084318448355158125e+03 8.979434373398128555e-01 1.665676336873152530e-01 1.742246234882543696e-02 3.579760525826578554e+00 3.034301605883608643e-01 1.413337546701662177e+04 2.294654547647740856e+03 6.777532356884597675e+01 1.467327194663090362e+00
0.000000000000000000e+00 1.598700000000002319e+01 3.210943006660631363e+04 5.761692124101208492e+02 5.929167658422963560e-01 1.352076774489100186e-01 1.918459997893661242e-02 3.818614477112935557e+00 5.361368703389135515e-01 1.164333592922381831e+04 2.560479632374846915e+03 8.204520326095563121e+01 1.589663238982334414e+00
0.000000000000000000e+00 6.055999999999983174e+00 1.735609723008308720e+04 6.320856342395056345e+03 1.678428350958664433e+30 8.480917084668492256e-01 4.843263266326736788e-02 2.954352282242669325e+00 9.569112034251006649e-02 2.891880291348585160e+03 2.330271286950700187e+02 1.802165175952609801e-86 6.864725486159417578e-01
0.000000000000000000e+00 9.625000000000000000e+00 1.851243682998978329e+04 1.112326673958427591e+03 1.597105867252596845e+00 1.437700793057432036e-01 1.585078209004999253e-02 2.880527369974902108e+00 1.515857008202246559e-01 2.187606871210459212e+04 3.636048165285612868e+03 4.251183765366558021e+01 1.223186107393497313e+00
0.000000000000000000e+00 7.093000000000017735e+00 1.255168624535084200e+04 1.337392772556130922e+03 2.344345185147444965e+01 2.437006188966782949e-01 2.903138887738608565e-02 2.061062953558372879e+00 6.693381979243248625e-02 9.497607124066029428e+03 1.380209606144435838e+03 1.553033869605103146e+00 1.158812167657297332e+00
0.000000000000000000e+00 1.483699999999998909e+01 6.813000877995285919e+03 8.992641006192686746e+02 1.328541328866644200e+01 1.411614980575426059e-01 2.280020962507155885e-02 2.059279398711873821e+00 7.332887107780235170e-02 1.209331267065061365e+04 2.594055370272444634e+03 2.085561008411167094e+00 7.285688348910979162e-01
0.000000000000000000e+00 1.467500000000001137e+01 4.554237512469284411e+04 8.322444179257294081e+02 5.312360952081159882e-01 1.221675005099686906e-01 1.420458305268936308e-02 3.870593329039755837e+00 4.274115716588213765e-01 1.963597310876015399e+04 3.760448969154466795e+03 1.324014147698773627e+02 2.008230277626289251e+00
0.000000000000000000e+00 3.603999999999984993e+00 6.281944914682920353e+04 7.452188598012844523e+02 8.162154017550482532e-01 2.251675195983066091e-01 3.912601670105892576e-02 3.085181370965001335e+00 4.125681058069710083e-01 4.651332392405808605e+03 1.114291941416988720e+03 1.717804968960689962e+02 2.416890305039043785e+00
0.000000000000000000e+00 4.749000000000023647e+00 4.576344004819926340e+03 9.542802580542622763e+02 7.812247612882768699e+00 2.442938698254975005e-01 3.474762071612673420e-02 2.448839077263656350e+00 1.161152266536301797e-01 5.033777064197470281e+03 9.897925265440559315e+02 2.078097613464214177e+00 4.952168242561181821e-01
0.000000000000000000e+00 3.243599999999997863e+01 3.002881902179120516e+03 3.961163335319578778e+02 3.163856885873465785e+01 6.823053446431112667e-02 1.422748246032825431e-02 2.260892105471326907e+00 8.027476818750188536e-02 3.216476369865858942e+04 1.066872778900511730e+04 6.030223085982279463e-02 2.503856581603198239e-01
0.000000000000000000e+00 8.403000000000020009e+00 9.413764684013141959e+03 3.421004698685091512e+02 2.589661432936164687e+00 7.513743182838203416e-02 1.909569851066047694e-02 2.273822835896126104e+00 1.221584827618143881e-01 2.544749521147820269e+04 9.539399822763010889e+03 1.624768597064484155e+01 8.593736890476350032e-01
0.000000000000000000e+00 1.276400000000001000e+01 3.875138070966964005e+04 7.122091653402877682e+02 4.543118419091255296e+19 4.999751893460095964e-01 5.365004725408613062e-01 8.636268022763290420e-01 2.788880286444713752e-01 1.089805909005880721e+03 5.948160698296111377e+02 1.264052593611009558e-14 3.866685741337918358e+01
0.000000000000000000e+00 7.529999999999972715e+00 7.985345178246410796e+03 3.431007636400544243e+02 2.264392355232914156e+01 7.677401506380372720e-02 1.774080522141091229e-02 1.870558004580740619e+00 6.261240399856890515e-02 2.985103088959930028e+04 9.087457881938798891e+03 1.432820525694017633e+00 9.403192155948417730e-01
0.000000000000000000e+00 1.467500000000001137e+01 3.424305668131329003e+04 1.313385722039042321e+03 1.624158222732272172e+00 3.398164610191610757e-01 3.656769257526291256e-02 2.916287260325562070e+00 2.238962057864559152e-01 4.363082954832968426e+03 6.316847071689574022e+02 9.016418105825425755e+01 1.869294543633160277e+00
0.000000000000000000e+00 8.403000000000020009e+00 9.454776728646502306e+03 1.780522913350721126e+02 6.014933810421671190e+00 7.541562546678458323e-02 2.418265898150642745e-02 1.858727609322958330e+00 9.287939549214579982e-02 1.907411858135423972e+04 7.857679661124608174e+03 1.112951522398592452e+01 1.225391584734202288e+00
0.000000000000000000e+00 3.466899999999998272e+01 3.493025850236332190e+03 6.791994708792913116e+02 4.465375855973005237e+00 1.876079838036706637e-01 2.675741714280101616e-02 2.602342225353420080e+00 1.365815027975970930e-01 6.200332296398973995e+03 1.294600603652045947e+03 3.242870620588440556e+00 4.281986779266712673e-01
0.000000000000000000e+00 9.625000000000000000e+00 3.832025409413365560e+04 8.702555812444527419e+02 8.448817239045122163e-01 2.453762664454469944e-01 3.134669948994184968e-02 3.614368941148124570e+00 4.807492923264526929e-01 4.731980692277282287e+03 9.244357215162669945e+02 1.072358975757244792e+02 1.839669896787558878e+00
0.000000000000000000e+00 1.899999999999977263e+00 1.678192860521604598e+04 3.400998823254184344e+02 2.258960956377249030e+00 1.065519409983344962e-01 2.608961868535111112e-02 2.242810869864845458e+00 1.639613350106318146e-01 1.234633703308478107e+04 3.995683663150299708e+03 2.614338365437691891e+01 1.214617065646786509e+00
0.000000000000000000e+00 3.603999999999984993e+00 5.375478698908234219e+04 7.002056400817434678e+01 1.996533748077763681e-01 6.609105256261714467e-02 1.221146274834521567e-01 3.292347876983139798e+00 3.504333219500386232e+00 2.891866830663813744e+03 9.610154203978698206e+03 1.479736471670356082e+02 2.163630959107758045e+00
0.000000000000000000e+00 1.105299999999999727e+01 2.965470915123388477e+04 5.161515861173994608e+02 1.561272838156972265e+00 1.758400496219219844e-01 4.078369396494237187e-02 2.259521645324372940e+00 1.935808621744178337e-01 5.697958272632216904e+03 1.639993877001016017e+03 8.143152531614947520e+01 1.945906459984461545e+00
0.000000000000000000e+00 2.477699999999998681e+01 3.125717977324918320e+04 4.001175086181393112e+02 6.657361031164282794e-01 1.887200790357947133e-01 5.203469586256699586e-02 3.254254808119047215e+00 7.279673131657725671e-01 2.481107668370903866e+03 9.878061533185453982e+02 8.070524364149018481e+01 1.623483914172140219e+00
0.000000000000000000e+00 2.477699999999998681e+01 3.519633664559583849e+04 4.171225027344101477e+02 6.232634057886707879e-01 1.453114077339434373e-01 3.090231321271987366e-02 3.335288311169573916e+00 5.072707095261789201e-01 6.712223027488541447e+03 2.167314839434149235e+03 1.036069561234961043e+02 1.814243755884620946e+00
0.000000000000000000e+00 3.259999999999990905e+00 2.015591949663882360e+03 5.191524674320356780e+02 3.158686629441867399e+00 1.760508454621630969e-01 2.475525921990229597e-02 3.177041810756074725e+00 2.368048671623754209e-01 6.243385268671537233e+03 1.379596500994334292e+03 1.296619694763784025e+00 2.241676397055674952e-01
0.000000000000000000e+00 1.232799999999997453e+01 1.977580786345158231e+03 2.790819622611521140e+02 7.633224070598720878e+00 1.251246450222129047e-01 3.881016005220568749e-02 2.297776534896863065e+00 1.632889487601758838e-01 5.551738987389503563e+03 2.572683628119567402e+03 8.771110313517646029e-01 3.229466154462437566e-01
0.000000000000000000e+00 8.734100000000000819e+01 1.332391303698404272e+03 2.430713864855196107e+02 2.265762981062582071e+01 8.603231291707577610e-02 2.631474413445600638e-02 2.202504356453513612e+00 1.341129001554468014e-01 8.125586352843902205e+03 3.607711659129087366e+03 7.578869364991615287e-02 1.783506745372116509e-01
0.000000000000000000e+00 4.786999999999977717e+00 2.624770856534987615e+03 7.272135719134685132e+02 5.655602768529277569e+00 3.196490982950755400e-01 4.945324922857563532e-02 2.857235062947265813e+00 2.052059835600199000e-01 2.180158283264399415e+03 4.952984693166122270e+02 1.186114139982642035e+00 3.214746850220692176e-01
0.000000000000000000e+00 9.245000000000004547e+00 1.526248236623868979e+04 7.422179784866485761e+02 1.897335074449130410e+00 6.034177095002831726e-01 9.288751662424478417e-02 3.354301678804669784e+00 4.953269894911674909e-01 7.614265980280445092e+02 1.679693328283209723e+02 3.195910096903915942e+01 1.153104504052448576e+00
0.000000000000000000e+00 1.584800000000001319e+01 2.055603700525694421e+03 2.450719740286103274e+02 1.129174264602250766e+01 1.058191460796875372e-01 2.298582123109151054e-02 2.277277077153123663e+00 1.198783694527766619e-01 8.847860333813185207e+03 2.813998263168738504e+03 4.256884932657089005e-01 2.666309882420945243e-01
0.000000000000000000e+00 1.044220000000000255e+02 3.665076378942131669e+03 4.001175086181392260e+01 1.930182979530798537e+00 3.937729103302876205e-02 7.622144570025753296e+00 1.822956448068315805e+00 2.053967707683188593e+00 4.992671847506378072e+03 1.724283781702381792e+06 8.271111507708260646e+00 1.505470681781098774e+00
0.000000000000000000e+00 5.980999999999994543e+00 3.731095767864124355e+03 3.581051702132348282e+02 2.682278020922096662e+00 2.984261472350414057e-01 7.115174485729157394e-02 2.617521987563687258e+00 3.065628782904212257e-01 1.185637964713026804e+03 3.867705468732099803e+02 7.539714138691921974e+00 6.228718923900434801e-01
0.000000000000000000e+00 1.077100000000001501e+01 1.564459458696928777e+03 4.161222089628648177e+02 5.997032540515024657e+00 2.493879978777254480e-01 5.338578653828542769e-02 2.634956015098532944e+00 2.172461550978552758e-01 1.752686592047808290e+03 5.400715172634186274e+02 8.046369041391200350e-01 2.436474730600062533e-01
