# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.435699999999999932e+02 1.462999999999999545e+01 5.968752934811026535e+03 2.020593418521607191e+03 9.302606821915697211e+00 2.205753915223215289e-01 1.699075671798492768e-02 2.888127417593804314e+00 8.977728831799029752e-02 1.349957928708724103e+04 1.639246209045088108e+03 5.470120356856634780e-01 2.745231348659044057e-01
0.000000000000000000e+00 1.349799999999999045e+01 5.431595179491186173e+03 7.442185660297404866e+02 4.264952529629815636e+00 1.471963296702590296e-01 1.856677849783650025e-02 2.744454898082382854e+00 1.340960263232486294e-01 1.423806791410667574e+04 2.665768922694634966e+03 2.766932295819663157e+00 3.810390559704455171e-01
0.000000000000000000e+00 1.573099999999999454e+01 8.752570501021828022e+02 3.901145709026864949e+01 2.348376753934038330e+00 4.059252046030946415e-02 1.527539819816549027e+02 2.069375888828520527e+00 7.812082483062139815e+00 4.827719720422275714e+03 3.743859923376020789e+07 2.176546684422404176e+00 9.014956212340577979e-01
0.000000000000000000e+00 1.573099999999999454e+01 5.954748822009394644e+03 7.432182722581952703e+02 2.873880541421799606e+00 1.612907321091067436e-01 1.996716357878650441e-02 2.829782264274489201e+00 1.520277401663831796e-01 1.164189561138131285e+04 2.192885020624738445e+03 6.718447162497046321e+00 5.449950499930891201e-01
0.000000000000000000e+00 5.838999999999998636e+00 5.391583428629373884e+03 1.800528788781630496e+01 5.448220217961690093e-01 8.601465647646064361e-02 9.921148592224396268e+00 3.599281145623989264e+00 2.012419807581650844e+01 3.358538501817217821e+03 1.256530651269171853e+06 8.732442897403807081e+00 5.552067528933817275e-01
0.000000000000000000e+00 5.838999999999998636e+00 5.960750584638664805e+03 6.431888951036601156e+02 5.982457796247604875e+00 9.692091216058693059e-02 1.389172901802723792e-02 2.356984971047340949e+00 7.755484303657390888e-02 3.319749662888031162e+04 7.221201723899217541e+03 3.999602103933617592e+00 5.606730304852083346e-01
0.000000000000000000e+00 8.548400000000005150e+01 1.991584899146798989e+03 1.980581667659792515e+02 1.816251067963079224e+00 2.926510260239362227e-01 7.988335277461064421e-02 3.169144665222212609e+00 5.868417288569357515e-01 7.568725107543245940e+02 3.022159515800414624e+02 4.635972685943100302e+00 4.015800220326462555e-01
0.000000000000000000e+00 3.491300000000001091e+01 3.471019387262363125e+02 2.700793183172445566e+01 5.174194376765381520e+00 1.766733389306553714e-01 1.936849265701165223e+03 3.019533344584278023e+00 1.425477298615885324e+01 9.509675591352017364e+03 3.143637349911518097e+08 7.087863413203747687e-01 8.743519837164518416e-01
0.000000000000000000e+00 8.732000000000027740e+00 5.783698587075139585e+03 6.411883075605692284e+02 2.149610078910440869e+00 7.604051443594919690e-02 1.263663192704930945e-02 2.678816722431044184e+00 1.381412437166117946e-01 4.008729571068800578e+04 1.089970316648912558e+04 1.037945598313976525e+01 6.209118125793758880e-01
0.000000000000000000e+00 3.491300000000001091e+01 1.480434781887117879e+02 3.701086954717796118e+01 5.193609897856118707e+00 4.164825301870267449e-02 1.112257742627403104e+03 2.825614785782573080e+00 6.421035392447207002e+00 1.048472713730592950e+05 7.909005862294099808e+09 2.508754589272053082e-01 2.847453527716280464e-01
