# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.187908006942511747e+02 8.421559797206182196e+00 1.648940000000000623e+02 5.491612805784041029e+02 1.334534590609238365e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.692960000000000491e+02 4.771401290271380162e+02 1.120149191113429951e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.697280000000000655e+02 4.411295532515048308e+02 1.033227793467307382e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.594450000000000500e+02 7.202115155126611512e+01 1.727088432198502281e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.535150000000000432e+02 8.102379549517436885e+01 3.587206839982066254e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.702700000000000387e+02 7.832300231200193821e+02 1.916600280458042714e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.606280000000000427e+02 1.090320210984445595e+02 6.613647720361180900e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.681280000000000427e+02 8.102379549517438306e+01 1.905914610214986621e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.594450000000000500e+02 3.267559634130081758e+04 8.787334084777127285e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.629340000000000259e+02 7.967339890358813136e+03 1.971584854911418874e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.633710000000000377e+02 1.170343712708074264e+02 2.854861431849229515e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.629650000000000318e+02 9.002643943908263680e+01 1.817906992042855449e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.079970000000000709e+02 1.170343712708074406e+02 2.680458558759493390e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.598850000000000477e+02 1.080317273268991869e+02 2.644112142638045237e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.623330000000000268e+02 8.102379549517438306e+01 3.998514700475274581e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.597370000000000800e+02 1.170343712708074264e+02 2.864652206850694980e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.598850000000000477e+02 9.002643943908265101e+01 2.168715857336316075e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.590290000000000532e+02 1.530449470464404840e+02 3.622055133905691712e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.686050000000001035e+02 9.902908338299091895e+01 2.274146773557763895e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.597370000000000800e+02 9.902908338299087632e+01 3.340803068664267002e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.639800000000001035e+02 1.080317273268992011e+02 2.469459019349953981e+33
0.000000000000000000e+00 0.000000000000000000e+00 7.256400000000007822e+01 8.021355754022263682e+03 5.420655844595821703e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.894090000000000487e+02 2.601764099789487318e+03 5.174850918162001186e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.582100000000002638e+01 9.722855459420927673e+02 6.338100408246964985e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.759060000000000628e+02 1.341393947642330431e+03 2.961586934573190388e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.085880000000000791e+02 1.080317273268991585e+02 2.399676858877168662e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.718280000000000314e+02 2.988877789377544104e+03 6.923084336332379029e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.098270000000000550e+02 8.102379549517436885e+01 1.767260974668462904e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.094470000000000596e+02 7.202115155126611512e+01 1.527381096074600483e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.714640000000000555e+02 7.202115155126611512e+01 1.594783847791058355e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.576030000000000655e+02 9.902908338299089053e+01 2.434860758656590923e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.588210000000000264e+02 1.080317273268991869e+02 2.525750722243724912e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.596550000000000296e+02 8.102379549517438306e+01 3.917118896472868376e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.594450000000000500e+02 1.080317273268991869e+02 2.555870665816178801e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.594450000000000500e+02 7.202115155126611512e+01 1.668010260270892883e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.594450000000000500e+02 7.202115155126611512e+01 1.764373875913915087e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.617630000000000337e+02 9.002643943908265101e+01 2.202439786007966020e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.623160000000000309e+02 8.102379549517435464e+01 1.863689535362052353e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.706780000000000541e+02 2.421711220911324290e+03 5.613132425176406416e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.816200000000003456e+01 2.952867213601911317e+03 1.786959781416481338e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.241000000000099135e+00 1.338393066327695806e+03 1.220503160521026648e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.806180000000000518e+02 1.440423031025321507e+03 2.993091424585271299e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.003900000000010095e+01 7.302144532281147349e+01 4.826384767823469454e+33
0.000000000000000000e+00 0.000000000000000000e+00 7.816200000000003456e+01 7.202115155126611512e+01 2.459404914008444390e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.577410000000000423e+02 1.449425674969230840e+03 3.696879776351086739e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.642110000000000696e+02 8.102379549517438306e+01 1.946184359132302519e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.642440000000000282e+02 8.102379549517442001e+02 1.977230177176855888e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.474400000000002819e+01 2.300675674554333909e+02 3.448180880884394588e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.598850000000000477e+02 9.002643943908265101e+01 2.141784630351445540e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.597370000000000800e+02 1.080317273268991585e+02 2.633144771806980652e+33
