# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.066899999999999977e+02 4.778199999999998226e+01 7.036466506559574918e+04 1.908560516108538195e+03 1.708671204078122896e+00 2.336141939284923918e-01 2.446734275052963453e-02 2.464455937525021234e+00 1.195908573465948865e-01 1.250385494903608378e+04 1.690854528682057435e+03 1.841541607249242247e+02 2.832044095236178283e+00
0.000000000000000000e+00 5.065300000000002001e+01 2.036398060112077292e+04 1.413415099193586911e+03 2.706366948951084428e+00 1.882734614177439258e-01 1.866836534266569023e-02 2.481465244184402952e+00 9.830844719997149095e-02 1.565181135802285826e+04 2.109324498751513602e+03 4.192512936009725166e+01 1.412942928770187123e+00
0.000000000000000000e+00 4.778199999999998226e+01 7.988946235825231997e+04 1.539452114408301895e+03 7.779549624135968955e+00 1.952375831063487555e-01 2.889495463305422063e-02 1.559379436865897750e+00 5.098471767594935089e-02 1.763771002230713930e+04 2.513674555691864043e+03 1.123234015732281819e+02 6.372240720932605740e+00
0.000000000000000000e+00 5.127100000000001501e+01 1.317987073388138742e+04 1.152338424820249202e+03 7.067132847881100464e+10 1.495892141599971248e-01 2.069223921262169918e-02 1.891631759826789771e+00 5.214245413293511211e-02 1.740011560983424715e+04 2.996873315115519290e+03 2.870940446044649038e-18 1.245789660971963642e+00
0.000000000000000000e+00 5.298799999999999955e+01 9.704850171532942113e+03 1.170343712708065823e+03 4.905640734789872504e+00 1.646339512056284593e-01 1.790167653757036154e-02 2.378249442619989384e+00 7.922419526183405170e-02 1.683253515053466617e+04 2.538926290546656674e+03 1.049747932794035066e+01 8.200851969554764365e-01
0.000000000000000000e+00 4.778199999999998226e+01 8.462485307274886873e+04 8.552511746712788181e+02 2.619702498750129394e+00 1.396098992790003879e-01 2.876372494331955881e-02 1.649877961300637574e+00 8.235365288990424693e-02 1.308110645868241045e+04 2.697020649152922942e+03 2.057768209305579603e+02 4.830762210584927274e+00
0.000000000000000000e+00 4.317000000000001592e+01 1.071314629325063106e+04 3.421004698685115386e+02 4.080113696092259268e+00 7.299334836995657882e-02 1.900052446096476416e-02 1.989083104038975369e+00 8.574560997633036419e-02 2.662613704385532401e+04 9.488375658590133753e+03 1.780291218762275207e+01 1.124968671700265155e+00
0.000000000000000000e+00 5.901499999999998636e+01 1.234262484709792625e+04 4.141216214197769432e+02 2.941774111991963370e+00 8.842490385836850042e-02 2.076082056696175807e-02 2.145146594391339701e+00 1.166314815420186751e-01 1.640387246071545815e+04 5.147810216430026230e+03 1.781364931568187515e+01 9.217115554368836561e-01
0.000000000000000000e+00 5.380299999999999727e+01 1.384606638573059899e+04 1.161341068764157626e+03 1.674022490408845654e+00 2.122600073304962698e-01 2.136546888939699906e-02 3.102486689504533324e+00 1.920632538190450989e-01 9.408992726811795364e+03 1.418269132904334356e+03 3.099262225535201054e+01 1.017646829807096198e+00
0.000000000000000000e+00 5.023399999999998045e+01 1.778022178921869636e+04 1.332391303698413367e+03 5.086874839451895714e+09 2.252281201085936935e-01 3.151900203490597130e-02 1.794375207676624617e+00 5.996132299771279872e-02 9.398913214415608309e+03 1.448569787246324040e+03 4.959690518432776982e-15 1.883596895036946384e+00
0.000000000000000000e+00 4.607799999999997453e+01 5.173819474564638222e+04 1.260370152147147564e+02 2.178046424627941846e+00 3.811833604905905809e-02 2.546033547952195053e-02 1.577927200248091966e+00 1.040715612912250371e-01 3.816095494955090544e+04 3.047199940693895041e+04 1.287074084462883263e+02 3.716418287941802845e+00
0.000000000000000000e+00 7.774599999999998090e+01 5.050483252532419101e+03 1.530449470464393471e+03 2.091577231136192859e+05 2.402207402169709571e-01 2.104164023648447124e-02 2.655864615655170180e+00 9.119301299544525785e-02 7.733390393024290461e+03 1.023576513972112139e+03 2.593742702373213243e-12 2.654446140483371352e-01
0.000000000000000000e+00 4.607799999999997453e+01 3.658674498804623727e+04 3.330978259246033986e+02 8.455159164660285498e+00 1.046906732010043500e-01 3.321065499885542116e-02 1.422692039164149769e+00 7.059506285115432767e-02 1.310297307447646745e+04 4.010604242562918898e+03 5.060372967386292942e+01 4.824330811999169022e+00
0.000000000000000000e+00 5.136899999999997135e+01 1.077616480085799049e+04 1.026301409605534673e+03 4.674941886932644231e+00 1.649829910871964400e-01 2.205900255785301842e-02 2.265926001055146521e+00 8.590921229298428830e-02 1.379586660105861483e+04 2.486129070395675626e+03 1.411459728646073764e+01 1.032624166453333769e+00
0.000000000000000000e+00 5.901499999999998636e+01 1.226160105160277817e+04 1.890555228220722483e+02 2.697014283589016870e+01 7.236904632868575160e-02 2.658864402171522492e-02 1.522664752061600790e+00 7.398847575830749812e-02 1.445220133053022437e+04 5.747740184458353724e+03 3.512667605569666840e+00 2.017301055380914310e+00
0.000000000000000000e+00 7.661399999999997590e+01 2.637774675565084181e+03 4.051189774758688600e+02 1.119354903191355177e+01 9.682357085380320638e-02 1.851827655450210761e-02 2.332565815959478428e+00 9.588596656127029716e-02 1.351921948323828474e+04 4.027797771028455372e+03 4.167951339122623056e-01 2.358086444435462947e-01
0.000000000000000000e+00 5.254800000000000182e+01 5.642857224042339658e+04 6.031771442418496463e+02 7.807590930231803616e-01 1.675148721559767961e-01 2.712060996136458901e-02 2.981394410453643395e+00 3.131906917922196443e-01 7.832221063040790796e+03 1.762314298848455564e+03 1.576047675395830083e+02 2.184386759582817916e+00
0.000000000000000000e+00 5.380299999999999727e+01 1.784324029682603577e+04 5.401586366344919270e+02 8.212540766507137047e-01 2.060727859009012231e-01 2.820076586755517964e-02 3.881217557656744255e+00 5.397117830154554152e-01 4.585507028886815533e+03 1.001661508841415753e+03 4.264707442514327340e+01 1.120314904290512947e+00
0.000000000000000000e+00 5.885300000000000864e+01 5.743686836213426432e+03 4.591348411393181550e+02 3.906629525060288710e+00 2.267780741248857646e-01 3.868812537023815640e-02 2.413787417807323532e+00 1.543493481427363756e-01 4.157137787565805411e+03 9.255754891872626331e+02 8.618807113795028840e+00 6.987377216475926245e-01
0.000000000000000000e+00 5.280700000000001637e+01 6.112795237913624078e+03 2.160634546537966401e+02 2.898059945486318068e+00 1.649645004756797873e-01 6.265740792147597715e-02 2.051416801800302281e+00 2.142600659832031851e-01 2.444220781504292518e+03 1.150022918847773781e+03 1.363090387629846489e+01 9.685920615200608319e-01
0.000000000000000000e+00 9.693099999999998317e+01 4.546335191673659210e+03 3.781110456441445535e+02 1.838901024250579885e+00 1.353223076682741610e-01 2.486961660790062284e-02 2.850079380005962282e+00 2.372414001801694261e-01 8.222831438167064334e+03 2.361892531831294036e+03 9.685388610945985022e+00 5.746144988900803163e-01
0.000000000000000000e+00 5.901499999999998636e+01 1.245065657442486190e+04 9.002643943908195467e+01 2.683659802374226880e+17 4.397380274161923064e-02 5.946525248789486656e-02 1.167520288415261120e+00 1.225098303315919068e-01 7.316337342762155458e+03 8.963241714025163674e+03 1.709355134575627464e-18 4.194584092778637086e+00
0.000000000000000000e+00 4.449599999999998090e+01 5.446599586064475261e+03 2.970872501489706110e+02 3.622628833798378967e+00 1.120075487421297866e-01 3.074403405388229440e-02 2.150627674814390211e+00 1.332779084012919169e-01 8.560465845546850687e+03 3.276831851809612544e+03 9.689788707968759240e+00 7.920047092506242725e-01
0.000000000000000000e+00 4.778199999999998226e+01 1.542152907591448638e+04 5.401586366344922396e+01 4.416104572430272768e-01 6.080641143156031991e-02 1.574584258058162045e-01 2.488900548785973221e+00 1.838242072401892857e+00 3.308415165635214635e+03 1.168838157929934641e+04 4.724659780513010787e+01 1.236720045756229736e+00
0.000000000000000000e+00 7.884699999999997999e+01 8.876606928693372538e+03 7.832300231200131293e+02 1.750659129351654020e+00 2.741032648913348524e-01 3.831790870518129305e-02 3.000155257714689938e+00 2.847931393426935132e-01 2.851888437935086586e+03 5.749971976899033734e+02 2.180278983774319457e+01 8.754267603711096690e-01
