# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.267599999999999909e+02 7.305999999999994543e+01 1.221658783188327288e+04 1.584465334127855385e+03 3.898041082359730680e+00 2.031149325913247927e-01 2.111620793887775474e-02 2.445716998151983734e+00 9.351517027714381647e-02 1.051957747605779514e+04 1.488662520092414070e+03 1.529684220285595941e+01 8.723153936368268635e-01
0.000000000000000000e+00 6.785399999999992815e+01 3.960263070925603097e+04 3.114914804592261135e+03 2.650354354336397833e+01 4.373403320263748451e-01 4.618051333195791197e-02 1.750369494933802894e+00 6.142860725283121742e-02 6.453024452135962747e+03 6.696213932798669930e+02 9.782675512430403231e+00 4.319539500128099618e+00
0.000000000000000000e+00 7.261999999999993349e+01 2.206548030651977751e+04 1.701499705398663082e+03 5.979556659035972999e+00 2.610414809052068463e-01 2.653481724877009354e-02 2.119531682410215723e+00 6.999302533849628694e-02 1.035610958699341609e+04 1.283439530515246815e+03 2.711318806543993531e+01 1.821558203241039342e+00
0.000000000000000000e+00 8.023699999999996635e+01 3.467818447193739848e+04 8.912617504469186542e+02 2.917788479655251788e+00 1.438792810469785577e-01 2.262665496053544237e-02 2.002620500364546530e+00 8.576792494674879974e-02 1.560784059239853741e+04 2.918560831396080175e+03 7.512597466319519413e+01 2.244735413126565327e+00
0.000000000000000000e+00 8.023699999999996635e+01 3.775708870075453160e+04 6.751982957931203373e+02 3.875165197240365345e+00 1.140120310529498665e-01 2.268291024607596226e-02 1.784247748851200743e+00 6.929866533459345945e-02 2.049255853292192114e+04 4.742321961986617680e+03 7.577629316631593781e+01 2.846415922953132505e+00
0.000000000000000000e+00 7.134299999999996089e+01 1.254068301386396342e+04 9.182696822786435860e+02 2.740195605610451126e+10 1.303931510658302428e-01 1.872840275901585180e-02 1.890612538750587657e+00 5.010583070488845020e-02 2.099800691600705250e+04 3.850587633252175237e+03 1.647012745929914179e-17 1.152452929842990192e+00
0.000000000000000000e+00 7.030599999999992633e+01 1.749213718301360495e+04 2.313679493584425472e+03 7.610677160646733164e+00 3.662355847403176434e-01 3.507745643970058835e-02 2.192380315861894857e+00 8.040971100375708669e-02 5.723821474795830909e+03 6.641036953877359110e+02 1.476853900132187469e+01 1.595146381192813934e+00
0.000000000000000000e+00 7.072499999999996589e+01 3.123017184141993130e+04 4.771401290271381299e+02 1.381944119791281622e+00 9.871114288856530639e-02 1.827687669148645583e-02 2.383849341699094460e+00 1.478741915899028925e-01 2.008807530012045754e+04 5.101510700743883717e+03 7.429794025315648298e+01 1.625299825079108418e+00
0.000000000000000000e+00 7.305999999999994543e+01 1.241464599864925185e+04 8.462485307273773287e+02 1.915677350308781390e+00 1.682360480750136611e-01 2.389880289365176394e-02 2.689935029686822077e+00 1.750670201730900044e-01 7.467711606035160003e+03 1.513273511495965295e+03 2.147515794936162337e+01 8.630701693564934995e-01
0.000000000000000000e+00 9.891899999999992588e+01 1.263971209724695109e+04 4.861427729710463268e+02 9.570571982979843018e-01 1.027222102277694504e-01 1.684860999436072274e-02 3.153918856354089861e+00 2.749786618440815400e-01 1.871080921279323229e+04 4.960562570555913226e+03 3.278927201035226346e+01 9.930976231688734002e-01
0.000000000000000000e+00 7.144099999999991724e+01 8.543509102768824960e+03 7.292141594565698597e+02 7.627240810624838829e+00 1.451108757126961801e-01 2.103099743177780367e-02 2.126248111611389824e+00 7.354184356933031463e-02 1.456181263853746168e+04 2.800838752254787323e+03 6.391224967561575987e+00 8.732240006639855334e-01
0.000000000000000000e+00 7.908699999999993224e+01 4.330271737019894317e+03 9.002643943908278743e+02 7.402389936719812269e+00 1.923395245498225048e-01 2.652618204681406189e-02 2.384909082433221972e+00 1.037432475365094031e-01 6.760842138622494531e+03 1.301030032379301474e+03 2.239516824501839309e+00 4.632513961232024857e-01
0.000000000000000000e+00 6.324199999999996180e+01 6.923033192865390447e+03 5.131507048027713154e+02 5.405654139673830905e+00 1.212069004049857457e-01 2.048696901554785538e-02 2.116641783591440173e+00 9.032352053817604975e-02 1.267129144626324887e+04 2.868117421657243540e+03 8.178791562242139435e+00 8.380756803137644484e-01
0.000000000000000000e+00 9.781799999999992679e+01 6.679961806379875270e+03 6.932035836809368448e+02 5.524629498890424983e+00 1.362223094855830319e-01 1.655496530568350069e-02 2.348426836227865522e+00 8.609310413943777052e-02 1.685503386437942754e+04 2.863650689937941934e+03 5.640110726348262382e+00 6.266378101216847352e-01
0.000000000000000000e+00 7.530299999999994043e+01 1.297280992317154596e+04 8.192405988956533065e+02 1.216227324206709870e+00 2.469449575803699115e-01 2.840383041945085396e-02 3.476198250311192783e+00 3.457797279110239597e-01 4.445788352504294380e+03 7.832387261838797485e+02 3.469846602141385006e+01 1.032403343989197753e+00
0.000000000000000000e+00 6.614999999999992042e+01 1.899557872164652508e+04 1.188349000595891766e+03 3.387296904967770583e+00 2.844746845598761231e-01 3.992267916713963111e-02 2.206445453865863549e+00 1.208877592628722769e-01 4.734778963872693566e+03 7.883195731694735287e+02 3.988241582132859975e+01 1.685389663362314439e+00
0.000000000000000000e+00 7.387499999999994316e+01 9.362749701664450185e+03 1.323388659754515629e+03 1.906334005081117722e+00 2.581843132565672105e-01 2.254436435419808829e-02 3.250770973120534979e+00 2.007396781724642976e-01 6.662972318635157535e+03 8.886498990363161283e+02 2.002169665453948610e+01 8.143365532362976111e-01
0.000000000000000000e+00 9.891899999999992588e+01 8.786580489254340137e+03 6.751982957931202236e+02 1.580255277967367089e+00 2.215364231093863434e-01 3.175742322779055715e-02 3.059685205599187441e+00 2.701068328497872595e-01 4.219524973161067464e+03 8.886906318044631234e+02 2.062794874488813690e+01 8.197406405476391766e-01
0.000000000000000000e+00 7.892499999999995453e+01 5.059485896476440757e+03 5.041480608588631185e+02 2.968178877355448719e+00 1.983152742874998431e-01 3.869402072556402117e-02 2.506333826107472351e+00 1.834699449215230760e-01 4.169095707322863746e+03 1.103466835579940607e+03 9.447168671741719592e+00 6.555400112228229048e-01
0.000000000000000000e+00 9.891899999999992588e+01 6.941038480753208205e+03 1.080317273268992437e+02 2.003134763857398415e+00 5.967455590296433937e-02 3.048615045836851681e-02 2.167944503410306645e+00 1.883912177178429237e-01 1.473963834556894290e+04 1.109220814204075577e+04 1.449410009518533293e+01 7.647072708195891133e-01
0.000000000000000000e+00 1.170029999999999291e+02 3.033891009097098959e+03 2.250660985977068833e+02 2.499854437425501619e+00 8.078283254739920816e-02 2.528313769980692141e-02 2.451227858245479396e+00 1.975737639381427158e-01 1.222096292730122150e+04 5.744385025477376985e+03 5.423123357010522838e+00 4.627090109478837476e-01
0.000000000000000000e+00 7.265299999999996317e+01 4.996467388869084971e+03 3.871136895880557631e+02 2.406844194212962140e+00 1.848535380705548514e-01 3.855391882230173317e-02 2.572293594728616739e+00 2.158286073745373790e-01 4.036974361327661427e+03 1.172471093998321521e+03 1.094879260183933845e+01 6.742761262183151194e-01
0.000000000000000000e+00 6.456799999999992679e+01 3.736097236721956506e+03 2.070608107098903190e+02 4.288910872475796943e+00 7.856091768132129893e-02 2.454357404576343327e-02 2.111726828896879127e+00 1.253471584235139324e-01 1.313412745135166551e+04 5.823131828390119153e+03 5.636011728083540007e+00 6.164577733686571470e-01
