# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.350400000000000205e+02 2.529900000000003502e+01 1.120329024130803788e+02 5.701674497808555486e+01 4.612043683612718326e+00 2.049928703468957558e-01 2.260584034724159574e+04 3.655523915488128495e+00 5.180684901849259205e+01 9.922448234657518697e+03 3.998316228927815914e+09 2.263654819228770876e-01 4.861364147018797932e-01
0.000000000000000000e+00 2.650900000000001455e+01 4.521327847385030623e+02 4.601351349108657018e+01 7.258638237019358286e+00 1.952678340499129986e-02 2.037131334701072092e+02 1.757457672214288058e+00 7.225902617376406489e+00 1.268881655794391190e+04 2.321644423738121390e+08 7.715733934268570460e-01 1.813885952286364178e+00
0.000000000000000000e+00 2.505500000000000682e+01 1.709502055571015944e+03 3.851131020449637958e+02 4.403355644610488895e+00 2.578645959274490918e-01 4.746941773691973343e-02 2.986730388912924639e+00 2.400190759866424328e-01 2.171221445402057270e+03 6.397016772120366568e+02 9.053589291030704755e-01 2.075994910445951580e-01
0.000000000000000000e+00 2.637400000000002365e+01 3.740098411808129640e+03 6.892024085947530239e+02 2.877668195447588673e+00 1.058812904085092294e-01 1.674538544596557155e-02 2.797296298628112687e+00 1.586881592542596087e-01 2.017027941729879603e+04 5.062312354728450373e+03 3.924254740114587747e+00 4.137466215656511737e-01
0.000000000000000000e+00 2.637400000000002365e+01 6.286846354162554235e+03 1.800528788781649325e+01 3.811923920600117643e-01 8.516497627229720202e-02 1.103249601879502606e+01 3.900855838404432951e+00 4.514830191538715809e+01 2.854443808412919225e+03 1.214300096935720183e+06 1.645494341714368502e+01 7.214191558563618489e-01
0.000000000000000000e+00 2.505500000000000682e+01 4.801410103417733239e+02 3.601057577563298651e+01 3.139578125999138880e+00 2.443799693011319274e-01 1.887751218821756538e+02 3.837558879817474011e+00 5.500203138143692883e+00 6.998768080724888023e+03 2.066225968764430657e+07 7.778938634130266871e-01 2.452818769448578962e-01
0.000000000000000000e+00 2.467900000000003047e+01 1.802429346947569138e+04 6.081786130995789108e+02 3.219751559276168109e+02 7.541634751916494184e-02 1.530240302257308144e-02 1.697585302675047148e+00 4.292965011956790394e-02 4.511824727329580492e+04 1.133706154886432705e+04 6.202138447539778249e-02 1.835925052050477291e+00
0.000000000000000000e+00 2.467900000000003047e+01 6.892024085947478852e+03 3.801116331872367482e+01 4.296063758254334286e-01 8.655206753819565113e-02 5.803227869744730150e+00 3.743275866718106304e+00 1.715506496953234361e+01 3.166280514119427153e+03 7.103801905736494809e+05 1.570200182592001958e+01 6.986257181472718125e-01
0.000000000000000000e+00 2.467900000000003047e+01 4.706382195120930191e+03 4.901439480572263818e+01 5.501010039194538237e-01 8.705259557031713724e-02 2.981701313651284124e+01 3.467168416176626078e+00 2.862919584028304953e+01 3.851133166320646524e+03 4.313267585184569471e+06 1.287852806407881623e+01 6.919265300890301562e-01
0.000000000000000000e+00 2.527600000000001046e+01 3.889142183768390623e+03 5.471606930353123062e+02 6.411954417407783602e+00 1.174926595569606991e-01 1.961037247906731451e-02 2.367635178857725009e+00 9.970147236724870299e-02 1.490146441031342692e+04 3.640151234278647735e+03 2.299806027902139505e+00 4.177483837542935730e-01
0.000000000000000000e+00 5.986400000000003274e+01 1.530449470464395972e+03 2.700793183172472709e+02 1.219205701277141124e+08 1.160772543547958641e-01 2.491410003276015375e-02 2.391138051275491172e+00 1.187549297526677566e-01 7.754646123251304743e+03 2.557760726394353696e+03 4.162429426690612716e-18 1.383990916122569692e-01
0.000000000000000000e+00 7.192000000000007276e+00 3.243952701121617793e+03 9.662837833128177181e+02 1.019212444418358388e+01 2.046591613225616224e-01 2.375663765062704935e-02 2.712068075284339130e+00 1.108043251951357083e-01 7.443788143624256008e+03 1.334586118750216656e+03 3.713644267064234450e-01 2.302403517406611533e-01
0.000000000000000000e+00 1.000000000000000000e+00 3.550042595214502398e+03 7.002056400817521080e+02 1.343767734075019835e+06 1.108457231003374122e-01 1.434391583933431434e-02 2.623374728818956392e+00 9.598677960177107171e-02 2.272476971003753715e+04 4.752202974869097488e+03 1.187349127930059607e-14 1.753052213973664564e-01
0.000000000000000000e+00 4.959000000000003183e+00 3.456014980689238200e+03 8.542508808997376946e+02 8.636274864543105778e+00 1.174982000152958728e-01 1.402541300670818655e-02 2.657350694374879474e+00 9.087772183595886621e-02 2.192223975838341721e+04 4.295609599842546231e+03 4.814034428581605574e-01 2.342261936755332952e-01
0.000000000000000000e+00 6.091000000000008185e+00 6.080785837224202623e+03 1.859546121302824304e+03 2.342269370341514545e+01 2.054569671188924140e-01 1.575925205227914072e-02 2.821958850522077178e+00 8.342145650146218228e-02 1.605959170088968131e+04 1.933259023409450720e+03 5.037691845173333793e-02 2.691694646021904891e-01
