# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.200801037185508449e+02 8.408545379656867880e+00 1.705850000000000364e+02 4.501321971954088212e+02 1.047942402485362819e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.661830000000000496e+02 5.581639245223066155e+02 1.347074730895531719e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.715590000000000259e+02 5.311559926905823659e+02 1.227596520604526788e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.606330000000000382e+02 7.202115155126540458e+01 1.784379117436870057e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.109810000000000514e+02 7.202115155126540458e+01 1.453509352202898363e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.611740000000000350e+02 9.902908338298988156e+01 2.330437044156010261e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.610260000000000673e+02 1.440423031025308092e+02 7.140095223650910893e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.609440000000000168e+02 2.160634546537962137e+02 5.230231552263152901e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.607340000000000373e+02 3.589354140436188027e+04 1.053708884484346656e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.610260000000000673e+02 7.202115155126539037e+01 3.606027381651639245e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.710170000000000528e+02 4.231242653636843443e+02 9.819691815013994303e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.698940000000000623e+02 3.511031138124189397e+02 8.211628188998986901e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.607340000000000373e+02 8.102379549517354462e+01 1.905892695365236522e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.603180000000000405e+02 1.170343712708062469e+02 3.876987234772465026e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.607340000000000373e+02 9.902908338298990998e+01 2.466066537293802813e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.092860000000000582e+02 7.202115155126537616e+01 1.530237668738568543e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.601100000000000136e+02 1.350396591586226123e+02 3.092509438895723620e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.596500000000000341e+02 7.202115155126540458e+01 1.785659526195275363e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.610260000000000673e+02 1.080317273268980784e+02 2.520013392912481939e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.607340000000000373e+02 2.790819622611534783e+02 6.704839679875749092e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.652690000000000623e+02 8.102379549517355883e+01 1.945298720629329069e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.606330000000000382e+02 7.202115155126541879e+01 1.635522586900313858e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.610260000000000673e+02 7.202115155126540458e+01 1.801366200842865008e+33
