# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.666800000000000068e+02 1.297899999999998499e+01 5.873624997137932223e+04 2.048601644124877566e+03 4.660544005770915031e+09 1.622034172101020355e-01 1.831755825480316235e-02 1.623971695024086337e+00 3.483712422065663589e-02 3.495912757213859004e+04 4.204487217119382876e+03 7.252420641528585541e-13 4.439211511450283254e+00
0.000000000000000000e+00 2.015600000000000591e+01 3.659774821953198989e+04 1.470431844171665034e+03 8.470196556325563009e+00 1.915154706017406228e-01 2.912914685770934264e-02 1.746340459715436388e+00 5.871771102164625999e-02 1.518922263151847801e+04 2.523488120977790459e+03 4.055561469594859147e+01 3.479760365207349881e+00
0.000000000000000000e+00 1.253899999999998727e+01 6.262039068629119720e+04 1.380405404732583293e+03 4.807230391039144735e+00 1.627709520661275167e-01 2.423333173715163519e-02 1.746682132596924397e+00 5.911908927981558703e-02 2.097844095202218523e+04 3.383371288285506125e+03 1.130974255894452085e+02 4.363793525486635794e+00
0.000000000000000000e+00 2.423399999999998045e+01 5.120503816540588559e+03 9.042655694769960064e+02 3.506775811163516998e+00 1.452389374139602396e-01 1.758426808805476152e-02 2.673727385870487971e+00 1.202227887784155236e-01 1.447984475585856489e+04 2.659031441191366866e+03 5.813126927462088922e+00 5.311590871803097968e-01
0.000000000000000000e+00 1.379399999999998272e+01 1.791426115460554865e+04 1.473432725486301024e+03 1.528421397046076935e+00 2.168720812721041946e-01 2.092483685158185586e-02 3.182270358922767883e+00 2.007399053690982482e-01 1.054459858656205142e+04 1.565389614713692936e+03 4.212121852573390868e+01 1.215100912421154922e+00
0.000000000000000000e+00 1.064400000000000546e+01 4.899138804898221133e+04 1.836539364557262843e+03 2.715024133142639240e+00 2.541882421257888325e-01 2.647462569257124851e-02 2.263240160148866753e+00 9.342580882594386793e-02 1.150646192333787621e+04 1.449730577388939082e+03 1.076281314780682408e+02 2.577523119288525510e+00
0.000000000000000000e+00 1.135999999999995680e+01 2.380399088146448776e+04 2.122623383219232892e+03 2.314376872017902542e+00 2.612570993925493745e-01 2.217307454616276180e-02 2.835167926379873027e+00 1.259715677262894240e-01 1.181692914572213886e+04 1.416792337989353427e+03 4.860700554429784859e+01 1.455672499527360220e+00
0.000000000000000000e+00 6.068999999999959982e+00 2.865041420460216250e+04 2.157633665223320349e+03 4.109046976870816437e+00 4.019769510264533663e-01 4.010012228960620900e-02 2.310041669565760181e+00 1.043411902235389932e-01 5.369073654954800077e+03 6.428826751432836772e+02 4.975457728500589383e+01 2.175632400507747199e+00
0.000000000000000000e+00 2.894599999999996953e+01 4.495820356211048784e+04 5.941745002979379251e+02 1.695319758823659262e+00 9.077633585763722479e-02 1.961639863427592709e-02 2.035107335699972264e+00 1.145059111291026610e-01 2.287391413792045205e+04 6.152642222311063051e+03 1.180481561939814981e+02 2.470850282242269103e+00
0.000000000000000000e+00 3.773699999999995924e+01 5.800703581191412923e+03 1.209355169798328461e+03 6.809550489595542544e+00 1.473147004312246044e-01 1.414189708048129573e-02 2.570402622764496936e+00 8.130532444768340250e-02 2.093236713307465106e+04 3.005853815233742353e+03 2.200053497913522893e+00 4.177525895998991934e-01
0.000000000000000000e+00 1.022499999999996589e+01 1.826936544350402983e+04 2.359693007075480637e+03 1.384551617543826296e+01 3.039428441553800320e-01 2.479523544346532576e-02 2.211008802339141877e+00 5.841318150274864285e-02 1.098817846494698097e+04 1.133255568617119707e+03 4.730053192434612974e+00 1.235156980775043767e+00
0.000000000000000000e+00 1.253899999999998727e+01 7.210117505299966433e+04 3.000881314636052366e+02 1.359179546860094456e+00 7.593367599431476156e-02 2.120854781627226973e-02 1.972278854834802475e+00 1.250554630842185266e-01 2.735762068313135387e+04 9.469785540928785849e+03 1.843689830911884826e+02 3.062707386281775523e+00
0.000000000000000000e+00 1.379399999999998272e+01 8.928622204813662393e+03 1.018299059433166121e+03 1.335456574771967109e+00 1.951358022930208547e-01 1.858490098468239954e-02 3.832000143921581170e+00 3.355641653596027618e-01 8.779740129016776336e+03 1.378709484654225662e+03 1.105085997533701203e+01 5.959603073176442667e-01
0.000000000000000000e+00 6.068999999999959982e+00 4.709383076435996918e+04 7.052071089394717092e+02 7.440667466412537179e-01 1.641332957958332728e-01 2.713880574397082787e-02 3.207969560538810772e+00 3.867369556680995135e-01 8.022790481366254426e+03 1.985522075804664155e+03 1.247970870535336303e+02 2.007729941934625728e+00
0.000000000000000000e+00 1.126200000000000045e+01 1.180846797309266549e+04 1.618475322360376595e+03 4.143231931972815394e+08 2.764139955857077835e-01 2.785700506560919928e-02 2.136218737554498759e+00 6.629637358834419847e-02 8.307240878852315291e+03 1.056002949070485556e+03 4.159252683928281381e-16 9.830343074752997401e-01
0.000000000000000000e+00 3.660499999999996135e+01 3.866135427022746171e+03 6.591935954483856221e+02 3.600540531623977358e+00 1.284518301108973914e-01 1.723595730194747364e-02 2.684677853932631475e+00 1.247444693276329175e-01 1.469958912304300429e+04 3.085234419295669340e+03 3.818260372607154896e+00 4.217508544192439812e-01
0.000000000000000000e+00 1.379399999999998272e+01 3.361687278032590257e+04 7.692259103183740763e+02 1.022460665259269152e+00 2.258237527849256965e-01 3.348340723210350284e-02 3.137969332211108409e+00 3.371289818791169957e-01 5.291296062207783507e+03 1.126525171188500963e+03 9.176725890850126177e+01 1.743992819133608263e+00
0.000000000000000000e+00 3.161000000000001364e+00 6.559926553794316533e+03 1.269372796091049395e+03 2.353974557026106584e+00 2.123776866232239269e-01 2.037181008591262138e-02 3.293207462333300306e+00 1.947743739125682993e-01 1.010626435368881357e+04 1.538570409976491646e+03 7.329473069303632293e+00 5.492395684011149859e-01
0.000000000000000000e+00 1.169899999999995543e+01 7.905321676522786220e+03 2.420710927139747355e+02 2.229474183137745312e+13 5.998923384178126567e-02 1.709082485722124289e-02 1.830394389706703429e+00 5.848458753231419727e-02 4.290822391835110466e+04 1.675973585959566117e+04 1.838602781855171123e-22 9.436185002888790585e-01
