# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.160499999999999545e+02 5.959199999999998454e+01 1.411614570404774349e+04 1.485436250744848167e+03 5.338041794633638859e+07 2.245092578777246883e-01 2.582610226155417424e-02 1.958025089619759296e+00 5.778792702180102214e-02 1.055871611030968961e+04 1.466746980866994818e+03 8.393318965223639823e-13 1.266929026973098837e+00
0.000000000000000000e+00 6.062900000000001910e+01 1.392709018122567795e+04 6.211824321296637663e+02 1.702266488478937149e+08 9.610242084132802898e-02 1.710505415440721766e-02 1.787908197351175010e+00 4.707403916715691833e-02 3.054689705382149259e+04 6.864698089596686259e+03 1.781959520619482849e-12 1.422720559351137615e+00
0.000000000000000000e+00 6.234599999999999653e+01 1.164041861947305188e+04 1.242364864259327533e+03 3.304945665449967152e+00 1.595867041904486527e-01 1.772206697158469277e-02 2.490824496618485373e+00 9.346951076899326361e-02 1.771755557603731359e+04 2.793752524862103201e+03 1.865788973071391510e+01 9.549359816775914167e-01
0.000000000000000000e+00 6.952300000000002456e+01 3.791913629174479865e+04 1.593467978071746074e+03 3.210468312033381011e+00 2.549676482379674702e-01 3.190629889168120070e-02 2.081340641269735503e+00 9.343120465416564213e-02 8.211825263703742166e+03 1.189737349706022997e+03 8.386836207634246421e+01 2.610222775288134844e+00
0.000000000000000000e+00 5.713999999999998636e+01 4.025982371716132911e+04 2.511737660350378974e+03 3.298892187915221541e+01 3.402070951860646786e-01 3.529913680134128678e-02 1.749203026936180905e+00 5.200299073555412349e-02 1.007791288627863287e+04 1.058421145619753588e+03 6.749088355233233472e+00 3.852437172219961514e+00
0.000000000000000000e+00 6.190600000000000591e+01 2.714297149088478182e+04 1.809531432725541890e+03 4.814682329507619762e+00 2.364632288226728440e-01 2.486289402910065588e-02 2.127717570604178210e+00 7.017657580310276977e-02 1.279249033396655250e+04 1.645109187061588727e+03 4.192832165276721668e+01 2.028112616906981192e+00
0.000000000000000000e+00 6.001100000000002410e+01 3.364288041838763456e+04 1.890555228220715435e+03 1.787430024747766577e+00 2.977160066041507624e-01 2.582087036448471595e-02 2.910334423699796780e+00 1.557459213155228950e-01 7.820642948029273612e+03 9.549048826073735654e+02 8.441889065377638701e+01 1.761901609347715336e+00
0.000000000000000000e+00 6.072699999999997544e+01 9.488786716879048981e+03 8.552511746712763170e+02 5.946258365869030449e+00 1.518219745306126911e-01 2.020251665283947021e-02 2.193611110778150408e+00 7.677229616963417158e-02 1.510416447716157563e+04 2.689247698473416222e+03 9.677526319295905566e+00 9.400953374441884947e-01
0.000000000000000000e+00 6.952300000000002456e+01 3.601057577563590894e+04 1.062311985381164050e+03 9.529263776864296265e-01 2.208851691024221742e-01 2.277628868699130976e-02 3.550645286795574229e+00 3.138245122618892879e-01 8.119309412526448796e+03 1.291597852804238755e+03 8.992044028336010797e+01 1.640277198985969243e+00
0.000000000000000000e+00 8.710399999999998499e+01 5.041480608588512041e+03 1.062311985381164050e+03 7.147047768761356175e+07 1.666763239502799532e-01 2.064150946401344458e-02 2.345330916107855490e+00 8.118880877369534510e-02 1.149638570860039908e+04 2.003089569827964397e+03 1.306477761341037793e-16 3.614148459872789654e-01
0.000000000000000000e+00 6.316100000000000136e+01 5.905734427203676205e+03 6.661956518492046371e+02 3.736138577109504588e+00 1.147207797656782935e-01 1.600955741361576035e-02 2.493309837462385214e+00 9.645483749291168529e-02 2.194980653061523844e+04 4.647457070739729716e+03 7.422595433592017677e+00 6.007835761590215595e-01
0.000000000000000000e+00 5.543599999999997863e+01 1.393609282516958592e+04 9.722855459420824218e+02 4.923282703065223309e+00 2.378228686988817508e-01 3.266824946008688862e-02 2.143873897992456534e+00 9.520808563504397359e-02 6.542164787245584193e+03 1.110073139325901138e+03 1.971315444725999200e+01 1.352649612064737994e+00
0.000000000000000000e+00 6.837299999999999045e+01 1.272073589274201004e+04 7.742273791761031134e+02 2.348508780565005338e+00 1.743613887001602136e-01 2.428143312061444709e-02 2.486524991649956107e+00 1.378575399266115109e-01 9.360647640448763923e+03 1.771076697857550016e+03 2.907529315754673860e+01 1.119387717199901155e+00
0.000000000000000000e+00 7.360099999999999909e+01 8.579519678544342241e+03 5.851718563540308651e+02 1.953195276302762240e+00 1.498207133144739966e-01 2.103676254218239672e-02 2.757902035440359612e+00 1.697276283254533225e-01 1.161007399954223547e+04 2.363759310629199263e+03 1.949665341418990039e+01 8.301218659011528889e-01
0.000000000000000000e+00 6.458899999999999864e+01 1.203653495300500435e+04 4.861427729710416088e+02 2.174851557470045549e+00 1.432485798416765488e-01 2.922882060554915160e-02 2.320422299827380019e+00 1.591152257241229828e-01 7.617304337460414899e+03 2.006239322082893977e+03 2.759547535257701512e+01 1.075775283381018355e+00
0.000000000000000000e+00 8.597199999999997999e+01 2.592761455845543423e+03 3.691084017002349356e+02 1.453518880322788144e+06 9.721132494258862000e-02 2.071080934667304113e-02 2.193940767396887814e+00 9.565294741487330443e-02 1.263351554829270935e+04 3.890860985327999970e+03 4.588587536767398819e-12 2.673047305488318592e-01
0.000000000000000000e+00 5.252800000000002001e+01 4.978462100981155345e+03 4.681374850832249308e+02 6.514008807749631202e+00 1.088016407753088083e-01 1.761818156491505930e-02 2.264798454824150209e+00 8.697499201783952250e-02 1.863349513480623864e+04 4.346342758419075835e+03 3.517663579680748054e+00 5.707073795043853259e-01
0.000000000000000000e+00 6.193900000000002137e+01 5.608647177054714120e+03 3.150925380367862090e+02 2.567527625236604827e+00 1.381526482391973731e-01 3.218729246001454658e-02 2.383950121766630126e+00 1.751911238719564279e-01 6.422632219606177387e+03 2.084919971793347031e+03 1.209844136139152759e+01 7.364352169779756485e-01
0.000000000000000000e+00 6.190600000000000591e+01 2.431614129249709367e+04 5.761692124101228956e+02 9.262884885530238144e-01 2.286278058927222745e-01 3.641304493277566778e-02 3.348558135682478731e+00 4.697278469547362389e-01 3.364491350496013183e+03 7.731133635050216526e+02 6.156249981646517000e+01 1.365897168322620869e+00
0.000000000000000000e+00 5.543599999999997863e+01 1.478234135589693506e+04 1.080317273268980784e+02 2.954911677744406884e+00 3.688732823604619349e-02 2.930315542032145559e-02 1.710269015139451954e+00 1.193433500753283694e-01 2.513627026586080683e+04 2.726785959172877119e+04 2.788089451125548024e+01 1.580840082504092470e+00
0.000000000000000000e+00 5.828500000000002501e+01 2.871843418106690933e+03 3.330978259246023754e+02 7.409730676561321339e+00 1.280855842795094457e-01 3.540663881215493081e-02 2.083225663878683243e+00 1.260075285615490648e-01 5.165428582622948852e+03 1.918175605385743665e+03 2.201763571054948354e+00 5.071805284758175159e-01
0.000000000000000000e+00 6.821100000000001273e+01 6.932035836809186549e+03 3.781110456441432461e+02 3.606651998231806378e+00 1.790824313402853418e-01 3.531850159223689362e-02 2.247135863263786337e+00 1.423436132822947509e-01 5.259338312923333433e+03 1.336422679443197467e+03 1.233307149732290142e+01 8.618484302281173015e-01
0.000000000000000000e+00 1.408770000000000095e+02 1.854544652445088104e+03 3.691084017002349356e+02 1.545074782239022282e+00 1.683186867054182745e-01 3.228147678313752350e-02 3.490041409917000514e+00 4.400864677830714777e-01 3.989189867125876845e+03 1.240520962290179568e+03 3.478992493203946879e+00 3.232681442250558423e-01
0.000000000000000000e+00 6.258899999999999864e+01 8.993641299964110658e+03 2.610766743733369708e+02 1.270775056652083679e+00 1.191568517475570660e-01 3.167317040760212615e-02 2.718558487440397631e+00 3.051992735668064838e-01 6.630721340703970782e+03 2.506580619747558558e+03 2.124971147981187514e+01 8.281283283245801652e-01
0.000000000000000000e+00 8.820499999999998408e+01 2.196645122313593674e+03 4.771401290271330708e+02 9.217799473775109220e+00 1.450364034677025793e-01 2.327772949284757920e-02 2.481083735067515228e+00 1.209645119787324807e-01 7.111728402651053329e+03 1.717794701258020496e+03 4.777754733894404859e-01 2.344091069076083000e-01
0.000000000000000000e+00 6.234599999999999653e+01 1.308984429444223861e+04 1.260370152147143870e+02 1.035557209742212992e+00 1.079701580053232385e-01 4.341132159031413362e-02 2.739904059015562332e+00 3.487185572799166855e-01 7.797920860277718930e+03 5.461879664901169235e+03 3.176090677815193786e+01 1.010314666382698734e+00
0.000000000000000000e+00 6.193900000000002137e+01 6.382874556230800408e+03 5.401586366344902501e+01 6.837678411540943912e-01 1.671800294760384872e-02 3.256224072955163820e+02 3.011317791689796408e+00 6.711738393266956315e+00 6.870122302174404031e+05 4.027778486160561371e+10 1.925636887043490830e+01 8.222765019212335824e-01
0.000000000000000000e+00 5.120999999999997954e+01 4.753396002383457017e+03 1.350396591586225554e+02 2.417280441619639841e+00 8.687005276494756678e-02 3.882515468058286845e-02 2.168337271800624411e+00 2.143085390766542309e-01 7.150208670975979658e+03 4.435901712708502600e+03 1.054286306166868492e+01 7.250974648184376203e-01
0.000000000000000000e+00 7.360099999999999909e+01 1.640281726580038230e+04 3.601057577563268808e+01 2.995447630026416563e-01 8.313164715942431005e-02 9.324002615325289511e+00 3.749211454122282738e+00 2.472604122880867195e+01 3.105522237170933295e+03 1.183114229977583745e+06 5.040311314867323489e+01 1.226868030617781935e+00
0.000000000000000000e+00 6.216500000000002046e+01 4.825417153934720773e+03 2.160634546537959864e+02 2.582354511355310578e+00 1.900318579238884920e-01 6.399631747183012753e-02 2.266517977770778902e+00 2.539961766199180238e-01 2.049521982958720400e+03 8.937629688343197358e+02 1.104375218007325010e+01 7.884372879091635644e-01
0.000000000000000000e+00 7.831299999999998818e+01 1.112726791467030125e+04 3.601057577563270229e+01 6.051299775006163673e-01 8.851090660790954245e-02 6.920744520681227918e-01 2.760501017113284217e+00 1.952436831827053521e+00 3.077026817389392818e+03 5.676356203598807042e+04 3.036711193034902934e+01 9.930078060638273252e-01
0.000000000000000000e+00 5.679599999999999227e+01 1.476433606800943608e+03 4.681374850832249308e+02 3.795684502107381508e+00 2.099693061360108359e-01 3.211033471143277113e-02 3.075299512967272442e+00 2.418018422198744966e-01 3.435414991998082769e+03 8.279294791981581056e+02 9.351593221933052202e-01 1.883703352745761395e-01
0.000000000000000000e+00 6.586399999999997590e+01 1.287378083978871246e+03 2.610766743733369140e+02 1.621028997793927218e+01 1.595750434050715871e-01 3.733859303302212995e-02 2.388276987954472297e+00 1.657630074278478860e-01 3.174143711836774401e+03 1.099506378138802347e+03 1.022806966356566843e-01 1.941021385204564909e-01
0.000000000000000000e+00 6.234599999999999653e+01 5.131507048027592646e+03 2.250660985977043822e+02 1.294883665503392178e+00 4.226813346481056444e-01 1.275425959391663089e-01 3.637279419278394599e+00 1.206282629171974152e+00 3.004065835719912911e+02 1.403727084166777388e+02 1.006680113465001014e+01 5.685269874628470221e-01
0.000000000000000000e+00 6.837299999999999045e+01 1.120829171016547116e+04 1.440423031025307239e+02 8.858154081076644593e-01 1.569535953522416816e-01 6.366703113543141501e-02 2.959188140042575910e+00 6.163346356663009784e-01 2.513514522579458571e+03 1.590324944304876908e+03 2.983208663719763010e+01 9.632925403636359851e-01
0.000000000000000000e+00 5.693700000000001182e+01 4.789406578159089804e+03 4.951454169149495783e+02 7.984495315249884761e+00 8.453625354325671193e-01 3.295615156467986973e-01 1.917156571113203034e+00 3.779660379961221617e-01 2.230454610437099063e+02 8.447142149974425251e+01 5.942638984794584189e+00 1.772798575968913326e+00
0.000000000000000000e+00 7.360099999999999909e+01 4.465311396178402902e+03 3.601057577563270229e+01 6.294962318381973621e-01 9.575233644003658395e-02 4.690116270615283689e+00 3.482424351608431667e+00 1.168643912943028518e+01 4.088979594299290511e+03 6.012906656508272281e+05 1.158644464824397247e+01 6.251503182648842083e-01
0.000000000000000000e+00 6.582299999999997908e+01 8.102379549517361284e+02 4.501321971954083523e+01 1.495539075509082938e+00 3.655685932701693841e-02 2.223335035188770689e+03 2.382779769384420376e+00 2.905502559552379438e+01 8.443435865213547004e+03 1.222539294960684299e+09 2.436987276397430069e+00 8.565818653971686292e-01
0.000000000000000000e+00 6.582299999999997908e+01 7.283138950621598269e+03 2.700793183172451251e+01 5.047057562960993726e-01 9.135666566580026571e-02 9.156870365291238656e+00 3.508587322658848873e+00 8.073979145460695506e+00 4.507233585692888482e+03 1.520951188820818439e+06 2.235857540539920407e+01 8.260731525665803154e-01
0.000000000000000000e+00 6.938400000000001455e+01 1.332391303698412457e+03 2.430713864855206054e+02 3.763979220547520299e+01 1.322944015612585456e-01 2.889415108319743491e-02 2.475714673046616632e+00 1.549836771184469331e-01 5.408592976562398690e+03 1.783393942914809941e+03 9.087581388951165504e-03 1.286674309192975818e-01
