# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.627200000000000273e+02 3.810000000000002274e+00 5.999261894844048220e+04 3.069901584872702642e+03 8.999086813589267209e+00 2.141913678409720634e-01 2.131350075419876505e-02 1.829777535679657507e+00 4.327225697290385670e-02 2.595682896187793085e+04 2.924652062272039075e+03 5.550889806327223397e+01 4.043090260915350953e+00
0.000000000000000000e+00 1.619300000000004047e+01 6.314054344749453594e+04 5.422592535547382795e+03 2.370772473380936773e+00 5.327676323458485630e-01 3.077919622442232619e-02 3.067034618886606889e+00 1.269231958206876176e-01 7.171989455585009637e+03 5.692206408923877916e+02 1.457856969096745843e+02 2.550025600078679400e+00
0.000000000000000000e+00 9.016000000000017778e+00 1.262370739690220398e+04 1.083318154583622345e+03 7.467044126459235542e+00 1.179402346004536223e-01 1.466878544240171785e-02 2.144531678096361471e+00 5.776134541074848250e-02 3.345641142957887496e+04 5.759009997352183746e+03 9.164409893124529916e+00 1.077182617193149117e+00
0.000000000000000000e+00 7.396999999999991360e+00 1.816333430372027215e+04 1.961576086000446594e+03 3.111911273539514244e+00 2.088846697355814241e-01 1.908848733038869330e-02 2.584951471042174376e+00 9.163895426428136926e-02 1.675511266621913455e+04 2.176033490622273348e+03 3.106809309844598843e+01 1.287904824343160115e+00
0.000000000000000000e+00 6.681000000000040018e+00 1.557357372918938199e+04 1.376404229646411750e+03 1.213135685694830279e+01 1.669187685283640421e-01 1.972108583807694396e-02 2.035358852282669329e+00 5.594504236687744547e-02 1.959142625404384671e+04 2.943711416118903344e+03 6.373821089345075741e+00 1.288873577332801723e+00
0.000000000000000000e+00 1.504300000000000637e+01 6.731977082500212418e+03 9.022649819339128499e+02 1.148866008291909147e+01 1.575695604657192106e-01 2.305090189173188836e-02 2.144286864236775614e+00 7.763395872914960472e-02 1.140037495718418540e+04 2.214867164849114033e+03 2.309584617558896991e+00 6.759804126507751310e-01
0.000000000000000000e+00 1.582900000000000773e+01 6.317655402327075717e+04 9.402761452526362973e+01 1.481050728973615602e+43 2.426634804201565840e-02 1.910679730128030801e-02 1.167805544379155736e+00 4.243930414170424270e-02 8.814880417034884158e+04 6.832252939715897082e+04 8.818905879496365410e-48 8.522655916084133310e+00
0.000000000000000000e+00 3.377400000000000091e+01 5.913736777376141617e+03 1.154339012363341908e+03 8.713029323941222870e+00 1.581369767654432490e-01 1.605991209768457134e-02 2.477051485250082674e+00 7.818384355628162086e-02 1.706417804055648958e+04 2.518401523778491992e+03 1.660394780044105900e+00 4.203824685356443713e-01
0.000000000000000000e+00 2.105999999999994543e+00 1.835439041408539924e+04 6.701968269353895948e+02 2.042066442057951292e+01 1.074139971096316204e-01 1.997143724442702536e-02 1.741662942869386388e+00 5.504670858984178627e-02 2.551317934099140984e+04 5.551178871096451076e+03 5.476239840212982379e+00 2.070574567123748100e+00
0.000000000000000000e+00 6.261999999999999567e+00 1.733509106088073895e+04 6.119797294314498686e+03 5.444802190876086426e+11 7.440453762183051323e-01 3.904744259002626561e-02 2.972851561771599371e+00 8.697865020008027637e-02 3.924524791662835923e+03 2.926384762999256850e+02 4.205024010776003588e-32 6.420868168042027646e-01
0.000000000000000000e+00 8.576000000000021828e+00 5.646858399128593010e+04 6.421886013321191058e+02 6.358699193833078356e-01 1.010079966273468161e-01 1.607984874237644926e-02 3.158302422531400033e+00 2.916259117014816105e-01 2.529784093738269439e+04 6.212358500134538190e+03 1.511093226511404737e+02 2.164255881942831028e+00
0.000000000000000000e+00 9.831000000000017280e+00 1.613173765371167792e+04 1.510443595033490510e+03 1.447833115240197976e+00 2.023176664158753968e-01 1.656474677649200089e-02 3.384424364995865187e+00 2.047467739402856757e-01 1.429496020880384458e+04 1.810105000544647055e+03 3.656296980154841947e+01 1.092548700742204337e+00
