# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
4.287090209706017845e+02 1.103203833809598500e+01 7.069700000000000273e+01 3.781110456441485326e+02 2.631778231623790733e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.249900000000002365e+01 1.080317273268996843e+02 7.348204700697265607e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.172693885071013938e+03 1.817060282663262630e+37
0.000000000000000000e+00 0.000000000000000000e+00 6.451999999999998181e+00 1.100323148699903442e+02 1.655488661525849548e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.490999999999985670e+00 1.182847384852396135e+04 2.472369257570007202e+37
0.000000000000000000e+00 0.000000000000000000e+00 1.711999999999989086e+00 8.102379549517467012e+02 1.759887954879646962e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.148399999999998222e+01 1.300381903008976906e+03 8.666657641009209201e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.050999999999987722e+00 1.421617508120275306e+04 2.158060848156182518e+37
0.000000000000000000e+00 0.000000000000000000e+00 4.055999999999983174e+00 7.162103404264826167e+02 1.689334739692015903e+36
0.000000000000000000e+00 0.000000000000000000e+00 5.507999999999998408e+01 1.260370152147161917e+02 1.185665733466892353e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.390408342448059557e+03 2.754322565869068063e+36
0.000000000000000000e+00 0.000000000000000000e+00 6.531000000000005912e+00 1.770519975635299375e+02 2.467587179096739057e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.843999999999994088e+00 8.970634543218850013e+03 9.688195251242984605e+36
0.000000000000000000e+00 0.000000000000000000e+00 9.807000000000016371e+00 3.931154522173292207e+02 6.258976609021379367e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.786999999999977717e+00 1.270373089862615927e+02 1.718686395838083355e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.402173909435709902e+02 1.466329999095762782e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.490999999999985670e+00 9.002643943908297786e+01 1.889045895261183670e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.778999999999996362e+00 6.361868387028533789e+02 7.197471833388361365e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.778999999999996362e+00 3.250954757522442833e+02 3.711196414090873898e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.913000000000010914e+00 9.002643943908302049e+01 1.069471476914471129e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.804000000000030468e+00 7.801291124282315650e+03 9.274895254732799658e+36
0.000000000000000000e+00 0.000000000000000000e+00 5.497000000000014097e+00 2.352690950674702435e+03 3.906717412546211662e+36
