# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.812500000000000000e+02 2.234699999999997999e+01 4.543434339736582479e+04 2.458722090458491948e+03 3.295872318475132812e+12 2.299836838572520969e-01 2.548786103820506466e-02 1.686348078873835643e+00 4.143997512019574614e-02 1.927641958243752379e+04 2.257463177840374556e+03 2.511886854275707807e-18 4.007132004839377259e+00
0.000000000000000000e+00 2.583600000000001273e+01 1.689796268271551162e+04 1.593467978071756079e+03 2.796523969958154154e+01 2.090828079373728832e-01 2.748477617629186201e-02 1.850197118190911372e+00 5.733540330589483730e-02 1.109678415720166959e+04 1.689721881996724051e+03 2.582867008959721655e+00 1.801221804397503234e+00
0.000000000000000000e+00 2.711299999999999955e+01 5.193625291241230298e+04 6.181815508150316418e+02 1.974029336351671660e+01 1.288571978514011229e-01 3.184486701809465664e-02 1.359890839326562739e+00 5.549028851869736156e-02 1.637013020539798526e+04 3.631912360204676588e+03 3.490794523913314151e+01 6.902302045863155655e+00
0.000000000000000000e+00 2.064299999999997226e+01 3.715391155651130975e+04 5.541627494361287063e+02 1.157623119072456186e+00 1.366537369704270422e-01 3.469062713991602487e-02 2.313002888746823693e+00 2.169783906203431034e-01 7.647826083343549726e+03 2.547705794692883501e+03 1.084269885847637624e+02 2.089548728453741511e+00
0.000000000000000000e+00 2.755299999999999727e+01 3.240051555412686139e+04 1.923564922681724966e+03 1.578743434965281134e+00 2.281826513359030972e-01 1.873909858691874541e-02 3.034240456580443723e+00 1.571280087380948209e-01 1.400222130315993491e+04 1.665468841492082674e+03 7.891355865525417812e+01 1.672537031721631262e+00
0.000000000000000000e+00 2.755299999999999727e+01 3.744599733780290262e+04 3.735096942950369339e+03 3.046530590588607534e+00 5.539899487320916194e-01 3.701156058735628751e-02 2.823885674156685788e+00 1.316132659853180009e-01 4.565709512158376128e+03 3.976840600632207270e+02 7.353496043583261610e+01 2.059578496223933630e+00
0.000000000000000000e+00 5.231099999999997863e+01 5.131507048027695419e+03 1.008296121717721348e+03 1.687757266034977734e+08 1.444123929678979290e-01 1.386778603394821403e-02 2.549858931174660004e+00 7.384736788165005561e-02 2.064430434798700298e+04 3.064632952078471590e+03 3.122197261143900999e-19 1.836801081937681490e-01
0.000000000000000000e+00 2.593399999999996908e+01 9.016648056709755110e+03 1.167342831393433471e+03 1.288023889666388122e+01 1.687669908969898214e-01 1.833584116331371874e-02 2.218137016053864485e+00 6.543476273607765070e-02 1.624101666437433778e+04 2.387353670766648975e+03 2.166051282258685706e+00 7.553036296124955307e-01
0.000000000000000000e+00 2.521800000000001774e+01 2.005789070702752360e+04 1.935568447940268925e+03 3.076378783355100843e+00 2.657615763388966879e-01 2.242049446431348958e-02 2.586264158291550874e+00 9.972718782951746352e-02 1.049004737030139768e+04 1.203601178802641243e+03 3.718962883751544268e+01 1.369879096395294038e+00
0.000000000000000000e+00 3.473000000000001819e+01 4.322569474979367078e+04 1.193350469453613186e+03 5.269912478562974734e+00 1.929272486207941617e-01 3.065174134316537083e-02 1.755931603346795100e+00 6.710285664295560781e-02 1.258849222622826528e+04 2.151337224795177008e+03 7.541599060436446678e+01 3.624633615977125078e+00
