# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.263099999999999454e+02 7.978399999999999181e+01 3.874737953458460106e+04 1.269372796091063037e+03 2.802923817009273844e+00 2.063339209513828376e-01 2.674180354290104852e-02 2.126937696047977333e+00 9.276790675362614480e-02 1.151665355006115533e+04 1.804873620982181819e+03 8.928175468093041900e+01 2.478787726538015157e+00
0.000000000000000000e+00 6.740099999999995362e+01 3.973767036841467052e+04 4.069195062646528640e+03 1.811191616390544112e+01 5.497821255416653896e-01 4.821619966166040133e-02 1.891590152943933845e+00 6.447250396022602414e-02 5.462220283877258225e+03 4.879854721122796946e+02 1.468280952086761815e+01 3.810981413556396635e+00
0.000000000000000000e+00 7.216699999999997317e+01 2.358692713304051722e+04 1.935568447940273245e+03 5.121957896576921243e+00 3.073870906239316025e-01 2.868068869964231216e-02 2.204948125515745705e+00 7.677093549243138582e-02 8.350294633479827098e+03 9.430749434443915789e+02 3.372544411076286508e+01 1.800545744699959538e+00
0.000000000000000000e+00 6.985299999999995180e+01 2.210149088229539484e+04 2.385700645135686500e+03 3.981094224744429866e+00 3.957840553608708567e-01 3.297088192574541138e-02 2.495983265904955672e+00 1.044492210098855456e-01 5.692989488015634379e+03 6.072891265737373487e+02 3.570039883723115537e+01 1.640540942006533776e+00
0.000000000000000000e+00 7.978399999999999181e+01 3.370589892599511950e+04 7.202115155126597301e+01 3.054877513336260453e+00 1.996995357857356268e-02 2.588073279860490794e-02 1.574605571124986225e+00 9.446277119380541709e-02 9.926007211387484858e+04 1.749389567050669866e+05 7.206712475848907218e+01 3.159098716270904550e+00
0.000000000000000000e+00 7.260699999999997090e+01 1.460228847701887935e+04 1.071314629325081569e+03 3.461426170842452965e+00 1.623680260284553201e-01 1.824495637822251201e-02 2.364230048459505351e+00 8.712853320754317121e-02 1.623411227027293353e+04 2.465755860041233973e+03 2.342413940342141032e+01 1.082213772258161066e+00
0.000000000000000000e+00 7.088999999999998636e+01 1.254968565780786230e+04 1.269372796091062582e+03 1.078639167869149297e+08 1.729709309153067420e-01 2.337677922486013429e-02 1.919208756504512836e+00 5.566992347236374150e-02 1.326092158118663065e+04 2.236284347517298556e+03 3.502262790507419142e-13 1.124399576804087530e+00
0.000000000000000000e+00 7.484999999999996589e+01 1.272073589274211554e+04 8.732564625591005552e+02 1.326169002681073739e+00 2.492571896738246251e-01 3.278271779594251617e-02 3.281166478278049414e+00 3.168380002100085746e-01 4.125201705784854312e+03 8.093403509771889048e+02 3.409651411729376491e+01 1.039631275368366303e+00
0.000000000000000000e+00 6.278899999999998727e+01 7.958337246414801484e+03 7.202115155126599575e+02 3.833197337500644064e+00 1.446913274590723719e-01 2.158651439614871562e-02 2.307176753454764917e+00 1.051396576850066183e-01 1.187887418049988446e+04 2.388778084581844269e+03 1.236496404177463049e+01 8.311458504016657756e-01
0.000000000000000000e+00 7.342199999999996862e+01 8.282432428395486568e+03 9.002643943908250321e+02 2.557503908040889673e+00 1.817684505284346275e-01 2.176317823290454048e-02 2.706850395366600548e+00 1.387628800545741836e-01 1.019438165592029327e+04 1.768498367686742313e+03 1.587750267586226371e+01 7.993096414415266082e-01
0.000000000000000000e+00 7.098799999999994270e+01 8.822591065029966558e+03 9.182696822786414259e+02 7.044115350854116109e+00 1.734949087452052896e-01 2.458875279419725154e-02 2.158922536919250401e+00 8.074769533379226594e-02 1.084963598343385274e+04 2.003977656743513080e+03 7.304429192542794880e+00 9.045808893192356370e-01
0.000000000000000000e+00 9.736499999999995225e+01 1.860846503205840418e+04 9.722855459420907209e+02 1.667319427984200519e+00 1.622064400432238207e-01 1.782007466751633559e-02 2.862360088353665954e+00 1.672419346988315292e-01 1.489375010255593406e+04 2.376122955726066266e+03 3.774991505900877797e+01 1.147944778756260886e+00
