# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
5.511075760176934182e+02 9.177974571163412421e+00 4.951799999999997226e+01 1.260370152147135514e+03 1.361868537427153934e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.192359999999999474e+02 7.742273791760974291e+02 2.840798138486917648e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.214129999999999541e+02 8.102379549517303303e+01 3.967174276556735374e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.306459999999999582e+02 9.722855459420760553e+02 3.179975364502671242e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.262209999999999468e+02 1.350396591586217028e+02 4.614145222111057909e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.298669999999999618e+02 1.350396591586216459e+02 4.447247084286527856e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.012299999999993361e+01 6.031771442418435072e+02 5.212844891966665135e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.356599999999998118e+01 7.202115155126489299e+01 5.866302712589644233e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.205959999999999468e+02 2.250660985977029327e+02 8.163953322854145659e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.225079999999999245e+02 1.710502349342541493e+02 6.097121485111850739e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.852899999999993952e+01 5.221533487466704173e+02 4.402415169479389232e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.236879999999999313e+02 9.002643943908110202e+01 3.162277660168379717e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.114199999999993906e+01 9.002643943908114466e+01 7.229213618340516693e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.114199999999993906e+01 9.002643943908114466e+01 6.734542059466747885e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.431899999999995998e+01 3.601057577563246355e+02 8.856074486770229943e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.675999999999993406e+01 5.761692124101192576e+02 3.638606620400623355e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.467339999999999236e+02 5.401586366344866974e+02 1.486453234579965510e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.759999999999990905e+00 8.902614566753578629e+01 7.337875059127420861e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.417999999999892680e+00 1.080317273268973395e+02 8.567488632219914314e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.281919999999999504e+02 5.851718563540273408e+02 1.967493728265856417e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.298979999999999677e+02 1.512444182576562753e+03 4.980916734400911014e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.298979999999999677e+02 9.002643943908111623e+01 2.964831389524352096e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.303199999999999363e+02 8.102379549517301029e+02 2.697045518629790609e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.285719999999999459e+02 7.832300231200055123e+02 2.704373145328238972e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.437399999999996680e+01 2.160634546537947358e+02 1.714791182581228981e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.946369999999999436e+02 5.041480608588542509e+02 9.750133686590100617e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.930959999999999468e+02 2.610766743733352087e+02 5.086253455341107055e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.512199999999995725e+01 2.520740304294272960e+02 2.345953346668575248e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.505599999999992633e+01 9.902908338298929891e+01 7.977533722754541304e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.111913923277570575e+03 5.518868047600899265e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.200389999999999304e+02 8.102379549517303303e+01 2.954370313543794707e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.216519999999999300e+02 7.402173909435559551e+01 5.295211066874949544e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 1.540452408179832844e+02 2.472089144077065508e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.603999999999928150e+00 1.150337837277148481e+02 1.924712338914535605e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.760599999999993770e+01 8.102379549517301882e+01 6.933824978701822531e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.797499999999996589e+01 1.350396591586217028e+02 9.602993166648945099e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.224999999999909051e+00 1.445424499883024509e+03 2.081630005459109708e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.103999999999928150e+00 1.370402467017123854e+03 1.562972788256686006e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 1.540452408179832844e+02 2.202483981631399149e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.424699999999995725e+01 9.002643943908114466e+01 7.214414733627832244e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.763599999999996726e+01 7.202115155126492141e+01 5.873313521910178615e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.852899999999993952e+01 7.202115155126492141e+01 4.307477008167297615e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.763599999999996726e+01 1.170343712708054795e+02 1.002679461180783980e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.319569999999999368e+02 1.710502349342541777e+02 8.722033314384656022e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.852899999999993952e+01 1.530449470464378976e+02 1.213663022236066616e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 9.502790829680786544e+01 1.075139205385094127e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.244869999999999663e+02 5.221533487466707584e+02 1.817450346000906460e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.199209999999999354e+02 8.102379549517303303e+01 2.959664677883868232e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.199209999999999354e+02 4.771401290271302855e+02 1.836017787695031682e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.886699999999996180e+01 7.202115155126489299e+01 3.735524495399806111e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.196859999999999218e+02 9.002643943908114466e+01 3.287759970996985981e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.154513804773167067e+03 1.009011826167699296e+37
0.000000000000000000e+00 0.000000000000000000e+00 2.839599999999995816e+01 5.961750878410261976e+02 1.122242243843460973e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.278959999999999582e+02 1.980581667659784557e+02 6.659209541822901126e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.238899999999999295e+02 2.340687425416108738e+02 1.088971408860312911e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.167999999999994998e+01 1.170343712708054795e+02 1.522332484207008514e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.941799999999994952e+01 2.340687425416109022e+02 1.651860422814523001e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.808499999999992269e+01 1.960575792228878242e+02 2.142526928534560505e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.515499999999997272e+01 1.550455345895286143e+02 6.439686552230912359e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.163089999999999691e+02 3.360987072392363189e+02 3.382869674891000101e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.808399999999994634e+01 7.202115155126492141e+01 5.001270258523886483e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.603999999999928150e+00 1.140334899561694755e+02 1.589962471033456084e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 8.702555812444509797e+01 1.304467030765622440e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 2.960869563774223820e+02 3.745056976331242244e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.531999999999925421e+00 7.602232663744629804e+01 8.918603139701659471e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.805799999999993588e+01 2.520740304294272107e+02 1.922862280831509058e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.785199999999997544e+01 4.281257342214082087e+02 8.753114311999041255e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.274799999999993361e+01 1.146336662190966990e+03 8.111414742674174588e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.805799999999993588e+01 9.902908338298925628e+01 8.742415892120024567e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.411899999999991451e+01 5.981756753841167438e+02 9.641461239676466741e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.246529999999999632e+02 5.491612805783947806e+02 1.911304291832517692e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.213399999999995771e+01 4.681374850832216907e+02 5.902911755136230413e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.316519999999999300e+02 1.593467978071736070e+03 5.129579308443887254e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.316629999999999541e+02 3.330978259246000448e+02 1.076259741513341686e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.227459999999999241e+02 3.060898940928759657e+02 1.085270185428300602e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.338829999999999245e+02 2.070608107098866242e+02 6.497223942306135887e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.338829999999999245e+02 3.330978259246003859e+02 1.045205590718812959e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.908299999999996999e+01 4.381286719368616787e+02 8.623394680364441888e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.241109999999999474e+02 2.340687425416108454e+02 9.740052925619039774e+33
0.000000000000000000e+00 0.000000000000000000e+00 9.317999999999983629e+00 9.702849583989855375e+01 8.830799004185586457e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.317999999999983629e+00 1.579463865270100769e+03 1.336339904130517616e+36
0.000000000000000000e+00 0.000000000000000000e+00 2.908299999999996999e+01 4.231242653636813884e+02 8.244123661227360471e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.807999999999992724e+00 3.378992360280178218e+03 2.802948540707766868e+36
0.000000000000000000e+00 0.000000000000000000e+00 9.134399999999993724e+01 2.700793183172434624e+02 1.298776105280386020e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.423000000000001819e+00 1.070314335553520664e+02 8.725222247101718508e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.989999999999895408e+00 4.141216214197733052e+02 3.329608067188503400e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.043199999999990268e+01 7.802291418053698635e+01 5.990732461121045261e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.322629999999999200e+02 3.791113394156861887e+02 2.161942901690608433e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.794999999999959073e+00 8.902614566753580050e+01 7.469089788983012468e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.008199999999999363e+01 1.690496473911635178e+02 1.325711187889549017e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.673999999999978172e+00 1.280376027578043079e+02 1.060027924911771291e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.752999999999929059e+00 1.380405404732576642e+02 1.152703184424038484e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.807999999999992724e+00 1.460428906456205027e+02 1.229629667778050295e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.000899999999990087e+01 1.960575792228878242e+02 1.692987826187658388e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.818999999999959982e+00 1.580464159041646894e+02 1.980534450800314890e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.004999999999995453e+00 8.902614566753577208e+01 1.155625544376278444e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.917999999999892680e+00 9.002643943908113044e+01 1.194404747596738811e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.032599999999990814e+01 1.360399529301670611e+02 1.124571697242396462e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.956999999999993634e+00 2.250660985977028758e+02 2.420314867748410672e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.018899999999996453e+01 2.200646297399761409e+02 1.830795531237750972e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.552999999999997272e+00 9.002643943908111623e+01 1.043942705638558883e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.000899999999990087e+01 1.290378965293496094e+02 1.084676863312394815e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.818999999999959982e+00 1.090320210984427405e+02 1.404195006660991911e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.917999999999892680e+00 1.900558165936157593e+02 2.325729243289563655e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.917999999999892680e+00 7.802291418053698635e+01 9.887064902697736110e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.956999999999993634e+00 7.802291418053698635e+01 7.642656802267295435e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.818999999999959982e+00 4.171225027344094656e+02 5.481172034715240059e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.328499999999996817e+01 7.202115155126492141e+01 4.876295177921315255e+33
0.000000000000000000e+00 0.000000000000000000e+00 9.423000000000001819e+00 3.260957695237829626e+02 2.874179846855051071e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.271289999999999623e+02 4.411295532514973843e+02 1.496911345475599780e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.509999999999990905e+00 7.702262040899165640e+01 6.523932188294957590e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.657999999999901775e+00 1.633479728933548813e+03 1.393752590792285608e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.293119999999999550e+02 6.121797881857515904e+02 2.029245713279518738e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.166999999999916326e+00 1.570461221326193311e+02 2.015230949343746231e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.225539999999999736e+02 7.562220912882813764e+02 2.691333599581399016e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.304899999999997817e+01 1.640481785334366975e+02 9.450372373596805808e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.304899999999997817e+01 1.070314335553519953e+02 6.114946829974404626e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.496099999999995589e+01 5.671665684662109470e+02 2.762743395982427834e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.496099999999995589e+01 1.710502349342541777e+02 8.332083257724787498e+33
0.000000000000000000e+00 0.000000000000000000e+00 9.872999999999933607e+00 9.912911276014373243e+02 8.168996301163210799e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.286289999999999623e+02 3.691084017002325481e+02 1.235332469916307600e+34
