# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
4.804808415652822191e+02 1.015205002993545058e+01 5.056099999999997863e+01 3.060898940928756247e+02 3.220736792693079946e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.241199999999997772e+01 7.202115155126486457e+01 7.310767031348388767e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.639699999999999136e+01 8.102379549517300461e+01 9.390545315538254715e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.701299999999997681e+01 7.202115155126489299e+02 8.208186328165425537e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.701299999999997681e+01 9.902908338298922786e+01 1.139385465292875335e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.188099999999997181e+01 9.002643943908111623e+01 9.270969677407137784e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.082699999999999818e+01 9.902908338298919944e+01 1.048126061726194042e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.082699999999999818e+01 5.581639245223026364e+02 5.796924298962745067e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.056099999999997863e+01 2.250660985977027337e+02 2.371046158252225469e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.701299999999997681e+01 2.070608107098865673e+02 2.241232949507800345e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.082699999999999818e+01 7.202115155126489299e+01 7.522954843409839910e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.386000000000001364e+01 7.112088715687409604e+02 6.980016672845919143e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.386000000000001364e+01 1.080317273268973395e+02 1.088288278681409260e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.056099999999997863e+01 9.002643943908111623e+01 9.471221971572438187e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.579599999999999227e+01 7.202115155126486457e+01 8.223001296846917919e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.192700000000002092e+01 1.485436250744838162e+03 1.519611706963042847e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.188099999999997181e+01 1.260370152147135627e+02 1.300083934959605703e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.940100000000001046e+01 1.260370152147135627e+02 1.339695574620778022e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.402600000000001046e+01 7.922326670639138229e+02 7.788889415310899832e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.386000000000001364e+01 7.202115155126493562e+01 7.064639203348469304e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.326299999999997681e+01 5.581639245223026364e+02 5.494872575456538562e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.940100000000001046e+01 8.102379549517300461e+01 8.777206123087881076e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.940100000000001046e+01 2.430713864855190707e+02 2.620006891070953358e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.018700000000001182e+01 1.890555228220703441e+02 2.022981383815166410e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.241199999999997772e+01 8.102379549517296198e+01 8.284046145778516633e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.188099999999997181e+01 1.710502349342541208e+02 1.749085643700105191e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.173300000000000409e+01 7.202115155126490720e+01 7.466034406375909927e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.188099999999997181e+01 2.430713864855190138e+02 2.496729759008716625e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.087500000000000000e+01 9.002643943908111623e+01 9.338620194604540958e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.018700000000001182e+01 9.002643943908111623e+01 9.609503091474351096e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.027499999999997726e+01 1.620475909903460092e+02 1.716361562714525581e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.018700000000001182e+01 8.102379549517300461e+01 8.241821406381753368e+33
