# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.934900000000000091e+02 3.457699999999999818e+01 5.892930666928709979e+04 2.822829023301005691e+03 1.039004731569136908e+01 2.721467169275700315e-01 2.963707021303133363e-02 1.745809324780259963e+00 4.920977275495367481e-02 1.549899501718484680e+04 1.761921843987495322e+03 5.358407958984234654e+01 4.716292245706910968e+00
0.000000000000000000e+00 3.934300000000001774e+01 4.459109574795359367e+04 1.440423031025318323e+03 4.426061430451606604e+00 1.945854672408579011e-01 2.772084472470303165e-02 1.845480526761153151e+00 6.813598638226844861e-02 1.290749084053766092e+04 2.036444834801766092e+03 8.060613974939168713e+01 3.088754192327185510e+00
0.000000000000000000e+00 3.744800000000003593e+01 2.474326673294699867e+04 1.827536720613372381e+03 2.261195706047348430e+00 2.209898037368183965e-01 1.954512338663449977e-02 2.679417877978112372e+00 1.132284218058780823e-01 1.369096709452726827e+04 1.694935228411005255e+03 5.376378379262315832e+01 1.499615642318294251e+00
0.000000000000000000e+00 2.996500000000003183e+01 5.754690067700433247e+03 3.571048764416935342e+02 1.301973379900751837e+01 6.224559218408465266e-02 1.664139981677368804e-02 1.946668141007844133e+00 6.978295775727180739e-02 3.519337806414897932e+04 1.322483669598979577e+04 2.139178279192642584e+00 7.015274581274871801e-01
0.000000000000000000e+00 3.809700000000003683e+01 1.563259106171057101e+04 1.044306697493355614e+03 2.987122520829960108e+08 1.454982852078140487e-01 2.220270835596598047e-02 1.766037125382334594e+00 5.120203600736509403e-02 1.644034335648125489e+04 2.936447399851904265e+03 1.177349214088847931e-12 1.682367682741457315e+00
0.000000000000000000e+00 3.702900000000000347e+01 1.530049352955752147e+04 1.851543771130460755e+03 2.538427242044796467e+09 2.909993480293609491e-01 2.998251353206937697e-02 2.038432501925920626e+00 5.968397663757765703e-02 8.571883611911607659e+03 1.075226280373409054e+03 9.347940309193183972e-17 1.297226278590116078e+00
0.000000000000000000e+00 3.816399999999998727e+01 1.226760281423208289e+04 5.491612805784023976e+02 6.733700954744022305e+00 9.841946124069597679e-02 1.864318889859304176e-02 1.952945564657421640e+00 6.591321786481718625e-02 2.570527247114846614e+04 6.376316013008053233e+03 1.339511276868278422e+01 1.294413553442716802e+00
0.000000000000000000e+00 4.059800000000001319e+01 3.586553317876183428e+04 1.341393947642327475e+03 1.003961145654388210e+00 2.079330280226281691e-01 1.893815600844441643e-02 3.367677297073064846e+00 2.589389149147083291e-01 1.038450067229597153e+04 1.438990787945555212e+03 1.029112178117719765e+02 1.770965974020023648e+00
0.000000000000000000e+00 6.454099999999999682e+01 5.909735602289962117e+03 9.992934777738141747e+02 7.608170976006720210e+00 1.569152908746914432e-01 1.717114234925182226e-02 2.446614417915100592e+00 8.137588513011624614e-02 1.602458649053327827e+04 2.525874415474116176e+03 2.408431137745875805e+00 4.821368397651210058e-01
0.000000000000000000e+00 4.696000000000003638e+01 5.755790390849832329e+04 1.170343712708071052e+03 3.108738030127616181e+00 2.015632946217462695e-01 2.761840988990575674e-02 1.928410729620075870e+00 7.938393428073475810e-02 1.203996206697574416e+04 1.842217599174159204e+03 1.225053581165615952e+02 3.257805341660992671e+00
0.000000000000000000e+00 3.978300000000001546e+01 1.589866920494162878e+04 1.152338424820254659e+03 3.156679547529229968e+00 1.850763808135310329e-01 2.036781309365569281e-02 2.452370451952413433e+00 9.478250260712665909e-02 1.452854026740618428e+04 2.183091021046166588e+03 2.765753826575847896e+01 1.164613244642690670e+00
0.000000000000000000e+00 5.103800000000001091e+01 3.773108106269128257e+03 5.041480608588610721e+02 6.121681924052894352e+00 1.030589356975680493e-01 1.660824087950137432e-02 2.350588052922927496e+00 9.479137444242390076e-02 1.860912722009511708e+04 4.443833959629220772e+03 2.519350082302409977e+00 4.302054805683707128e-01
0.000000000000000000e+00 4.581000000000000227e+01 8.701555518672979815e+03 6.031771442418520337e+02 3.901831291113879274e+00 1.215358237289653476e-01 1.856021116411213021e-02 2.290703803145880180e+00 9.380098079588916615e-02 1.697426268750743475e+04 3.641585236152973721e+03 1.201088315565539766e+01 8.298871714869563432e-01
0.000000000000000000e+00 3.287299999999999045e+01 1.308884400067079696e+04 6.621944767630283195e+02 1.847797843642312188e+01 1.489355793111675208e-01 2.532834057420586815e-02 1.816698211187803391e+00 6.299685791674389246e-02 1.327265356452964261e+04 2.649750190373806618e+03 4.172327432376177647e+00 1.600519292502344593e+00
0.000000000000000000e+00 4.202600000000001046e+01 1.137434047624210325e+04 5.581639245223107082e+02 3.447847599490916792e+00 1.287821107541584909e-01 2.675093419860682595e-02 2.121725302913889610e+00 1.029172010870830767e-01 1.125568884828402588e+04 3.145976581380217340e+03 2.102930085084370049e+01 1.166501278170820388e+00
0.000000000000000000e+00 8.372599999999999909e+01 2.097616038930616014e+03 2.880846062050637784e+02 5.719234039188164864e+00 9.245895304546616900e-02 2.080012091777388994e-02 2.399370185543757916e+00 1.268801188592627860e-01 1.365682047050423171e+04 4.680709451260216156e+03 1.374524954477532646e+00 2.990535305102079433e-01
0.000000000000000000e+00 4.444800000000003593e+01 1.396210046322987182e+04 4.501321971954118908e+02 1.561286504934613628e+00 1.801056781745997426e-01 3.717539726818760992e-02 2.531616159281648404e+00 2.399103623829715037e-01 4.497900232667703676e+03 1.218631142621705976e+03 3.781532128993141129e+01 1.192976788691631596e+00
0.000000000000000000e+00 6.340899999999999181e+01 3.680080785515407115e+03 3.511031138124213271e+02 6.131109884427472956e+00 8.842019674249271266e-02 1.911695679882987470e-02 2.204801660018205656e+00 1.038852608836243058e-01 1.681761299350630725e+04 5.209210529340092762e+03 2.935917671445034571e+00 4.986961289316326762e-01
