# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.117366937327485630e+02 8.493860817503897209e+00 1.101469999999999914e+02 9.542802580542640953e+02 3.787092084410423964e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.053099999999994907e+01 7.702262040899196904e+01 2.301256948517450994e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.934100000000000819e+01 1.330390716155315545e+02 4.239243910763276247e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.053099999999994907e+01 8.602526435290012330e+01 2.589658573262121061e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.934100000000000819e+01 9.502790829680822071e+01 2.270484340416444292e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.059699999999997999e+01 1.020299646976256724e+02 3.157858640227148639e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.054999999999995453e+01 4.798409222103045977e+03 1.592492022130990955e+36
0.000000000000000000e+00 0.000000000000000000e+00 2.059699999999997999e+01 2.126624558305414212e+03 6.438346811371655946e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.908100000000001728e+01 2.400705051708839619e+02 7.638591358900830560e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.913999999999998636e+01 6.862015272801102128e+02 2.308402845906239877e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.908100000000001728e+01 1.700499411627095014e+02 5.332320976406074311e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.934100000000000819e+01 1.050308460122617191e+02 3.422887970816637243e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.535899999999992360e+01 3.250954757522387695e+02 1.206182183116678908e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.839299999999991542e+01 9.602820206835367856e+01 3.396252725904074967e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.535899999999992360e+01 8.802585189599082582e+01 3.164557212928417691e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.892009999999999650e+02 3.511031138124176891e+02 6.951277193047516188e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.524099999999998545e+01 1.150337837277152460e+02 5.062384627458978948e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.533799999999996544e+01 8.665544942897369765e+03 3.799992894020614783e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.264379999999999882e+02 4.501321971954076275e+02 1.534510994195585653e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.535899999999992360e+01 1.660487660765280964e+02 7.351758718550104089e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.524099999999998545e+01 9.602820206835360750e+01 4.333116982315527488e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.523399999999992360e+01 9.702849583989898008e+01 4.335108783875293199e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.524099999999998545e+01 1.850543477358897348e+02 7.809027795717321603e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.517499999999995453e+01 7.802291418053732741e+01 3.053239945621052001e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.524099999999998545e+01 7.902320795208265736e+01 3.462111622420936228e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.962869999999999777e+02 8.732564625590910055e+02 1.674062755230504980e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.681799999999998363e+01 2.270666861407945021e+02 9.140539875520909177e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.681700000000000728e+01 1.440423031025304113e+02 5.726705010757766057e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.685799999999994725e+01 4.838420972964859175e+03 1.911835693472143103e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.831829999999999927e+02 3.511031138124178028e+02 7.238600844174594076e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.685799999999994725e+01 7.802291418053732741e+01 3.040683252481548062e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.667799999999999727e+01 9.702849583989896587e+01 3.463802465980419604e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.681700000000000728e+01 2.100616920245234667e+02 8.186027156840465653e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.925809999999999604e+02 1.314386015810590379e+03 2.572485027760992267e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.018799999999998818e+01 1.055309928980344466e+03 8.122798442715876555e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.018799999999998818e+01 8.802585189599082582e+01 6.911964391722242962e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.018799999999998818e+01 1.021299940747802339e+03 7.774482991032109863e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.410999999999944521e+00 8.902614566753615577e+01 7.312000510449202762e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.018799999999998818e+01 1.850543477358897348e+02 1.376550611530232550e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.544799999999997908e+01 1.060311397838071201e+02 4.273439175877652025e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.533799999999996544e+01 2.020593418521607134e+02 8.666405172914263320e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.030700000000001637e+01 1.050308460122617760e+02 3.529042810645837802e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.839299999999991542e+01 7.902320795208268578e+01 2.620202532844723956e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.018799999999998818e+01 1.060311397838071059e+02 4.689439280386572991e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.030700000000001637e+01 1.040305522407164034e+02 3.384329322666006066e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.544799999999997908e+01 1.740511162488909349e+02 6.844324469313186473e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 7.602232663744661068e+01 3.126760223024162644e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 1.030302584691710592e+02 4.521391291844954430e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.889099999999996271e+01 8.602526435290013751e+01 3.221973859170915224e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.913999999999998636e+01 1.520446532748932214e+02 5.587847272719920702e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.821309999999999718e+02 1.800528788781629999e+02 5.316184790565706146e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 1.270373089862594611e+02 5.527965936807028483e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.533799999999996544e+01 7.702262040899195483e+01 3.473531117697962185e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 7.902320795208267157e+01 3.619038146396545342e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.420600000000001728e+01 8.402467680980940656e+01 3.683031952684018102e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.426699999999993906e+01 9.802878961144433845e+01 4.812996116568633884e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 2.530743242009735638e+02 1.158267965666335676e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.480599999999992633e+01 9.502790829680826334e+01 4.233308681335311755e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.010599999999999454e+01 1.160340774992606612e+02 6.703621640112057412e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.010599999999999454e+01 8.702555812444551009e+01 6.269829780027051856e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.416499999999996362e+01 1.160340774992606327e+02 5.911895665231253052e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.416499999999996362e+01 8.702555812444548167e+01 3.957839871636679578e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.517499999999995453e+01 2.860840186619702195e+02 1.199676937309528953e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.533799999999996544e+01 8.602526435290010909e+01 3.054747739803014735e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.833749999999999432e+02 2.340687425416119254e+02 4.808098409343036280e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.788199999999994816e+01 3.380992947823281725e+02 4.911359493600007461e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.043700000000001182e+01 1.080317273268978170e+03 7.561917078541421451e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.043700000000001182e+01 1.080317273268978226e+02 7.606436535083116247e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.892579999999999814e+02 2.430713864855200086e+02 4.812422672109816461e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.762999999999999545e+01 1.080317273268978226e+02 7.945782924133064418e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.555899999999999750e+02 7.202115155126521984e+01 1.866766449824811293e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.555899999999999750e+02 7.202115155126521984e+01 1.866766449824811293e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.928919999999999391e+02 3.421004698685097196e+02 6.664745906998688028e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.555899999999999750e+02 5.221533487466729184e+02 1.353405676122988382e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.922919999999999732e+02 2.700793183172444287e+02 5.296517815473535240e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.171199999999998909e+01 8.262426552964595885e+02 1.476618282949304843e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.848099999999999454e+01 2.250660985977037285e+02 1.113918354283070187e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.899409999999999741e+02 4.231242653636830937e+02 8.375542349694398880e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.552659999999999627e+02 2.520740304294280918e+02 3.402523651628452632e+33
0.000000000000000000e+00 0.000000000000000000e+00 7.367799999999999727e+01 7.202115155126519142e+01 4.876295177921315255e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.721799999999996089e+01 8.102379549517334567e+01 5.946241032068369038e+33
0.000000000000000000e+00 0.000000000000000000e+00 7.028699999999992087e+01 5.491612805783970543e+02 3.875196773990214146e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.337500000000000000e+01 3.390995885538737298e+02 5.796978959400157899e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.005200000000002092e+01 1.260370152147141738e+02 8.953348382182296681e+33
0.000000000000000000e+00 0.000000000000000000e+00 7.050199999999995271e+01 6.121797881857544326e+02 4.318789115997017883e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.851160000000000139e+02 4.141216214197750105e+02 8.395030111245166051e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.525400000000001910e+01 7.202115155126520563e+01 5.091007781844009738e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.903199999999992542e+01 9.002643943908151414e+01 6.512835683436089951e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.669999999999993179e+01 2.520740304294280349e+02 2.124084888672561494e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.134399999999999409e+02 3.060898940928771594e+02 5.376243333519279994e+33
0.000000000000000000e+00 0.000000000000000000e+00 6.994700000000000273e+01 5.671665684662139029e+02 4.030329463540659809e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.971199999999998909e+01 9.002643943908151414e+01 4.623810213992594629e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.991999999999996618e+01 8.102379549517337409e+01 8.694457910908308790e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.848299999999994725e+01 1.872549940332895858e+03 2.036305563689052469e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.943399999999996908e+01 6.571930079052949623e+02 7.003981723067494295e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.775999999999953616e+00 7.702262040899196904e+01 6.801051665949117154e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.775999999999953616e+00 9.902908338298966839e+01 9.700763397243908452e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.775999999999953616e+00 1.350396591586222712e+02 1.247233912747843310e+35
0.000000000000000000e+00 0.000000000000000000e+00 4.822199999999997999e+01 9.002643943908154256e+01 1.000092203428732202e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.389599999999995816e+01 7.802291418053731320e+01 4.018740716179101662e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.793000000000006366e+00 1.660487660765281532e+02 1.562195876261638937e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.793000000000006366e+00 9.702849583989898008e+01 7.936848797211563525e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.591000000000008185e+00 9.902908338298965418e+01 9.970111881575186951e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.775999999999953616e+00 1.860546415074351216e+02 1.637881561998209721e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.161999999999922650e+00 2.360693300847026421e+02 2.358540916810826244e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.458999999999946340e+00 4.541333722815891747e+02 3.881082948956897145e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.591000000000008185e+00 2.120622795676142118e+02 1.874116504958762365e+35
0.000000000000000000e+00 0.000000000000000000e+00 7.958999999999946340e+00 1.330390716155315829e+02 9.166540404418724951e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.908000000000015461e+00 8.602526435290010909e+01 6.602339761963762945e+34
0.000000000000000000e+00 0.000000000000000000e+00 7.847999999999956344e+00 2.060605169383421469e+02 2.161658420722918504e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.393200000000001637e+01 9.002643943908152835e+01 8.123107153951203262e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.393200000000001637e+01 9.102673321062687251e+01 1.898850530278774334e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.991999999999996618e+01 5.671665684662140166e+02 5.714163215114940226e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.812599999999997635e+01 3.511031138124179165e+02 3.924968290199977566e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.909489999999999839e+02 5.851718563540299556e+02 1.154615341293457935e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.804800000000000182e+01 2.290672736838852188e+02 1.644502593723512204e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.775999999999953616e+00 1.365400998159403116e+03 1.236961777197340767e+36
0.000000000000000000e+00 0.000000000000000000e+00 8.848999999999932697e+00 3.687082841916161669e+03 3.562675769244860134e+36
0.000000000000000000e+00 0.000000000000000000e+00 7.399999999999977263e+00 9.002643943908152835e+01 1.004515210088637428e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.868999999999914507e+00 1.760517037919816516e+02 1.869242702404096254e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.905269999999999868e+02 8.912617504469072855e+02 1.756359653204033242e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.935999999999921783e+00 2.160634546537955885e+02 2.532590596842787026e+35
0.000000000000000000e+00 0.000000000000000000e+00 8.116999999999961801e+00 1.180346650423513211e+02 1.195743644076463037e+35
0.000000000000000000e+00 0.000000000000000000e+00 6.935999999999921783e+00 2.179740157574472687e+04 2.613007764467848072e+37
0.000000000000000000e+00 0.000000000000000000e+00 8.257999999999924512e+00 7.602232663744663910e+01 8.200050611055462882e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.868999999999914507e+00 5.051483546304019683e+02 4.801335638781538115e+35
