# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
5.260800000000000409e+02 7.237500000000000000e+01 1.543953436380221501e+04 8.822591065029981792e+02 4.315366767255539138e+00 1.433839714707478563e-01 1.934720922592760017e-02 2.157553584231363342e+00 7.945841438450935990e-02 1.681160899160794361e+04 2.897502046596576747e+03 2.169596968110498736e+01 1.180754549642160312e+00
0.000000000000000000e+00 7.193500000000000227e+01 2.780016449879019274e+04 1.989584311603699689e+03 3.667595960529225874e+00 2.708716881409760635e-01 2.420820491786846232e-02 2.324943650634250236e+00 8.288671458414888227e-02 1.068553883502139979e+04 1.214154509711258243e+03 4.987282369962313311e+01 1.853498812849408983e+00
0.000000000000000000e+00 7.955200000000002092e+01 3.789212835991306201e+04 1.278375440034956910e+03 3.034490179376214236e+00 2.076004664315886372e-01 2.816337991414440134e-02 2.054458861985136053e+00 8.910955783460650093e-02 1.072483587706822436e+04 1.728714680704495095e+03 8.640047372116978863e+01 2.590483303635398027e+00
0.000000000000000000e+00 7.065800000000001546e+01 1.250467243808821513e+04 1.062311985381161094e+03 1.468852285940783739e+09 1.466002497268532323e-01 1.999274567028676980e-02 1.928108929366931568e+00 5.266115638475687977e-02 1.841175687743006347e+04 3.181965217027223389e+03 1.920479787292777716e-15 1.071420247285127969e+00
0.000000000000000000e+00 6.962099999999998090e+01 2.222752789751004457e+04 7.652247352321924154e+02 1.581964357199813875e+01 1.487068361077045209e-01 2.600216781693862403e-02 1.684807245032225786e+00 5.722345781511192775e-02 1.372512736720987050e+04 2.608659602025384629e+03 1.055604468345902269e+01 2.216623376974130810e+00
0.000000000000000000e+00 6.716899999999998272e+01 3.964764392897546350e+04 2.448719152743015002e+03 3.940404101285077587e+01 3.821496842064904254e-01 4.289025882890330765e-02 1.713631893475682455e+00 5.787009499865232443e-02 7.834945401904526989e+03 8.595528484241129945e+02 5.557051226315246062e+00 4.330535128449520599e+00
0.000000000000000000e+00 7.004000000000002046e+01 2.944764834052568040e+04 1.251367508203232092e+03 2.311935674763701876e+00 1.957027927527092981e-01 2.561090832283369548e-02 2.356805181223714740e+00 1.114764967900613996e-01 1.159211963762381311e+04 1.972440446484773702e+03 6.863056955723524766e+01 1.812671047801742041e+00
0.000000000000000000e+00 7.318999999999999773e+01 7.886316094863427679e+03 1.008296121717712026e+03 2.329910826524748568e+00 2.054764944356697320e-01 2.190689318645939673e-02 2.933623832808454512e+00 1.599754234463388602e-01 9.148135182221940340e+03 1.455209279443376545e+03 1.473262239161773302e+01 7.420528793488158081e-01
0.000000000000000000e+00 9.713299999999998136e+01 2.033697266928898898e+04 1.098322561156793427e+03 1.706227447063215719e+00 1.618921025763944144e-01 1.878152778416400034e-02 2.757561593314343362e+00 1.518630321113494108e-01 1.448435480399332300e+04 2.395255770679671059e+03 4.373286902457785175e+01 1.232742987491068254e+00
0.000000000000000000e+00 7.955200000000002092e+01 3.566847530576734425e+04 6.031771442418456672e+02 1.186245007170631416e+00 1.355965095717802660e-01 2.444869799501274421e-02 2.519183084208992618e+00 2.006337739099110784e-01 1.084012708576316800e+04 2.519239944602685682e+03 9.148378945786514294e+01 1.756947812767896355e+00
0.000000000000000000e+00 6.546499999999997499e+01 2.871843418106898753e+04 1.494438894688752271e+03 1.721092080193058704e+00 3.171656022845774081e-01 3.110357614846284702e-02 2.984786244533136124e+00 2.007781809538530249e-01 5.456110286332848773e+03 7.409464451315093356e+02 6.962320816505294374e+01 1.590574220504637593e+00
0.000000000000000000e+00 6.255700000000001637e+01 8.129387481348942856e+03 5.851718563540292735e+02 4.438725936959659002e+00 1.136636540135926021e-01 1.935929013741346377e-02 2.155098291111587905e+00 9.066627221678280613e-02 1.596508968854214436e+04 3.680585300274377005e+03 1.185513522993149316e+01 9.073903275621924003e-01
0.000000000000000000e+00 9.600099999999997635e+01 2.247960192793950409e+04 3.240951819806930985e+02 1.338660234271837224e+00 8.173552742405897076e-02 2.279326541405806567e-02 2.271943389661224000e+00 1.669988345842614852e-01 1.837705943517705964e+04 7.208935265458050708e+03 6.394710911919120377e+01 1.551701472438744345e+00
0.000000000000000000e+00 7.461799999999999500e+01 1.278375440034936400e+04 7.562220912882847870e+02 1.385867519050135055e+00 2.082516460469999720e-01 3.091915258040714432e-02 3.024166691395798523e+00 2.709126597174658091e-01 5.196512432743342288e+03 1.129213583589210884e+03 3.357719192588999135e+01 1.047897402654779597e+00
0.000000000000000000e+00 9.123500000000001364e+01 8.831593708973765388e+03 3.330978259246011817e+02 1.624775071189720643e+00 9.474303099471084733e-02 2.155531454134538075e-02 2.580176565601222549e+00 1.891129254621498890e-01 1.547906714318022023e+04 5.126069200972617182e+03 2.022639141766434179e+01 8.156333275195079002e-01
0.000000000000000000e+00 7.075599999999997181e+01 8.867604284749397266e+03 7.382168034004679384e+02 7.042226936896935463e+00 1.552896765944803692e-01 2.168317771415147893e-02 2.151456833719289197e+00 7.607976630217738734e-02 1.368081615956534915e+04 2.508187906067782933e+03 7.464318986592738625e+00 8.960659916020722315e-01
0.000000000000000000e+00 7.237500000000000000e+01 1.413415099193555216e+04 9.542802580542626174e+02 1.216709171859379657e+00 2.137166010440169905e-01 2.275342333511202325e-02 3.519006935491401755e+00 3.119892873887692986e-01 6.775419118312727733e+03 1.122226815028945111e+03 2.971229276693224719e+01 9.472120102462434632e-01
0.000000000000000000e+00 7.589299999999997226e+01 3.979168623207369365e+03 1.350396591586222712e+02 2.979116311300654019e+00 5.160393759324691243e-02 2.409747206974510725e-02 2.144519476076755637e+00 1.549671057383570083e-01 1.965486147448559859e+04 1.402521521113037670e+04 6.562373837358618012e+00 5.583000124617867321e-01
0.000000000000000000e+00 7.840199999999998681e+01 4.456308752234492204e+03 7.472194473443765901e+02 6.417601962472397226e+00 1.859698529285117863e-01 2.386159814807202809e-02 2.462193207940942319e+00 1.050971053069257727e-01 8.254683104361402002e+03 1.490546753368167856e+03 2.697603187678790260e+00 4.563345980993448459e-01
0.000000000000000000e+00 9.600099999999997635e+01 1.662788336439812701e+04 4.771401290271314224e+02 1.044619851041335812e+00 3.797522393727572609e-01 8.000598107794862357e-02 3.515801904010954715e+00 7.952552528202003757e-01 8.750901998722041526e+02 2.568354888276518295e+02 4.850968932555023372e+01 1.231717254898580638e+00
0.000000000000000000e+00 9.823399999999998045e+01 6.941038480753090880e+03 4.951454169149477593e+02 1.852188945149879196e+00 1.137618749849501343e-01 2.015483466470583893e-02 2.645607280722428456e+00 1.778696042656795484e-01 1.231143914972252423e+04 3.325291465363112366e+03 1.532556110889174583e+01 7.468915161437621464e-01
0.000000000000000000e+00 7.196800000000001774e+01 5.527623381559539666e+03 2.700793183172444287e+02 2.324272380176270136e+00 8.374774937012530174e-02 2.909588572455052216e-02 2.257865586883188058e+00 1.743631067224556686e-01 1.146014335315522294e+04 5.705876128690189034e+03 1.262327548722623405e+01 7.437740874816921588e-01
