# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
1.730000000000000000e+02 1.979000000000041837e+00 3.214599647018086870e+01 -4.124084223571231433e+01 -1.001704486310425679e+01 1.000293771545351440e+01 3.600694980298844712e+02
1.820000000000000000e+02 1.979000000000041837e+00 3.168281447472151058e+01 -4.082939918498877319e+01 -9.404413759286141428e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.880000000000000000e+02 1.979000000000041837e+00 3.138824201374827183e+01 -4.119557081571118573e+01 -8.744164212233261679e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.900000000000000000e+02 1.979000000000041837e+00 3.152403664045738196e+01 -4.311141697957766183e+01 -5.036222438572320215e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.750000000000000000e+02 1.979000000000041837e+00 3.171456190448902390e+01 -3.991035729181148639e+01 -1.148086146655406203e+01 1.000293771545351440e+01 0.000000000000000000e+00
1.760000000000000000e+02 1.979000000000041837e+00 3.171456190448902390e+01 -3.991035729181148639e+01 -1.148086146655406203e+01 1.000293771545351440e+01 0.000000000000000000e+00
1.740000000000000000e+02 1.979000000000041837e+00 3.246762212164777139e+01 -4.169364808662735555e+01 -1.056790326693490911e+01 1.000293771545351440e+01 0.000000000000000000e+00
1.810000000000000000e+02 1.979000000000041837e+00 3.119189146655011413e+01 -4.059160445460709354e+01 -8.785868880148308691e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.770000000000000000e+02 1.979000000000041837e+00 3.102102031789904402e+01 -3.971096196527239641e+01 -9.941144123811081812e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.780000000000000000e+02 1.979000000000041837e+00 3.102102031789904402e+01 -3.971096196527239641e+01 -9.941144123811081812e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.800000000000000000e+02 1.979000000000041837e+00 3.020345763156251806e+01 -3.855204740525789475e+01 -8.519889301959974404e+00 1.000293771545351440e+01 0.000000000000000000e+00
2.150000000000000000e+02 1.979000000000041837e+00 3.130602937214967696e+01 -4.153984325779131836e+01 -3.175659350439482331e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.110000000000000000e+02 1.979000000000041837e+00 2.953940498169492201e+01 -4.689391057315138056e+01 -7.831591846510892019e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.570000000000000000e+02 1.979000000000041837e+00 2.906246378066740021e+01 -4.679683695571551283e+01 -7.499072564301035193e+00 1.000293771545351440e+01 0.000000000000000000e+00
2.520000000000000000e+02 1.979000000000041837e+00 2.871843817249115105e+01 -4.752552016975089089e+01 -7.418430246558266994e+00 1.000293771545351440e+01 0.000000000000000000e+00
2.590000000000000000e+02 1.979000000000041837e+00 2.862326073559546558e+01 -4.726585158446021495e+01 -7.356069372379639759e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.040000000000000000e+02 1.979000000000041837e+00 2.820840791254918045e+01 -4.617563274997129952e+01 -7.467227166128843407e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.080000000000000000e+02 1.979000000000041837e+00 2.736476158497762867e+01 -4.587492939646875811e+01 -7.177715644953323704e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.830000000000000000e+02 1.979000000000041837e+00 3.163741082258256299e+01 -4.682726155467469198e+01 -4.907513429191829424e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.810000000000000000e+02 1.979000000000041837e+00 3.171667573979082988e+01 -4.740498860618889410e+01 -4.679689805072058562e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.460000000000000000e+02 1.979000000000041837e+00 3.108078929982740846e+01 -4.612495744147766175e+01 -5.010073165813792251e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.740000000000000000e+02 1.979000000000041837e+00 3.125423991674175639e+01 -4.647551648895135656e+01 -4.487333528721449305e+00 1.000293771545351440e+01 0.000000000000000000e+00
2.240000000000000000e+02 1.979000000000041837e+00 3.205298315549824650e+01 -4.473521926193458143e+01 -3.455673966169842348e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.770000000000000000e+02 1.979000000000041837e+00 3.206001385511819279e+01 -4.493244046904695210e+01 -3.460695393970383726e+00 1.000293771545351440e+01 0.000000000000000000e+00
3.100000000000000000e+02 1.979000000000041837e+00 3.137222859875914338e+01 -4.367932351527034740e+01 -6.197154375566167772e+00 1.000293771545351440e+01 0.000000000000000000e+00
1.910000000000000000e+02 1.979000000000041837e+00 2.671193568343507252e+01 -4.529754894908415963e+01 -4.402390754574057929e+00 1.000293771545351440e+01 0.000000000000000000e+00
