# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
8.100000000000000000e+01 2.238999999999975898e+00 1.275501436312195258e+00 9.149446886529420953e-01 1.503597586857419843e+00 1.000293771545341315e+01 3.418010085231974244e+02
1.630000000000000000e+02 2.238999999999975898e+00 -3.861562841000915625e-01 1.724296229375287703e+00 6.144536247419519759e-01 1.000293771545341315e+01 0.000000000000000000e+00
9.200000000000000000e+01 2.238999999999975898e+00 -1.053846199539033718e-01 1.168375658523397975e+00 3.766634604371972284e-01 1.000293771545341315e+01 0.000000000000000000e+00
1.370000000000000000e+02 2.238999999999975898e+00 4.448372673383164111e-01 -1.737890021234609561e+00 3.241427550194653229e-01 1.000293771545341315e+01 0.000000000000000000e+00
1.380000000000000000e+02 2.238999999999975898e+00 4.448372673383164111e-01 -1.737890021234609561e+00 3.241427550194653229e-01 1.000293771545341315e+01 0.000000000000000000e+00
8.700000000000000000e+01 2.238999999999975898e+00 3.161584940664529331e+00 3.867151470430072457e-01 -7.299396578532003632e-01 1.000293771545341315e+01 0.000000000000000000e+00
8.300000000000000000e+01 2.238999999999975898e+00 2.226176847412197457e+00 7.155085579692780362e-01 -5.973447598875684106e-01 1.000293771545341315e+01 0.000000000000000000e+00
1.200000000000000000e+01 2.238999999999975898e+00 2.758966600559329407e+00 4.443385566813374821e-01 -5.756209099900635451e-01 1.000293771545341315e+01 0.000000000000000000e+00
1.300000000000000000e+01 2.238999999999975898e+00 2.758966600559329407e+00 4.443385566813374821e-01 -5.756209099900635451e-01 1.000293771545341315e+01 0.000000000000000000e+00
5.300000000000000000e+01 2.238999999999975898e+00 1.660417702713848698e+00 3.243436457304385567e-01 -1.186131828792963194e+00 1.000293771545341315e+01 0.000000000000000000e+00
5.400000000000000000e+01 2.238999999999975898e+00 1.660417702713848698e+00 3.243436457304385567e-01 -1.186131828792963194e+00 1.000293771545341315e+01 0.000000000000000000e+00
5.500000000000000000e+01 2.238999999999975898e+00 1.660417702713848698e+00 3.243436457304385567e-01 -1.186131828792963194e+00 1.000293771545341315e+01 0.000000000000000000e+00
1.460000000000000000e+02 2.238999999999975898e+00 1.751623255679327640e+00 8.376389198224429844e-01 -1.092022268316655165e+00 1.000293771545341315e+01 0.000000000000000000e+00
7.600000000000000000e+01 2.238999999999975898e+00 1.164633908175240373e+00 1.481492971551633675e-01 -1.104806428518928962e+00 1.000293771545341315e+01 0.000000000000000000e+00
1.390000000000000000e+02 2.238999999999975898e+00 2.172805298298494669e+00 -1.065670911160302992e-01 -1.353702149792895160e+00 1.000293771545341315e+01 0.000000000000000000e+00
2.100000000000000000e+01 2.238999999999975898e+00 6.198946831672605740e+00 -2.236249818736167239e+00 5.175337939758697381e-01 1.000293771545341315e+01 0.000000000000000000e+00
2.200000000000000000e+01 2.238999999999975898e+00 6.198946831672605740e+00 -2.236249818736167239e+00 5.175337939758697381e-01 1.000293771545341315e+01 0.000000000000000000e+00
