# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
4.200000000000000000e+01 5.079399999999998272e+01 -1.211841617015298027e+02 2.079676479636387398e+02 2.522142388624468978e+01 9.002643943908083202e+00 3.903564612472931117e+02
7.500000000000000000e+01 5.079399999999998272e+01 -1.299642545620915826e+02 1.993461288580795667e+02 2.076316370433968928e+01 9.002643943908083202e+00 0.000000000000000000e+00
9.200000000000000000e+01 5.079399999999998272e+01 -1.253463268599097233e+02 1.872760070311582012e+02 2.408951928884509996e+01 9.002643943908083202e+00 0.000000000000000000e+00
2.240000000000000000e+02 3.226600000000001955e+01 5.132099175385848611e+01 -6.624964595673688450e+01 2.086063817113744534e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.810000000000000000e+02 3.226600000000001955e+01 5.717139112745943663e+01 -6.093371381355598260e+01 3.133579286913558448e+01 9.002643943908081425e+00 0.000000000000000000e+00
2.570000000000000000e+02 3.226600000000001955e+01 5.182863362187534051e+01 -5.151519856953513710e+01 2.301583520312758679e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.820000000000000000e+02 3.226600000000001955e+01 5.439565443225881580e+01 -7.123805792867219111e+01 2.444842685740947985e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.770000000000000000e+02 3.226600000000001955e+01 5.532308521893864395e+01 -6.710656013754785931e+01 2.343275681394150567e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.910000000000000000e+02 3.226600000000001955e+01 5.419597627504049342e+01 -6.788201599632010641e+01 2.533512749203168823e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.880000000000000000e+02 3.226600000000001955e+01 4.834099300924160048e+01 -3.333434534575071950e+01 2.438504872287206737e+01 9.002643943908081425e+00 0.000000000000000000e+00
2.610000000000000000e+02 3.226600000000001955e+01 5.975599881011768133e+01 -4.407636087518300627e+01 2.488975830598660721e+01 9.002643943908081425e+00 0.000000000000000000e+00
2.620000000000000000e+02 3.226600000000001955e+01 5.975599881011768133e+01 -4.407636087518300627e+01 2.488975830598660721e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.730000000000000000e+02 3.226600000000001955e+01 6.584944590880212445e+01 -6.264329505259254915e+01 2.071360358447236649e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.820000000000000000e+02 3.226600000000001955e+01 6.618900390971020897e+01 -6.348162030959107227e+01 2.067061130926550661e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.880000000000000000e+02 3.226600000000001955e+01 6.734329502479317853e+01 -6.349221582100317818e+01 2.230543684315854591e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.740000000000000000e+02 3.226600000000001955e+01 6.542940327559489333e+01 -6.001423919314716215e+01 2.274453167896127681e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.100000000000000000e+02 3.226600000000001955e+01 6.649201534965936844e+01 -6.355244919028763917e+01 2.661410996025751885e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.550000000000000000e+02 3.226600000000001955e+01 5.646279187936434596e+01 -4.451872094609640840e+01 2.106147860891611145e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.560000000000000000e+02 3.226600000000001955e+01 5.564309534099668042e+01 -4.494330333293821411e+01 2.146963967242016835e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.120000000000000000e+02 3.226600000000001955e+01 5.300617766822725940e+01 -4.721764382128019832e+01 2.236800141023213229e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.730000000000000000e+02 3.226600000000001955e+01 6.084688215366661979e+01 -4.073881677673573876e+01 2.500524967495733009e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.970000000000000000e+02 3.226600000000001955e+01 4.650154807701134274e+01 -3.991764967104429473e+01 2.059266193811281909e+01 1.000293771545342381e+01 0.000000000000000000e+00
2.530000000000000000e+02 3.226600000000001955e+01 6.502379359522204538e+01 -5.821030582290656952e+01 2.551289244050214933e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.060000000000000000e+02 3.226600000000001955e+01 5.367566168756019351e+01 -3.892503834374367955e+01 2.292672377717436305e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.420000000000000000e+02 3.226600000000001955e+01 5.542036940404468481e+01 -4.351178274612309593e+01 2.135660295638017203e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.740000000000000000e+02 3.226600000000001955e+01 5.926370732500060967e+01 -6.267636143287719364e+01 3.055353459600213029e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.830000000000000000e+02 3.226600000000001955e+01 5.891179735281247076e+01 -6.163575013332596342e+01 3.084941826642385720e+01 9.002643943908081425e+00 0.000000000000000000e+00
1.910000000000000000e+02 3.226600000000001955e+01 6.495900751024009878e+01 -4.845911148695595472e+01 2.771594036287233465e+01 9.002643943908081425e+00 0.000000000000000000e+00
2.590000000000000000e+02 3.226600000000001955e+01 6.843454548225625445e+01 -5.368592080468187078e+01 3.122045028186314397e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.570000000000000000e+02 3.226600000000001955e+01 6.933812226784694133e+01 -5.515439135433920370e+01 3.150115132150245856e+01 9.002643943908081425e+00 0.000000000000000000e+00
2.520000000000000000e+02 3.226600000000001955e+01 6.745827590616308100e+01 -5.128203171651914261e+01 3.196765270236707579e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.110000000000000000e+02 3.226600000000001955e+01 6.609720926691976217e+01 -5.744230569451986668e+01 3.242925616171393699e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.040000000000000000e+02 3.226600000000001955e+01 6.610932922060403882e+01 -4.156473282497837829e+01 2.841780787992192359e+01 9.002643943908081425e+00 0.000000000000000000e+00
3.080000000000000000e+02 3.226600000000001955e+01 6.672448426516467634e+01 -4.338045730076486706e+01 2.773094655148550203e+01 1.000293771545342381e+01 0.000000000000000000e+00
3.460000000000000000e+02 3.226600000000001955e+01 5.785781455426754150e+01 -6.210384891626290482e+01 2.599147994909245085e+01 1.000293771545342381e+01 0.000000000000000000e+00
4.000000000000000000e+02 1.518500000000000227e+01 2.634061910601343115e+01 -7.225026464167800100e+01 -1.576564456978813844e+01 1.000293771545342203e+01 0.000000000000000000e+00
3.070000000000000000e+02 3.226600000000001955e+01 4.217440328006622252e+01 -4.640110592846527027e+01 5.698925328634864229e+00 9.002643943908081425e+00 0.000000000000000000e+00
6.000000000000000000e+02 1.518500000000000227e+01 4.542515960675926578e+01 -4.903378003844501620e+01 -1.287044224690258698e+00 9.002643943908079649e+00 0.000000000000000000e+00
5.970000000000000000e+02 1.518500000000000227e+01 4.149499636390458335e+01 -6.346537357913922506e+01 -1.686256125533248706e+01 1.000293771545342203e+01 0.000000000000000000e+00
5.980000000000000000e+02 1.518500000000000227e+01 4.149499636390458335e+01 -6.346537357913922506e+01 -1.686256125533248706e+01 1.000293771545342203e+01 0.000000000000000000e+00
5.430000000000000000e+02 1.518500000000000227e+01 5.276228206316896774e+01 -6.939493224004510807e+01 -1.620976819603612284e+01 9.002643943908079649e+00 0.000000000000000000e+00
4.370000000000000000e+02 1.518500000000000227e+01 5.488762621488516658e+01 -6.749689333590177398e+01 -1.542178198507732745e+01 1.000293771545342203e+01 0.000000000000000000e+00
4.230000000000000000e+02 1.518500000000000227e+01 5.258531218996936474e+01 -6.387805408042078170e+01 -1.175697483686290390e+01 1.000293771545342203e+01 0.000000000000000000e+00
4.290000000000000000e+02 1.518500000000000227e+01 5.063581915843652581e+01 -7.190093359929984729e+01 -1.167634757212754870e+01 9.002643943908079649e+00 0.000000000000000000e+00
4.100000000000000000e+02 1.518500000000000227e+01 4.701112402704566051e+01 -6.015070117201561573e+01 -9.836230398928044849e+00 1.000293771545342203e+01 0.000000000000000000e+00
3.750000000000000000e+02 3.226600000000001955e+01 5.453899179489586402e+01 -3.827613046265759067e+01 1.964250055325519284e+01 9.002643943908081425e+00 0.000000000000000000e+00
5.990000000000000000e+02 1.518500000000000227e+01 4.072924626979386886e+01 -5.905495934373820432e+01 -9.672575886952911262e+00 1.000293771545342203e+01 0.000000000000000000e+00
6.070000000000000000e+02 1.518500000000000227e+01 5.072731383218221168e+01 -7.287916663138273066e+01 -2.272306308472745684e+01 1.000293771545342203e+01 0.000000000000000000e+00
5.950000000000000000e+02 1.518500000000000227e+01 3.013451570231432797e+01 -7.296245789958025796e+01 -2.079738982354091803e+01 9.002643943908079649e+00 0.000000000000000000e+00
