# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
4.200000000000000000e+01 3.303999999999973625e+00 -1.318821143970552612e+00 1.658263150627913074e+00 2.603605537224730870e+00 1.000293771545351085e+01 3.428663807853502021e+02
1.650000000000000000e+02 3.303999999999973625e+00 -3.991814124019199994e+00 -1.258731155306613170e+00 2.298035737355387909e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.710000000000000000e+02 3.303999999999973625e+00 -9.818425235571622833e-01 -1.093716804511424945e+00 2.658204053468152139e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.310000000000000000e+02 3.303999999999973625e+00 -2.614787714097765114e+00 -1.907616199567465642e-01 2.250031258912364773e+00 1.000293771545351085e+01 0.000000000000000000e+00
4.000000000000000000e+01 3.303999999999973625e+00 -1.150591163062212763e+00 -4.220069510431525006e-01 4.114382954882610299e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.450000000000000000e+02 3.303999999999973625e+00 3.297867555091252290e-01 -1.088301436893803542e+00 2.011507809219022835e+00 1.000293771545351085e+01 0.000000000000000000e+00
9.300000000000000000e+01 3.303999999999973625e+00 2.666687109629843011e+00 -1.119334070390977542e+00 2.687739083700402709e+00 1.000293771545351085e+01 0.000000000000000000e+00
4.600000000000000000e+01 3.303999999999973625e+00 1.899821687879612142e+00 -3.322315360895970460e-01 2.222500258440573084e+00 1.000293771545351085e+01 0.000000000000000000e+00
4.700000000000000000e+01 3.303999999999973625e+00 1.899821687879612142e+00 -3.322315360895970460e-01 2.222500258440573084e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.500000000000000000e+01 3.303999999999973625e+00 1.136624042789103006e+00 -3.442533531816142633e-01 1.919853294316258729e+00 1.000293771545351085e+01 0.000000000000000000e+00
4.400000000000000000e+01 3.303999999999973625e+00 -8.253685122623538595e-01 2.104147456513055126e+00 1.550081746188265441e+00 1.000293771545351085e+01 0.000000000000000000e+00
9.100000000000000000e+01 3.303999999999973625e+00 4.497507975951273163e-01 1.775136541760270692e+00 -2.995154077741839505e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.490000000000000000e+02 3.303999999999973625e+00 -4.594989348908768978e-01 1.629022717933413356e+00 -7.498975736215083288e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.370000000000000000e+02 3.303999999999973625e+00 1.494505643724470589e+00 2.324058082511056611e+00 -2.581070658032464382e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.380000000000000000e+02 3.303999999999973625e+00 1.494505643724470589e+00 2.324058082511056611e+00 -2.581070658032464382e-01 1.000293771545351085e+01 0.000000000000000000e+00
5.300000000000000000e+01 3.303999999999973625e+00 -1.168980013037174581e+00 1.477351287580878747e+00 -1.479838523719736010e+00 1.000293771545351085e+01 0.000000000000000000e+00
5.400000000000000000e+01 3.303999999999973625e+00 -1.168980013037174581e+00 1.477351287580878747e+00 -1.479838523719736010e+00 1.000293771545351085e+01 0.000000000000000000e+00
5.500000000000000000e+01 3.303999999999973625e+00 -1.168980013037174581e+00 1.477351287580878747e+00 -1.479838523719736010e+00 1.000293771545351085e+01 0.000000000000000000e+00
3.800000000000000000e+01 3.303999999999973625e+00 3.844976749396940008e-01 2.498802046010632161e+00 -1.201128842411832265e+00 1.000293771545351085e+01 0.000000000000000000e+00
3.200000000000000000e+01 3.303999999999973625e+00 4.617874193599311727e-01 2.539980662643561260e+00 -1.444932520893061678e+00 1.000293771545351085e+01 0.000000000000000000e+00
3.900000000000000000e+01 3.303999999999973625e+00 -7.783379680728939876e-02 2.633722445282666857e+00 1.526924518508468720e-01 1.000293771545351085e+01 0.000000000000000000e+00
3.000000000000000000e+01 3.303999999999973625e+00 -9.703059073355782549e-02 3.789461046653399556e+00 -2.169229932897393187e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.400000000000000000e+01 3.303999999999973625e+00 -5.706208209937921882e-01 2.723594677794840990e+00 -3.493776989343235329e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.700000000000000000e+01 3.303999999999973625e+00 6.295658619585450810e-02 4.209581839771700196e+00 -2.050256411562289660e+00 1.000293771545351085e+01 0.000000000000000000e+00
7.500000000000000000e+01 3.303999999999973625e+00 -6.238188587825532760e-01 1.249094184554201403e+00 3.979538333775012315e-01 1.000293771545351085e+01 0.000000000000000000e+00
6.000000000000000000e+01 3.303999999999973625e+00 3.603587038405636767e-01 1.268167193666266845e+00 4.945549286100643371e-01 1.000293771545351085e+01 0.000000000000000000e+00
4.100000000000000000e+01 3.303999999999973625e+00 -1.390006852537037096e-01 7.775877441531813261e-01 1.402111556879828136e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.020000000000000000e+02 3.303999999999973625e+00 7.626872936461415176e-01 8.506769624314813871e-01 -4.999041913006619514e-02 1.000293771545351085e+01 0.000000000000000000e+00
1.030000000000000000e+02 3.303999999999973625e+00 7.626872936461415176e-01 8.506769624314813871e-01 -4.999041913006619514e-02 1.000293771545351085e+01 0.000000000000000000e+00
1.690000000000000000e+02 3.303999999999973625e+00 2.658470962325806264e-01 7.791747408056846069e-01 -1.862766710259196323e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.700000000000000000e+02 3.303999999999973625e+00 2.658470962325806264e-01 7.791747408056846069e-01 -1.862766710259196323e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.330000000000000000e+02 3.303999999999973625e+00 3.452059969915321491e-01 7.972697659739282905e-01 -2.484020081646663158e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.040000000000000000e+02 3.303999999999973625e+00 3.532956572726679845e-01 7.405532012149783627e-01 -1.769002598513141067e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.050000000000000000e+02 3.303999999999973625e+00 3.532956572726679845e-01 7.405532012149783627e-01 -1.769002598513141067e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.500000000000000000e+02 3.303999999999973625e+00 -8.172364516458815453e-01 1.170987574918677554e+00 -2.629199810929093162e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.010000000000000000e+02 3.303999999999973625e+00 -3.345894504223723143e-01 7.485323868075000053e-01 -1.530761082067477297e+00 1.000293771545351085e+01 0.000000000000000000e+00
8.200000000000000000e+01 3.303999999999973625e+00 1.356899277793028435e+00 1.037696470217267519e+00 -8.640944606226488300e-01 1.000293771545351085e+01 0.000000000000000000e+00
6.800000000000000000e+01 3.303999999999973625e+00 8.549296900208167571e-01 -2.585040294844183517e+00 2.370410219964348142e-01 1.000293771545351085e+01 0.000000000000000000e+00
3.500000000000000000e+01 3.303999999999973625e+00 -8.724808766444532016e-02 -1.327298258562991551e+00 5.474522549645775005e-01 1.000293771545351085e+01 0.000000000000000000e+00
8.100000000000000000e+01 3.303999999999973625e+00 8.412399968337536116e-01 -1.291013373801988662e+00 5.802045230448452662e-01 1.000293771545351085e+01 0.000000000000000000e+00
4.300000000000000000e+01 3.303999999999973625e+00 8.902893742815006783e-01 -1.029493681995423016e+00 8.971029305555140443e-01 1.000293771545351085e+01 0.000000000000000000e+00
5.100000000000000000e+01 3.303999999999973625e+00 7.289612193827855746e-01 -1.562607322815874555e+00 1.429072316706461176e+00 1.000293771545351085e+01 0.000000000000000000e+00
5.200000000000000000e+01 3.303999999999973625e+00 7.289612193827855746e-01 -1.562607322815874555e+00 1.429072316706461176e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.100000000000000000e+01 3.303999999999973625e+00 2.317716989382498483e+00 -1.519910799439507132e+00 1.251156969680509601e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.200000000000000000e+01 3.303999999999973625e+00 2.317716989382498483e+00 -1.519910799439507132e+00 1.251156969680509601e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.300000000000000000e+01 3.303999999999973625e+00 2.317716989382498483e+00 -1.519910799439507132e+00 1.251156969680509601e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.100000000000000000e+01 3.303999999999973625e+00 3.113727486546185919e+00 -1.247761762828441201e+00 1.127288696022032077e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.800000000000000000e+01 3.303999999999973625e+00 3.073097017030642863e+00 -1.727394603091760406e+00 1.332835271591233939e+00 1.000293771545351085e+01 0.000000000000000000e+00
8.500000000000000000e+01 3.303999999999973625e+00 2.880015870397391708e+00 -8.576290449405524208e-02 8.924648267647897759e-01 1.000293771545351085e+01 0.000000000000000000e+00
9.200000000000000000e+01 3.303999999999973625e+00 -4.813445765796238729e-01 -3.344293651285760394e+00 -1.031968678200048561e+00 1.000293771545351085e+01 0.000000000000000000e+00
8.000000000000000000e+00 3.303999999999973625e+00 -6.859175380714507275e-01 -2.366138794477273155e+00 -8.139278227850271774e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.090000000000000000e+02 3.303999999999973625e+00 -4.114408918527819314e-01 -1.534590484841975133e+00 -7.785195931561097460e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.100000000000000000e+02 3.303999999999973625e+00 -4.114408918527819314e-01 -1.534590484841975133e+00 -7.785195931561097460e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.110000000000000000e+02 3.303999999999973625e+00 -4.114408918527819314e-01 -1.534590484841975133e+00 -7.785195931561097460e-01 1.000293771545351085e+01 0.000000000000000000e+00
8.800000000000000000e+01 3.303999999999973625e+00 7.472919188996933748e-01 -1.619434349534721651e+00 -3.307974830002896049e-01 1.000293771545351085e+01 0.000000000000000000e+00
8.900000000000000000e+01 3.303999999999973625e+00 7.472919188996933748e-01 -1.619434349534721651e+00 -3.307974830002896049e-01 9.002643943908159585e+00 0.000000000000000000e+00
9.000000000000000000e+01 3.303999999999973625e+00 7.472919188996933748e-01 -1.619434349534721651e+00 -3.307974830002896049e-01 1.000293771545351085e+01 0.000000000000000000e+00
9.900000000000000000e+01 3.303999999999973625e+00 9.990105846123953359e-01 -1.830627074347235039e+00 -9.208477579130111002e-01 1.000293771545351085e+01 0.000000000000000000e+00
5.700000000000000000e+01 3.303999999999973625e+00 1.587336018309305929e+00 -1.572686693834191463e+00 -9.643132955368985959e-01 1.000293771545351085e+01 0.000000000000000000e+00
5.900000000000000000e+01 3.303999999999973625e+00 2.025016278375367573e+00 6.489737900504782830e-01 -1.050981133476471152e+00 1.000293771545351085e+01 0.000000000000000000e+00
5.600000000000000000e+01 3.303999999999973625e+00 1.182395834954230951e+00 -1.902291854809021743e+00 -2.198008376613887371e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.000000000000000000e+01 3.303999999999973625e+00 -1.954569455966657099e-01 5.050256299319126896e-01 -2.630526766356310109e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.500000000000000000e+01 3.303999999999973625e+00 5.631555976889009996e-01 5.013440584762253183e-01 -2.506065571828962391e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.400000000000000000e+02 3.303999999999973625e+00 -2.770583703651136598e-01 -4.171992333781917445e-02 -1.756456303646670492e+00 1.000293771545351085e+01 0.000000000000000000e+00
2.800000000000000000e+01 3.303999999999973625e+00 4.897699847738412604e-01 -6.133824584155245230e-01 -1.742362200714003606e+00 1.000293771545351085e+01 0.000000000000000000e+00
7.000000000000000000e+01 3.303999999999973625e+00 6.439514125610804607e-01 -3.060394901127637124e-01 1.087140562632299634e+00 1.000293771545351085e+01 0.000000000000000000e+00
3.400000000000000000e+01 3.303999999999973625e+00 6.737566910788369556e-01 3.220609506938691413e-01 1.073276513046886205e+00 1.000293771545351085e+01 0.000000000000000000e+00
1.130000000000000000e+02 3.303999999999973625e+00 -2.749656245806438859e-01 -2.362089017076074438e-01 2.408314513978555560e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.570000000000000000e+02 3.303999999999973625e+00 6.334633990092036759e-02 -3.369373486256825312e-01 4.316152647538463172e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.620000000000000000e+02 3.303999999999973625e+00 -3.348683616768170501e-01 -8.325356566274916270e-01 4.596204780801094181e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.180000000000000000e+02 3.303999999999973625e+00 3.653112968246033376e-01 -6.694584959250299283e-01 1.487713459162064988e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.560000000000000000e+02 3.303999999999973625e+00 6.294997691727590716e-01 -1.862882345757146674e-01 4.818699136403854499e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.470000000000000000e+02 3.303999999999973625e+00 8.565791750781148739e-01 -8.497669284911638643e-01 6.037091142773449715e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.200000000000000000e+02 3.303999999999973625e+00 -3.648824481382566959e-02 -6.608949551068486750e-02 3.410375497620856122e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.540000000000000000e+02 3.303999999999973625e+00 1.279622674891836911e-02 3.262505317058293081e-02 6.154734997268797025e-01 1.000293771545351085e+01 0.000000000000000000e+00
5.800000000000000000e+01 3.303999999999973625e+00 -6.508504214119016362e-01 1.520069667730883367e-01 3.119432215890705629e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.120000000000000000e+02 3.303999999999973625e+00 -2.146240637922061656e-01 6.643543103842303177e-01 2.669236742722559397e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.430000000000000000e+02 3.303999999999973625e+00 -1.343485309177161746e-01 4.078567867286251314e-01 1.828792677847827508e-01 1.000293771545351085e+01 0.000000000000000000e+00
8.400000000000000000e+01 3.303999999999973625e+00 -1.218827835680151156e-01 4.306443757968598240e-01 6.275287937361629931e-01 1.000293771545351085e+01 0.000000000000000000e+00
1.660000000000000000e+02 3.303999999999973625e+00 -9.121779144879833823e-02 6.484463351270404186e-01 6.492273742913888812e-01 1.000293771545351085e+01 0.000000000000000000e+00
9.800000000000000000e+01 3.303999999999973625e+00 -3.339358376602368228e-01 4.320189358422132919e-02 2.606904515368210218e-01 1.000293771545351085e+01 0.000000000000000000e+00
