# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
1.340000000000000000e+02 3.815899999999999181e+01 -1.800265272404615757e+02 2.226714339090100623e+02 5.397195280457357747e+00 9.002643943908164914e+00 3.777208005750312623e+02
1.310000000000000000e+02 3.815899999999999181e+01 -1.789363240982900436e+02 2.224970125453319554e+02 6.129078288711782285e+00 9.002643943908164914e+00 0.000000000000000000e+00
3.000000000000000000e+01 3.815899999999999181e+01 -1.771744814215341535e+02 2.194713087637943829e+02 8.204391605632238793e+00 9.002643943908164914e+00 0.000000000000000000e+00
6.000000000000000000e+01 3.815899999999999181e+01 -1.544516220830658142e+02 2.202312263953414515e+02 2.739909200726592786e+01 9.002643943908164914e+00 0.000000000000000000e+00
2.700000000000000000e+01 3.815899999999999181e+01 -1.758936187904215842e+02 2.307470458977069825e+02 8.499041048471763560e+00 9.002643943908164914e+00 0.000000000000000000e+00
1.450000000000000000e+02 3.815899999999999181e+01 -1.548422544172115920e+02 2.057953230723374531e+02 2.413074277867460538e+01 9.002643943908164914e+00 0.000000000000000000e+00
1.020000000000000000e+02 3.815899999999999181e+01 -1.748735559906412504e+02 2.220310667245247203e+02 1.028173439323946603e+01 9.002643943908164914e+00 0.000000000000000000e+00
1.030000000000000000e+02 3.815899999999999181e+01 -1.748735559906412504e+02 2.220310667245247203e+02 1.028173439323946603e+01 9.002643943908164914e+00 0.000000000000000000e+00
6.100000000000000000e+01 3.815899999999999181e+01 -1.522482112303656834e+02 2.133105863354574865e+02 2.039100037164643098e+01 9.002643943908164914e+00 0.000000000000000000e+00
1.650000000000000000e+02 3.815899999999999181e+01 -1.696215479390451151e+02 2.208264886188616174e+02 3.724176714562079216e+00 9.002643943908164914e+00 0.000000000000000000e+00
6.700000000000000000e+01 3.815899999999999181e+01 -1.550686278300150889e+02 2.128132575027168798e+02 2.819508365424007401e+00 9.002643943908164914e+00 0.000000000000000000e+00
1.120000000000000000e+02 3.815899999999999181e+01 -1.548325464473740567e+02 2.123120133927368158e+02 3.228716331395573125e+00 9.002643943908164914e+00 0.000000000000000000e+00
