# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
4.100000000000000000e+02 2.135200000000003229e+01 4.338877503595052332e+01 -5.661197569304946597e+01 -9.428554653407722697e+00 1.000293771545350374e+01 3.965231232160433592e+02
2.460000000000000000e+02 3.843300000000004957e+01 2.860464060064252578e+01 -5.129301032177022535e+01 -1.025653798058448629e+01 9.002643943908154256e+00 0.000000000000000000e+00
5.990000000000000000e+02 2.135200000000003229e+01 3.483818658226419274e+01 -5.250572760958548457e+01 -9.161853378701461992e+00 1.000293771545350374e+01 0.000000000000000000e+00
2.960000000000000000e+02 3.843300000000004957e+01 2.750450058966540468e+01 -4.356837505903573060e+01 -1.257457553460644206e+01 9.002643943908154256e+00 0.000000000000000000e+00
3.850000000000000000e+02 3.843300000000004957e+01 2.816984562788671198e+01 -3.893167070892531711e+01 -4.049617342711211876e+00 9.002643943908154256e+00 0.000000000000000000e+00
3.000000000000000000e+02 3.843300000000004957e+01 3.194772266112916981e+01 -2.829052596803554209e+01 -3.704122888232759259e+00 9.002643943908154256e+00 0.000000000000000000e+00
5.970000000000000000e+02 2.135200000000003229e+01 3.525353289404239376e+01 -6.200846901546975687e+01 -1.504499367957008360e+01 1.000293771545350374e+01 0.000000000000000000e+00
5.980000000000000000e+02 2.135200000000003229e+01 3.525353289404239376e+01 -6.200846901546975687e+01 -1.504499367957008360e+01 1.000293771545350374e+01 0.000000000000000000e+00
4.000000000000000000e+02 2.135200000000003229e+01 3.381918842141214299e+01 -5.909941117504285302e+01 -2.842276284513821949e+01 1.000293771545350374e+01 0.000000000000000000e+00
2.430000000000000000e+02 3.843300000000004957e+01 2.858032257423781886e+01 -2.737575541020631320e+01 -1.592957084271378720e+00 9.002643943908154256e+00 0.000000000000000000e+00
6.010000000000000000e+02 2.135200000000003229e+01 5.337562076411504108e+01 -6.170815657277663036e+01 -5.772304935056010500e+00 9.002643943908152480e+00 0.000000000000000000e+00
3.990000000000000000e+02 2.135200000000003229e+01 3.537168296655929822e+01 -7.314424569723796310e+01 -2.916478299731632617e+01 9.002643943908152480e+00 0.000000000000000000e+00
4.840000000000000000e+02 2.135200000000003229e+01 2.888810727216061025e+01 -7.301005085088185353e+01 -2.607105320087136135e+01 9.002643943908152480e+00 0.000000000000000000e+00
5.950000000000000000e+02 2.135200000000003229e+01 3.213296058696310098e+01 -6.689855796988679515e+01 -2.556579818052352948e+01 9.002643943908152480e+00 0.000000000000000000e+00
4.490000000000000000e+02 2.135200000000003229e+01 3.092000287093804545e+01 -7.214213057995785050e+01 -2.637561912173470091e+01 9.002643943908152480e+00 0.000000000000000000e+00
4.560000000000000000e+02 2.135200000000003229e+01 3.443251634889389834e+01 -7.303327285329935137e+01 -2.387227449669619261e+01 1.000293771545350374e+01 0.000000000000000000e+00
5.510000000000000000e+02 2.135200000000003229e+01 3.662079661877707082e+01 -7.399014485531938590e+01 -2.330768601349981139e+01 1.000293771545350374e+01 0.000000000000000000e+00
4.220000000000000000e+02 2.135200000000003229e+01 2.778924486842701569e+01 -6.909375397196842528e+01 -1.887968283252134682e+01 9.002643943908152480e+00 0.000000000000000000e+00
4.580000000000000000e+02 2.135200000000003229e+01 2.982020103086251694e+01 -7.074434370909449399e+01 -2.076842047914133715e+01 9.002643943908152480e+00 0.000000000000000000e+00
6.050000000000000000e+02 2.135200000000003229e+01 3.389037052898225255e+01 -7.442196868043296831e+01 -2.195683643600551704e+01 9.002643943908152480e+00 0.000000000000000000e+00
5.700000000000000000e+02 2.135200000000003229e+01 3.910505009689897093e+01 -7.240717521257921874e+01 -1.952436548659432702e+01 9.002643943908152480e+00 0.000000000000000000e+00
5.790000000000000000e+02 2.135200000000003229e+01 4.006321052846841724e+01 -7.474754451467988758e+01 -2.033413704214927975e+01 9.002643943908152480e+00 0.000000000000000000e+00
