# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
3.310000000000000000e+02 4.330500000000000682e+01 -6.333172631121402496e+00 -1.807808263194107701e+00 -1.447254881097651591e+01 9.002643943908221758e+00 4.013952814129557396e+02
4.000000000000000000e+02 2.622399999999998954e+01 3.458444505704554928e+01 -3.497551102534298906e+01 -2.686228124392112093e+01 1.000293771545357657e+01 0.000000000000000000e+00
2.460000000000000000e+02 4.330500000000000682e+01 8.413353849447979371e+00 1.682446741939155110e+00 -1.144102205028880981e+01 9.002643943908221758e+00 0.000000000000000000e+00
2.960000000000000000e+02 4.330500000000000682e+01 8.541526391419132835e+00 8.537074738289854636e+00 -1.406422707831364960e+01 9.002643943908221758e+00 0.000000000000000000e+00
3.820000000000000000e+02 4.330500000000000682e+01 -4.513474545117567516e+00 2.326475937922869974e+01 5.950812131834238849e-01 9.002643943908221758e+00 0.000000000000000000e+00
1.500000000000000000e+01 6.183299999999996999e+01 -9.764545358928455876e-01 4.084634021656657410e+01 1.192547947155337873e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.430000000000000000e+02 6.183299999999996999e+01 -4.579193907383904971e+00 3.268052760270796853e+01 2.787730609091930845e+01 9.002643943908223534e+00 0.000000000000000000e+00
5.800000000000000000e+01 6.183299999999996999e+01 -4.567011835763970851e+00 3.375921896600958405e+01 2.715284472040011821e+01 9.002643943908223534e+00 0.000000000000000000e+00
9.800000000000000000e+01 6.183299999999996999e+01 -5.598917048484204351e+00 5.828503456731438348e+01 2.184487979689857440e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.900000000000000000e+01 6.183299999999996999e+01 1.819948629943555440e+00 5.921010982374361475e+01 2.240782698564792597e+01 9.002643943908223534e+00 0.000000000000000000e+00
9.600000000000000000e+01 6.183299999999996999e+01 -5.486390973558489925e+00 5.123962347587738009e+01 2.758182542686087046e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.180000000000000000e+02 6.183299999999996999e+01 -2.858475467736964148e+00 5.984258865340098765e+01 2.881766417010794257e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.370000000000000000e+02 6.183299999999996999e+01 -3.950853967816741363e+00 4.013147704440411445e+01 1.970352079340055695e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.380000000000000000e+02 6.183299999999996999e+01 -3.950853967816741363e+00 4.013147704440411445e+01 1.970352079340055695e+01 9.002643943908223534e+00 0.000000000000000000e+00
7.900000000000000000e+01 6.183299999999996999e+01 -2.572145726814756728e+00 3.985053772269726124e+01 2.269480785171763770e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.690000000000000000e+02 6.183299999999996999e+01 -5.969530195541598694e+00 4.119724211392258439e+01 2.158180443337384702e+01 9.002643943908223534e+00 0.000000000000000000e+00
1.700000000000000000e+02 6.183299999999996999e+01 -5.969530195541598694e+00 4.119724211392258439e+01 2.158180443337384702e+01 9.002643943908223534e+00 0.000000000000000000e+00
4.000000000000000000e+01 6.183299999999996999e+01 -5.153226956918068424e+00 4.207819257644181477e+01 2.238298484217092366e+01 9.002643943908223534e+00 0.000000000000000000e+00
5.000000000000000000e+01 6.183299999999996999e+01 -6.230736859626880175e+00 4.346164796094463867e+01 2.310707839378460804e+01 9.002643943908223534e+00 0.000000000000000000e+00
7.600000000000000000e+01 6.183299999999996999e+01 6.905270580754921950e-01 4.195094724977570877e+01 2.301961458727594945e+01 9.002643943908223534e+00 0.000000000000000000e+00
4.400000000000000000e+01 6.183299999999996999e+01 -1.053862098201620023e+00 4.461318424866366428e+01 2.957513496801863084e+01 9.002643943908223534e+00 0.000000000000000000e+00
6.000000000000000000e+02 2.622399999999998954e+01 2.594533180469408862e+01 -2.327305987600313841e+01 2.678327953506825398e+00 9.002643943908219981e+00 0.000000000000000000e+00
1.870000000000000000e+02 4.330500000000000682e+01 -8.920436594463213575e-01 -3.759045485791486563e+00 -4.694573173990372439e+00 9.002643943908221758e+00 0.000000000000000000e+00
1.680000000000000000e+02 6.183299999999996999e+01 -4.871660733687961375e+00 9.482530827806526119e+00 2.265751163212673802e+01 9.002643943908223534e+00 0.000000000000000000e+00
5.990000000000000000e+02 2.622399999999998954e+01 2.111878406437785927e+01 -3.100320011980993229e+01 -6.083811240779319007e+00 1.000293771545357657e+01 0.000000000000000000e+00
3.000000000000000000e+02 4.330500000000000682e+01 6.683007207644623193e+00 1.932333607907462181e+01 -8.829070802843316912e+00 9.002643943908221758e+00 0.000000000000000000e+00
2.430000000000000000e+02 4.330500000000000682e+01 -1.331708818781561332e+00 1.976795447791956306e+01 -4.106836780958754929e+00 9.002643943908221758e+00 0.000000000000000000e+00
5.280000000000000000e+02 2.622399999999998954e+01 4.391789551748019704e+01 -6.243709093559640166e+01 8.360496839296608584e+00 1.000293771545357657e+01 0.000000000000000000e+00
3.940000000000000000e+02 2.622399999999998954e+01 4.330104640614877098e+01 -6.658225594671017689e+01 1.076023397077059407e+01 1.000293771545357657e+01 0.000000000000000000e+00
