# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
2.460000000000000000e+02 1.553100000000000591e+01 7.420245974127199418e+01 -1.302477037875313499e+02 -1.166582117000153040e+01 1.000293771545355703e+01 3.736212611011540616e+02
2.960000000000000000e+02 1.553100000000000591e+01 7.545227173219498695e+01 -1.316339923442553186e+02 -9.172106610218062173e+00 9.002643943908202218e+00 0.000000000000000000e+00
9.200000000000000000e+01 3.405899999999996908e+01 -1.465732187197668566e+02 1.680635947960529393e+02 2.646536103600437073e+01 9.002643943908203994e+00 0.000000000000000000e+00
3.800000000000000000e+01 3.405899999999996908e+01 -1.449111706713365777e+02 1.669724936684569911e+02 2.264422955598359266e+01 9.002643943908203994e+00 0.000000000000000000e+00
9.800000000000000000e+01 3.405899999999996908e+01 -1.449221030232539817e+02 1.678637635818512024e+02 1.721237848986085694e+01 9.002643943908203994e+00 0.000000000000000000e+00
4.100000000000000000e+01 3.405899999999996908e+01 -1.459210536531310254e+02 1.712802822255311810e+02 1.911761853709610293e+01 9.002643943908203994e+00 0.000000000000000000e+00
1.900000000000000000e+01 3.405899999999996908e+01 -1.448387349084134996e+02 1.726161981945023740e+02 9.527745287337166857e+00 9.002643943908203994e+00 0.000000000000000000e+00
1.180000000000000000e+02 3.405899999999996908e+01 -1.476904117629068196e+02 1.727760528554259167e+02 1.548267604488825810e+01 9.002643943908203994e+00 0.000000000000000000e+00
7.700000000000000000e+01 3.405899999999996908e+01 -1.306521073605809136e+02 1.730854685230960115e+02 9.844463603706522292e+00 1.000293771545355881e+01 0.000000000000000000e+00
3.100000000000000000e+01 3.405899999999996908e+01 -1.321647143384113576e+02 1.673102057343317313e+02 1.183179597086840573e+01 9.002643943908203994e+00 0.000000000000000000e+00
1.410000000000000000e+02 3.405899999999996908e+01 -1.319752644427579753e+02 1.699562702537898815e+02 1.709681925235231503e+01 9.002643943908203994e+00 0.000000000000000000e+00
1.420000000000000000e+02 3.405899999999996908e+01 -1.319752644427579753e+02 1.699562702537898815e+02 1.709681925235231503e+01 9.002643943908203994e+00 0.000000000000000000e+00
4.300000000000000000e+01 3.405899999999996908e+01 -1.319396611824170975e+02 1.719878581170750351e+02 2.046131595278154691e+01 9.002643943908203994e+00 0.000000000000000000e+00
1.000000000000000000e+02 3.405899999999996908e+01 -1.418733446607317603e+02 1.692936709661260863e+02 1.116335728692999218e+01 9.002643943908203994e+00 0.000000000000000000e+00
1.680000000000000000e+02 3.405899999999996908e+01 -1.367495891738165312e+02 1.624575357430179849e+02 9.577051417492770113e+00 9.002643943908203994e+00 0.000000000000000000e+00
1.500000000000000000e+01 3.405899999999996908e+01 -1.438778131330470842e+02 1.717185893391665559e+02 1.142537555845838959e+01 1.000293771545355881e+01 0.000000000000000000e+00
1.390000000000000000e+02 3.405899999999996908e+01 -1.393746318022818969e+02 1.674622892314422131e+02 1.126472081147337256e+01 1.000293771545355881e+01 0.000000000000000000e+00
1.080000000000000000e+02 3.405899999999996908e+01 -1.377358472194356978e+02 1.725536304713932054e+02 9.965702910061795095e+00 9.002643943908203994e+00 0.000000000000000000e+00
