# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.631399999999999864e+02 4.231999999999970896e+00 5.458102964437876653e+04 1.756515862833662595e+03 2.903468562772196648e+01 1.300437923087150172e-01 1.724833157382090268e-02 1.612091950665277329e+00 3.467891208815490622e-02 4.226411769800391630e+04 6.161982950502964741e+03 1.381671815744869214e+01 4.499578654394347232e+00
0.000000000000000000e+00 1.625099999999997635e+01 6.174313304864627571e+04 1.043306403721817105e+03 5.961218157723584099e+00 1.409802188841719206e-01 2.796908317883498377e-02 1.590421241242721662e+00 5.906431502311027676e-02 1.999152174651451060e+04 4.111367380567935470e+03 1.033820838187892548e+02 5.329540053475778194e+00
0.000000000000000000e+00 9.437999999999988177e+00 1.224959752634427787e+04 1.174344887794260103e+03 7.247479365549879482e+00 1.368030281259648429e-01 1.465375571061365394e-02 2.232404578171917731e+00 5.999035818123048258e-02 2.906700660507559223e+04 4.275830017514527754e+03 8.231889721781826097e+00 9.199041714392097724e-01
0.000000000000000000e+00 7.818999999999959982e+00 1.857945651268315851e+04 1.776521738264570558e+03 3.085736548414145464e+00 1.771674351809516268e-01 1.721964650423092949e-02 2.525289956237625422e+00 8.858747082575496590e-02 2.127688697009066163e+04 2.935667097728792669e+03 3.124622133069898666e+01 1.306664611018518052e+00
0.000000000000000000e+00 6.683999999999969077e+00 1.724306403389860498e+04 4.305264392731256521e+03 5.284323997416965663e+06 2.750820309152551824e-01 1.441733947770566793e-02 2.605869607698667600e+00 5.043837954346039321e-02 2.207578867580154474e+04 1.689037517770314935e+03 4.624065910559326209e-15 5.451866558794294937e-01
0.000000000000000000e+00 7.103000000000008640e+00 1.670990745366493866e+04 1.601470328244130769e+03 9.920776129121161802e+00 1.909514672162919702e-01 2.358042793948308957e-02 2.071442217594110957e+00 6.213630471559840329e-02 1.617436015827752271e+04 2.552192852931035759e+03 9.034884499026851756e+00 1.469859090414010749e+00
0.000000000000000000e+00 3.419599999999996953e+01 5.844716507139522946e+03 1.101323442471447834e+03 8.733262020554800387e+00 1.275110799014936569e-01 1.336806473469432169e-02 2.428194488540939666e+00 7.392744321052344136e-02 2.375852140188886915e+04 3.670043194679461521e+03 1.657948679151517002e+00 4.230372674799919297e-01
0.000000000000000000e+00 1.530299999999999727e+01 3.024888365153184714e+04 1.255368683289435012e+03 1.025159251004071681e+00 2.027845490680153517e-01 1.999532209507825370e-02 3.448165141956014423e+00 2.846800169580018247e-01 1.028623586945615534e+04 1.580247563925832083e+03 7.673526323668170335e+01 1.582033475669092359e+00
0.000000000000000000e+00 1.025299999999998590e+01 1.344394828956940546e+04 1.361399823073243397e+03 1.691830159658667343e+00 1.900804000253828729e-01 1.731480565165133614e-02 3.225453933317737221e+00 1.828722693009618427e-01 1.467931702996214517e+04 2.096498036732375112e+03 2.541271928700241034e+01 9.441411500174751170e-01
0.000000000000000000e+00 1.546499999999997499e+01 1.003794799745755154e+04 1.263371033461797879e+03 3.070097488260844276e+00 2.189771120264168425e-01 2.402190930029294083e-02 2.691691862058258611e+00 1.319931954075316272e-01 9.322946167706168126e+03 1.448432051421922552e+03 1.525881171047819684e+01 8.832059256420096149e-01
