# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.955199999999999818e+02 4.138299999999997425e+01 3.033190803457202128e+04 1.449425674969221973e+03 5.011831209820462263e+00 1.868105090978509630e-01 2.313999569422044156e-02 1.975129803466108447e+00 6.402071258535040055e-02 1.609764706127897261e+04 2.376534952575795614e+03 4.847047156826769765e+01 2.320749906845131605e+00
0.000000000000000000e+00 3.661699999999996180e+01 6.958943739264790202e+04 4.559339010703736676e+03 3.832123689213017936e+00 4.624905755466646728e-01 3.396388634201388812e-02 2.268427012597477255e+00 7.774763498127001959e-02 8.412030944266953156e+03 7.201730466484282260e+02 1.377780413335675007e+02 3.632122326552288172e+00
0.000000000000000000e+00 4.010599999999999454e+01 1.468331227251405107e+04 9.542802580542703481e+02 8.632988187363193359e+11 1.310577559333008790e-01 2.072533364139813455e-02 1.786170110463841887e+00 4.987671798410582558e-02 1.914510148704146559e+04 3.656260259810525440e+03 4.860844151606611829e-19 1.522189675322311864e+00
0.000000000000000000e+00 6.658099999999996044e+01 5.266546707186313142e+03 1.017298765661627726e+03 1.377964224283606498e+01 1.305171387678844552e-01 1.455095254035197391e-02 2.435422644837874628e+00 6.936861228627798359e-02 2.253026456586972199e+04 3.804864690276864621e+03 5.315473948770554902e-01 3.473580128522594235e-01
0.000000000000000000e+00 3.906899999999995998e+01 1.670790686612188802e+04 2.295674205696594072e+03 9.319697863250418379e+00 3.857896410558350753e-01 3.447855041593635150e-02 2.252631461415401048e+00 7.646438168126998280e-02 6.149774398556828601e+03 6.757403167883321657e+02 9.420015725546772245e+00 1.435610233224021259e+00
0.000000000000000000e+00 4.900000000000000000e+01 6.714772029630548786e+04 1.647483841735202759e+03 2.209148356251826151e+00 2.393095689153364181e-01 2.905766458409508174e-02 2.210614735520278096e+00 1.041387929301245130e-01 1.083295247641372771e+04 1.593896119134397850e+03 1.580405961879956465e+02 3.106853957807254929e+00
0.000000000000000000e+00 4.182299999999997908e+01 1.329090334252295179e+04 1.179346356651975839e+03 3.688624975580613530e+00 1.816899356986147185e-01 1.981296571366362655e-02 2.435893020271044040e+00 9.068373881573700557e-02 1.523021536369942805e+04 2.258846979954476410e+03 1.988110153900055366e+01 1.033743524322877638e+00
0.000000000000000000e+00 3.661699999999996180e+01 5.859820943090567744e+04 2.682787895284646766e+03 1.269376015988855189e+00 4.013881539296385581e-01 2.759172432182308357e-02 3.707419998287958762e+00 2.737728964653250996e-01 5.651016862964603206e+03 5.915204237323637244e+02 1.560674401967608276e+02 2.227105586007655624e+00
0.000000000000000000e+00 4.263799999999997681e+01 1.046507343790739469e+04 9.722855459420868556e+02 2.210152937638963699e+00 1.743868938011943481e-01 1.971731917515372190e-02 2.745280272887066886e+00 1.399221228794879923e-01 1.195619611578381955e+04 1.988355647476857257e+03 2.240902381347141770e+01 9.109117801476974696e-01
0.000000000000000000e+00 4.020399999999995089e+01 8.580519972315993073e+03 1.350396591586231807e+03 5.728584032454691055e+00 2.499526763677204499e-01 2.335504441024723390e-02 2.492166686914508933e+00 9.091036332228472072e-02 8.578493092546172193e+03 1.093418605683456462e+03 6.989483580822374975e+00 7.224385203258224530e-01
0.000000000000000000e+00 3.200499999999999545e+01 6.588935073169238422e+03 2.560752055156112874e+02 1.051646303436688434e+01 5.553024972711725904e-02 1.723626552570820675e-02 1.955103775921582132e+00 6.982479003616554047e-02 4.478694235723957536e+04 2.016493111820306876e+04 3.160311639683175855e+00 7.195224877210695258e-01
0.000000000000000000e+00 4.784999999999996589e+01 5.806705343820793132e+03 6.031771442418504421e+02 6.947951628427192716e+00 1.216780948613230412e-01 2.004983418582060792e-02 2.191761520055922841e+00 8.325724951736805657e-02 1.523202301094897666e+04 3.490120194889489994e+03 4.301111434696520242e+00 6.508725868452347463e-01
0.000000000000000000e+00 4.406599999999998118e+01 1.225559928897353529e+04 6.211824321296668359e+02 2.007018639007409178e+00 1.391857524281348568e-01 2.250772323960866309e-02 2.461942370656841295e+00 1.468513220431800492e-01 1.050298338732440061e+04 2.339565222975924826e+03 2.940694073414684695e+01 1.058086762226563504e+00
0.000000000000000000e+00 5.778999999999996362e+01 2.401405257349043313e+04 9.632829019981784313e+02 1.177478220593309421e+00 2.012414357338853099e-01 2.202833814440349411e-02 3.180392860782655262e+00 2.403587559768094462e-01 9.388565907470301681e+03 1.498425813328392906e+03 6.791183285454671648e+01 1.450965452296065328e+00
0.000000000000000000e+00 3.491299999999995407e+01 1.216657314330600093e+04 8.382461805550090048e+02 5.581563219418872990e+01 1.863386419989083720e-01 3.336231257760866042e-02 1.819432997059486690e+00 6.667370855209209246e-02 9.488424296753071758e+03 1.977440991366584058e+03 5.922026924061666309e-01 1.528943477619853830e+00
0.000000000000000000e+00 6.544899999999995543e+01 3.006883077265366410e+03 4.321269093075940759e+02 1.024854710735997543e+01 8.945672827461650933e-02 2.029409401180220021e-02 2.235576648041194492e+00 9.878346937673865291e-02 1.703952415219038085e+04 5.693160646336120408e+03 8.497948914355333283e-01 3.529750322197896528e-01
0.000000000000000000e+00 5.307799999999997453e+01 8.183403345012497084e+03 8.462485307273714170e+02 1.938165215510319950e+00 1.645213226368104908e-01 2.078421407556491421e-02 2.918869442192304042e+00 1.770481709395607950e-01 1.064268805615222118e+04 2.036084597188260204e+03 1.589116260494882837e+01 7.440469466589989533e-01
0.000000000000000000e+00 4.768799999999998818e+01 1.835038923899963993e+04 6.661956518492077066e+02 1.774383330858317676e+00 2.008639829113959274e-01 3.418386812037421674e-02 2.524245129741927496e+00 1.863364654571316448e-01 5.897206409538520347e+03 1.359922461968771131e+03 4.803977056920675892e+01 1.399312999483539377e+00
0.000000000000000000e+00 4.646699999999998454e+01 9.543802874314147630e+03 4.231242653636858790e+02 1.424099251868162552e+00 2.605019623109582905e-01 5.851480998552378854e-02 2.979353408822291271e+00 4.030054865767372929e-01 1.916949864099957495e+03 6.221742893226513615e+02 2.415127804989322158e+01 9.158026089086184207e-01
