# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
6.206946896173175219e+02 8.402309119965140738e+00 1.712000000000000455e+02 4.141216214197743852e+02 9.566604760676954925e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.667980000000000587e+02 5.581639245223040007e+02 1.340885484710754805e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.721740000000000350e+02 5.401586366344881753e+02 1.233534357590492449e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.648690000000000282e+02 9.902908338298952629e+01 2.297277127747429834e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 3.542840480059315450e+04 1.051604363663219943e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.716320000000000618e+02 4.321269093075906085e+02 9.959584883783570651e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.728420000000000414e+02 8.102379549517323198e+01 1.844878567932608122e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.705090000000000714e+02 3.781110456441417682e+02 8.781085353466393559e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.113510000000000559e+02 7.202115155126510615e+01 1.498920016887145252e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 1.080317273268976521e+02 2.453209349113342231e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.602650000000000432e+02 1.710502349342546040e+02 4.060250488032086796e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.615590000000000259e+02 8.102379549517323198e+01 1.813579552459999786e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.648380000000000223e+02 7.202115155126509194e+01 1.724034794654691914e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.617890000000000157e+02 1.170343712708057922e+02 2.642351191245229220e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 9.002643943908137203e+01 2.035858213666933143e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.597080000000000268e+02 7.202115155126509194e+01 1.701855060208949385e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.728420000000000414e+02 8.102379549517323198e+01 1.757913866757107938e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.719900000000006912e+01 7.202115155126509194e+01 3.333336002308982269e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.616410000000000764e+02 1.170343712708057922e+02 2.863092451503704924e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.616410000000000764e+02 9.902908338298951207e+01 2.173416814452491649e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 8.102379549517323198e+01 1.907494317195636624e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.658770000000000664e+02 7.202115155126509194e+01 3.778610841027479681e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.616410000000000764e+02 7.202115155126509194e+01 3.804858365523001500e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 1.620475909903464640e+02 3.928153462573658219e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 2.250660985977034443e+02 6.843228308808049098e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.602650000000000432e+02 1.360399529301674022e+02 5.332879476546921978e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.607250000000000227e+02 9.002643943908137203e+01 2.186028255155186386e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 1.080317273268976521e+02 2.469043109260637736e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.613490000000000464e+02 1.080317273268976521e+02 2.677469001926901510e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.615590000000000259e+02 9.002643943908137203e+01 2.214854570694031706e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.616410000000000764e+02 9.002643943908137203e+01 3.272766711064784696e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.615590000000000259e+02 9.002643943908137203e+01 2.235802331359798668e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.602650000000000432e+02 9.002643943908137203e+01 2.254451729206441711e+33
