# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
5.809141911629139940e+02 8.826835265556100651e+00 1.583779999999999859e+02 5.401586366344914723e+02 1.377063424614589410e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.888900000000001000e+01 1.080317273268983342e+02 9.510015965765683166e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.888900000000001000e+01 3.330978259246031712e+02 2.932254922777750839e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.490419999999999732e+02 7.742273791761047050e+02 2.096685895826885229e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.861099999999999000e+01 4.927447118632419006e+03 1.750220670991130042e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.790200000000004366e+01 7.602232663744696595e+01 2.758081440931200912e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.909699999999997999e+01 4.671371913116807946e+02 1.533752769243779960e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.722500000000002274e+01 7.702262040899231010e+01 2.918031575404846386e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.730299999999999727e+01 7.502203286590165021e+01 2.225233648189990618e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.722500000000002274e+01 2.350690363131583638e+02 8.314656153315964368e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.909699999999997999e+01 1.377404523417954124e+03 4.770215128445139662e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.861099999999999000e+01 8.672546999298225501e+02 3.091304858410892562e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.765999999999996817e+01 1.030302584691715708e+02 3.343889352847751805e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.525519999999999641e+02 2.970872501489704405e+02 7.880327680962706759e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.909699999999997999e+01 7.302144532281090505e+01 1.514944178073671009e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.739900000000000091e+01 9.802878961144480741e+01 2.877341848151960974e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.820199999999999818e+01 3.421004698685113681e+02 3.069540070768068140e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.820199999999999818e+01 7.302144532281090505e+01 1.281309084925999169e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.561500000000000909e+01 5.041480608588589689e+02 2.450123788886201878e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.722500000000002274e+01 3.350984134676937174e+02 1.208398123422291164e+35
0.000000000000000000e+00 0.000000000000000000e+00 9.418000000000000682e+01 1.260370152147147280e+02 6.007902913977261887e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.601259999999999764e+02 6.751982957931146530e+02 1.700678386562377780e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.597040000000000077e+02 1.260370152147147110e+03 3.185136403080895279e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.960099999999999909e+01 1.350396591586229533e+02 1.911139391055338249e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.504019999999999868e+02 1.980581667659803315e+02 5.893256897324362809e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.497269999999999754e+02 9.002643943908196889e+01 2.427728877880689433e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.861099999999999000e+01 7.702262040899231010e+01 2.767284576302961020e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.834399999999993724e+01 9.502790829680873230e+01 3.423282034488862741e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.861099999999999000e+01 2.530743242009748144e+02 9.103828865198588368e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.790200000000004366e+01 7.602232663744698016e+01 2.783937260487521986e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.790200000000004366e+01 7.702262040899232431e+01 2.486892126973213484e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.861099999999999000e+01 1.120329024130797109e+02 4.028269183417256104e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.851599999999996271e+01 1.190349588138972479e+02 4.319304324938238178e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.016200000000003456e+01 2.370696238562490521e+02 4.459245348156343309e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.016200000000003456e+01 1.110326086415343752e+03 2.146605830347634234e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.016200000000003456e+01 7.502203286590159337e+01 1.425903013958464026e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.696000000000003638e+01 1.170343712708065311e+02 8.647127086989690340e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.840999999999996817e+01 6.661956518492062287e+02 5.905160685783040751e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.696699999999998454e+01 9.002643943908198310e+01 6.657599280898649158e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.560269999999999868e+02 1.260370152147147422e+02 3.266841287193420412e+33
0.000000000000000000e+00 0.000000000000000000e+00 8.833499999999997954e+01 9.002643943908194046e+01 4.677351412872000799e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.310900000000003729e+01 1.410414217878950751e+02 3.690551406221424659e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.310900000000003729e+01 1.240364276716240397e+02 3.198477885391901617e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.310900000000003729e+01 1.720505287058010708e+02 3.977596249388500011e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.310900000000003729e+01 8.402467680980981868e+01 1.814520837815408460e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.636889999999999645e+02 1.980581667659803031e+02 4.846438218717644762e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.806499999999994088e+01 9.202702698217265720e+01 1.395771998825196972e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.587699999999995271e+01 4.031183899327777453e+02 8.219783273621817439e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.536959999999999695e+02 1.540452408179845918e+02 1.085549461869360812e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.498449999999999704e+02 7.202115155126556090e+01 1.896551349660137439e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.506200000000000045e+02 8.102379549517374357e+01 2.764646772062002227e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.820799999999996999e+01 8.402467680980984710e+01 1.738771485315237391e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.636889999999999645e+02 3.511031138124196218e+02 8.848942012414937006e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.599839999999999804e+02 1.530449470464393187e+02 3.867288691403729906e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.614579999999999700e+02 1.593467978071750622e+03 4.025353003668651817e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.244429999999999836e+02 2.970872501489702699e+02 4.923141050506243881e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.579979999999999905e+02 5.131507048027671090e+02 1.311821835922855615e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.065659999999999741e+02 2.880846062050622436e+02 1.183450175296846013e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.392499999999995453e+01 3.511031138124195081e+02 2.838341237693627074e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.229019999999999868e+02 2.160634546537966116e+02 3.615856958848158362e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.025539999999999736e+02 8.372458867834623106e+02 3.659217522943246942e+34
0.000000000000000000e+00 0.000000000000000000e+00 9.922399999999998954e+01 1.710502349342556556e+02 7.902301599386417328e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.604519999999999982e+02 9.362749701664523627e+02 2.354111454168078305e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.992899999999997362e+01 5.491612805783998965e+02 2.807565098846249771e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.523600000000000136e+02 5.131507048027671090e+02 1.364189981151064061e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.552000000000020918e+00 1.700499411627103541e+02 4.523232601657946979e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.552000000000020918e+00 6.201821383581199143e+02 1.649649537075251529e+36
0.000000000000000000e+00 0.000000000000000000e+00 1.530899999999996908e+01 2.310678612269771008e+02 1.044559005767460103e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.530899999999996908e+01 1.930566979082535397e+02 7.612183020687831080e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.876599999999996271e+01 1.270373089862600864e+02 1.829642233753240519e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.371799999999996089e+01 7.302144532281090505e+01 9.818564081593753119e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.680700000000001637e+01 2.980875439205157136e+02 4.645034685432412198e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.689400000000000546e+01 1.090320210984436642e+02 1.314632824472594245e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.371799999999996089e+01 2.560752055156108327e+02 4.086554698787368389e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.347299999999995634e+01 1.010296709260808541e+02 1.572827514276313881e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.979599999999993543e+01 4.061192712474141899e+02 5.806436562908308122e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.340599999999994907e+01 8.202408926671910194e+01 1.275528029079489786e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.247669999999999959e+02 5.311559926905835027e+02 1.844386826603122704e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.247669999999999959e+02 1.800528788781639093e+02 6.252158734247874863e+33
0.000000000000000000e+00 0.000000000000000000e+00 9.175299999999998590e+01 8.102379549517375779e+01 4.085474549851795529e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.672399999999993270e+01 1.720505287058010708e+02 2.630854521171146450e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.697299999999995634e+01 3.471019387262381315e+02 5.160111561218400655e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.443100000000004002e+01 5.011471795442228085e+02 8.204882419257382935e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.416399999999998727e+01 9.102673321062727041e+01 1.507697809317782872e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.541399999999998727e+01 4.751395414840435478e+02 7.704841917391222572e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.494600000000002638e+01 1.015298178118535247e+03 1.587531062502273082e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.946399999999994179e+01 8.462485307273695980e+02 1.201179657952509202e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.946399999999994179e+01 7.202115155126551826e+01 1.024690187501987863e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.662500000000000000e+01 1.170343712708065596e+02 1.808165874178213647e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.662500000000000000e+01 5.351571677767650499e+02 8.240658140654122332e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.672399999999993270e+01 1.440423031025311218e+02 2.233279602941644771e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.672399999999993270e+01 9.102673321062729883e+01 1.247074869822770583e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.371799999999996089e+01 1.810531726497092677e+02 3.074419866837922662e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.639499999999998181e+01 1.450425968740764233e+02 2.144073415310389961e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.776300000000004076e+01 8.102379549517374357e+01 1.224242929098404471e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.747099999999999653e+01 1.260370152147147422e+02 1.908531376338455679e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.527899999999999636e+01 9.702849583989944904e+01 4.327196824938606335e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.765800000000001546e+01 3.160928318083321074e+02 3.329154788653925597e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.765800000000001546e+01 7.302144532281090505e+01 1.412351378979600166e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.542930000000000064e+02 5.141509985743125526e+02 2.130616920401060622e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.826169999999999618e+02 3.421004698685114818e+02 8.631367470087721630e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.591179999999999950e+02 5.401586366344916996e+02 1.367786154395578685e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.416399999999998727e+01 8.102379549517374357e+01 9.800749561802982056e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.333899999999994179e+01 7.302144532281090505e+01 1.255572888336314637e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.171799999999996444e+01 1.090320210984437068e+02 1.450258928166224066e+34
0.000000000000000000e+00 0.000000000000000000e+00 3.016200000000003456e+01 3.130919504936960038e+02 5.765791622696860454e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.577019999999999982e+02 1.890555228220720494e+02 4.844169096312140043e+33
0.000000000000000000e+00 0.000000000000000000e+00 3.912400000000002365e+01 8.732564625590949845e+02 1.249602065142338099e+35
0.000000000000000000e+00 0.000000000000000000e+00 3.912400000000002365e+01 9.002643943908194046e+01 1.288249551693132128e+34
