# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.914100000000000250e+02 3.250299999999998590e+01 5.223834163141885074e+04 3.203940950259764122e+03 9.201495975467455679e+00 3.158620832065025530e-01 2.924753901533305028e-02 1.868922940551953626e+00 5.298388985793996836e-02 1.322090174906398533e+04 1.317362026119598340e+03 4.838579346847768647e+01 4.021867826433626725e+00
0.000000000000000000e+00 3.770900000000000318e+01 2.605465186744312814e+04 6.021768504703021563e+02 1.656462820776022582e+01 8.977444901785373854e-02 1.816001693740834991e-02 1.654579016497167876e+00 4.562939292018000637e-02 3.235918823502971645e+04 7.750714118629556651e+03 1.152461242648140249e+01 2.389015964738171238e+00
0.000000000000000000e+00 3.599200000000002575e+01 1.608972531530667948e+04 8.762573438737285869e+02 1.477713184081357910e+12 1.227148350331748738e-01 2.253879902877654190e-02 1.743356285363194980e+00 5.002903154128576085e-02 2.083810028849542505e+04 4.582633513208871591e+03 6.540028204070879844e-19 1.675884427463533388e+00
0.000000000000000000e+00 3.726900000000000546e+01 4.051889980399156047e+04 2.229654816774590472e+03 3.198350534484875940e+00 2.841119182885797900e-01 2.706199064072333307e-02 2.288395853386992584e+00 8.482845024730796546e-02 1.087691235560194764e+04 1.287087497404205351e+03 8.506109301437220438e+01 2.399184412022847823e+00
0.000000000000000000e+00 4.488600000000002410e+01 3.669577700914455636e+04 3.421004698685106860e+02 3.272331359693731656e+01 7.970144027610144566e-02 2.438689885160048171e-02 1.367869066997794647e+00 5.027117875042948908e-02 2.528382109907981794e+04 7.616110590076503286e+03 1.345799164554544447e+01 5.165849869818534223e+00
0.000000000000000000e+00 3.495499999999998408e+01 1.636280551493859821e+04 1.977580786345161641e+03 1.157514695131035865e+01 3.036041379890889180e-01 2.964799750367747358e-02 2.130839346951289404e+00 6.746532193144806622e-02 8.316880133687860507e+03 9.895285905992062681e+02 7.103651307301476869e+00 1.451831609360304087e+00
0.000000000000000000e+00 6.246699999999998454e+01 7.221120736785785084e+03 1.161341068764153988e+03 5.669346646054347794e+00 2.050223428531497694e-01 2.071847217543588970e-02 2.502446502890320001e+00 9.041198414161727426e-02 1.099130958335104879e+04 1.544888360519086064e+03 5.421451333441081211e+00 6.002989780017492505e-01
0.000000000000000000e+00 3.608999999999997499e+01 3.760904522256532800e+04 1.552455933438387092e+03 1.692542906288724058e+00 2.537839709047050585e-01 2.473167974113269982e-02 2.823266451669883548e+00 1.643137116523220032e-01 8.746953713039576542e+03 1.200173087755082179e+03 8.208419450852839816e+01 1.780395191768864072e+00
0.000000000000000000e+00 4.373599999999999000e+01 1.423318007531854710e+04 6.571930079052963265e+02 7.543043119186931822e-01 1.194989705285630782e-01 1.594745611891744408e-02 3.611169736253163176e+00 3.997643279328410570e-01 1.435671957085632130e+04 3.099245488956526515e+03 3.697694350686254694e+01 1.040689397069962663e+00
0.000000000000000000e+00 3.726900000000000546e+01 4.601651437240587984e+04 7.922326670639189388e+02 9.592133870369085047e-01 1.386466991388916048e-01 1.992927451638220118e-02 2.783322323087223715e+00 2.114412313709139180e-01 1.463182871063581842e+04 2.946499895069177001e+03 1.337618664530379249e+02 2.054246986369397288e+00
0.000000000000000000e+00 8.275000000000000000e+01 1.094321386070595690e+04 5.941745002979395167e+02 9.054698667307282678e-01 1.572840984975729939e-01 2.213998180769053900e-02 3.501650577161931732e+00 3.874649217981222526e-01 6.934529271288274686e+03 1.567313016703724088e+03 3.014290918606512193e+01 9.442710434878984760e-01
0.000000000000000000e+00 4.896399999999999864e+01 3.638068447110411398e+03 7.832300231200107419e+02 4.669083519162271934e+00 1.713657067937264245e-01 2.182452054099747255e-02 2.660621743850415832e+00 1.290925993206473721e-01 8.744260887424088651e+03 1.650247551500337750e+03 2.653849246380528548e+00 3.827170889740074133e-01
0.000000000000000000e+00 2.789100000000001955e+01 9.648833720326301773e+03 2.700793183172451677e+02 1.078931748798375168e+01 8.333939747718606406e-02 2.138349788484861930e-02 1.796149846838309694e+00 7.904659740833890058e-02 1.713770134757583583e+04 5.277461614378290506e+03 5.510440349805408644e+00 1.101728713094108469e+00
0.000000000000000000e+00 2.789100000000001955e+01 9.180696235243085539e+03 9.002643943908169888e+01 9.126262063465532037e+00 2.953640085636944496e-02 3.443687171591960916e-02 1.562959249526538308e+00 1.181664533762024766e-01 2.582948722999324309e+04 3.788618156720784464e+04 6.628611186553366785e+00 1.283955683470327624e+00
