# 	Time[Myr] 		 Age[Myr] 		 TotalMass[Msun]	 CoreMass[Msun] 	  TruncRadii[pc]	 CoreRadii[pc] 	 ErrCoreRadii	 FitAlpha 	 ErrFitAlpha	 FitSigma0 	  ErrFitSigma0	 FitSigmaBG 	  ErrFitSigmaBG
4.583399999999999750e+02 4.639999999999986358e+00 2.923858694227155502e+04 1.711502643114120474e+03 2.167455764811625940e+00 1.613500596131897113e-01 1.582611744917801835e-02 2.549387186037510133e+00 1.036615905491739542e-01 2.284346944455210905e+04 3.199797182091179820e+03 6.067983482682396357e+01 1.671493753892091982e+00
0.000000000000000000e+00 5.454999999999984084e+00 1.304583136849435687e+04 1.448425381197689376e+03 1.799754132659934003e+00 1.554917213831421008e-01 1.518013070685118870e-02 2.992103232801477386e+00 1.509521412392660356e-01 2.047726761072270165e+04 3.068049793803996181e+03 2.690897104771648429e+01 9.995287130172847423e-01
0.000000000000000000e+00 1.000000000000000000e+00 4.015679345869019744e+04 6.401880137890340166e+02 2.334334160419169688e+14 8.958458426588754298e-02 1.937929845758366507e-02 1.518408514114514940e+00 4.309002876185086262e-02 3.385174207263407880e+04 8.212824857335906927e+03 2.648085749831719382e-19 3.533321456886041378e+00
0.000000000000000000e+00 2.939799999999996771e+01 1.079917155760354581e+04 1.226360163914618170e+03 3.194296993828443565e+00 1.511795944405230629e-01 1.577964468529031300e-02 2.569210884473026812e+00 9.373506575979158317e-02 2.114421725642519959e+04 3.194287891592156939e+03 1.667818309874798999e+01 8.732629323589025105e-01
0.000000000000000000e+00 3.020999999999958163e+00 2.353291126937562149e+04 1.650484723049853073e+03 2.905891151636110781e+00 1.501845820050719815e-01 1.682175476374640766e-02 2.376722182715087062e+00 8.126127412068244460e-02 2.601151745552053035e+04 4.079490568611260187e+03 4.547752082688491271e+01 1.589690579128803405e+00
0.000000000000000000e+00 2.305000000000006821e+00 1.615174352914261181e+04 4.801410103417754272e+02 8.456356694061412327e+00 8.169113989342133286e-02 1.733124034072664951e-02 1.863598495497322594e+00 6.106933752964918000e-02 3.460311970095847937e+04 9.401843128313366833e+03 1.215912813459757835e+01 1.394041216194888522e+00
0.000000000000000000e+00 1.181700000000000728e+01 4.138115303506245255e+04 5.431595179491337149e+02 2.115757097255886876e+01 7.524269691401905269e-02 2.109685575607802080e-02 1.453277411640456318e+00 4.518012169185488258e-02 3.861873932877986954e+04 1.162088310490951153e+04 2.131227167011064338e+01 4.804050302061448008e+00
0.000000000000000000e+00 1.066699999999997317e+01 8.051364567168529902e+03 6.601938892199412976e+02 1.734084005820612617e+00 9.459036455982343383e-02 1.521738725441842965e-02 2.886541403348451329e+00 1.778310546085525023e-01 2.516809751731018696e+04 6.769346176709447718e+03 1.136151332878159614e+01 6.473561741597898544e-01
0.000000000000000000e+00 4.199999999999988631e+00 4.455308458463320130e+04 2.209648941343713432e+03 3.420786940030469125e+00 2.575209401514120255e-01 2.566724461358694739e-02 2.216070791224871606e+00 7.661731425695096631e-02 1.364207763242290093e+04 1.684695601605821139e+03 8.813798637062375008e+01 2.566344025036491949e+00
0.000000000000000000e+00 2.060699999999997090e+01 8.792582251883612116e+03 8.022356047793831522e+02 2.509732612213276592e+00 1.160047574381539992e-01 1.570385023866416319e-02 2.597635419834252168e+00 1.201774163313422961e-01 2.310704084664662514e+04 4.597824959119680898e+03 1.571771354761746764e+01 8.017194812545614946e-01
