# t_myr, z, gc_ages_per_snapshot, gc_masses_per_snapshot, gc_lums_per_snapshot
5.919051346643908573e+02 8.704761389643548952e+00 1.714429999999999836e+02 9.092670383347307279e+02 2.100493653974721993e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.838999999999998636e+01 7.202115155126585933e+01 1.527882606852986428e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.865099999999995362e+01 6.741980020215717104e+02 1.348180861283581909e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.711169999999999618e+02 6.842009397370250099e+02 1.604737918257656724e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.009199999999999591e+02 4.951454169149527047e+02 2.235438310408679285e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.135449999999999591e+02 8.912617504469146752e+02 3.639225131857742268e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.687149999999999750e+02 9.902908338299044999e+01 2.335568908200231579e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.679259999999999877e+02 3.691084017002371525e+02 8.785851464592302216e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.870999999999992269e+01 1.970578729944356269e+02 3.125955359520813903e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.721899999999993724e+01 7.402173909435654764e+01 1.603577621892127794e+34
0.000000000000000000e+00 0.000000000000000000e+00 2.733600000000001273e+01 8.132388362663764383e+02 1.649715118667581488e+35
0.000000000000000000e+00 0.000000000000000000e+00 2.721899999999993724e+01 2.360693300847046601e+02 5.006575212214752449e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.418399999999996908e+01 8.102379549517402779e+01 9.825065131971647917e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.654499999999999886e+02 4.321269093075949286e+02 1.046776019874747678e+34
0.000000000000000000e+00 0.000000000000000000e+00 8.293099999999998317e+01 3.060898940928796037e+02 1.838165985589703526e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.302199999999993452e+01 7.202115155126583090e+01 6.988096793572445012e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.122899999999992815e+01 8.102379549517405621e+01 8.420807400106239751e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.437000000000000455e+01 2.340687425416139149e+02 2.049095052502640869e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.080599999999992633e+01 7.202115155126581669e+01 6.854996932094313397e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.068299999999999272e+01 8.102379549517405621e+01 6.446198521393400497e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.115300000000002001e+01 2.790819622611548994e+02 3.735455485950696655e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.115300000000002001e+01 1.260370152147151543e+02 1.706550499865520621e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.115300000000002001e+01 8.102379549517402211e+02 1.077398638222077445e+35
0.000000000000000000e+00 0.000000000000000000e+00 1.646869999999999266e+02 1.530449470464398303e+02 6.452847233397715474e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.115300000000002001e+01 2.340687425416138581e+02 3.104690132425784491e+34
0.000000000000000000e+00 0.000000000000000000e+00 4.575199999999995271e+01 7.202115155126580248e+01 6.121159896340211564e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.270899999999994634e+01 9.002643943908228152e+01 9.659973649357109903e+33
0.000000000000000000e+00 0.000000000000000000e+00 4.340099999999995362e+01 9.002643943908229573e+01 9.142980269239072820e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.098599999999999000e+01 7.202115155126583090e+01 8.346628008398391304e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.080599999999992633e+01 8.102379549517405621e+01 8.626034838967484413e+33
0.000000000000000000e+00 0.000000000000000000e+00 5.098599999999999000e+01 9.002643943908228152e+01 8.646015481642145149e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.689889999999999759e+02 5.041480608588607311e+02 1.189016898720117832e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.175569999999999595e+02 2.340687425416139433e+02 8.709101418103491076e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.821600000000000819e+01 1.580464159041666221e+02 3.111613753594335380e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.875309999999999491e+02 4.411295532515031823e+02 8.834786930211891811e+33
0.000000000000000000e+00 0.000000000000000000e+00 1.649079999999999586e+02 1.080317273268986753e+02 2.625313948739483513e+33
0.000000000000000000e+00 0.000000000000000000e+00 2.613099999999997181e+01 1.020299646976265677e+02 1.557350445532965325e+34
0.000000000000000000e+00 0.000000000000000000e+00 6.511599999999998545e+01 2.250660985977057464e+02 1.759479219827748636e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.060500000000001819e+01 2.052602819211075257e+03 2.150436939640497723e+35
0.000000000000000000e+00 0.000000000000000000e+00 5.078699999999992087e+01 7.832300231200155167e+02 8.254527692078014215e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.078699999999992087e+01 1.170343712708069575e+02 1.233601414563211227e+34
0.000000000000000000e+00 0.000000000000000000e+00 1.600329999999999586e+02 7.832300231200154030e+02 2.204641014788991782e+34
0.000000000000000000e+00 0.000000000000000000e+00 5.022000000000002728e+01 4.771401290271363678e+02 5.055041767779515948e+34
